,Comment,P_nodes,P_losses,P_losses_percent,s_NR,i_NR,v_NR
80,,"[[ 1.364+0.06558625j]
 [29.334+1.11016308j]
 [ 7.495+0.74714934j]
 [41.56 +0.26690985j]
 [11.045+0.63743364j]
 [20.407+0.07636547j]
 [ 6.677+0.50821965j]]",(0.0002916963368022607+0.002288316016673786j),(0.00024744773315880345+0.06707010138542524j),"[[-5.89410000e-05-1.70496491e-06j]
 [ 6.82000156e-07+3.27933362e-08j]
 [ 1.46670470e-05+5.55144461e-07j]
 [ 3.74750465e-06+3.73580900e-07j]
 [ 2.07800697e-05+1.33548336e-07j]
 [ 5.52251098e-06+3.18731536e-07j]
 [ 1.02035115e-05+3.81981970e-08j]
 [ 3.33850185e-06+2.54112298e-07j]]","[[-5.89410e-05+1.70496491e-06j]
 [ 6.82000e-07-3.27931273e-08j]
 [ 1.46670e-05-5.55081539e-07j]
 [ 3.74750e-06-3.73574672e-07j]
 [ 2.07800e-05-1.33454926e-07j]
 [ 5.52250e-06-3.18716819e-07j]
 [ 1.02035e-05-3.81827340e-08j]
 [ 3.33850e-06-2.54109823e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000024+2.94578692e-07j]
 [1.00000336+4.16293051e-06j]
 [1.00000139+1.52310583e-06j]
 [1.00000338+4.47344620e-06j]
 [1.00000214+2.54165524e-06j]
 [1.00000114+1.51121139e-06j]
 [1.00000061+6.95148779e-07j]]"
81,,"[[ 7.773+0.01826302j]
 [37.473+0.98985128j]
 [10.082+0.52664652j]
 [36.188+0.10431398j]
 [10.37 +0.94790306j]
 [25.947+0.59617364j]
 [ 6.344+0.22007048j]]",(0.0003457835767761708+0.0023607865357493374j),(0.00025770704127843876+0.06936916108373124j),"[[-6.70885000e-05-1.70066225e-06j]
 [ 3.88650505e-06+9.13827470e-09j]
 [ 1.87365766e-05+4.95028246e-07j]
 [ 5.04100835e-06+2.63334450e-07j]
 [ 1.80940529e-05+5.22278081e-08j]
 [ 5.18500973e-06+4.73964569e-07j]
 [ 1.29735187e-05+2.98111832e-07j]
 [ 3.17200166e-06+1.10037464e-07j]]","[[-6.70885e-05+1.70066225e-06j]
 [ 3.88650e-06-9.13150777e-09j]
 [ 1.87365e-05-4.94925639e-07j]
 [ 5.04100e-06-2.63323261e-07j]
 [ 1.80940e-05-5.21569880e-08j]
 [ 5.18500e-06-4.73951531e-07j]
 [ 1.29735e-05-2.98086821e-07j]
 [ 3.17200e-06-1.10035240e-07j]]","[[1.        +0.00000000e+00j]
 [1.0000013 +1.73807504e-06j]
 [1.00000423+5.36465800e-06j]
 [1.00000177+2.12720919e-06j]
 [1.00000293+3.90555518e-06j]
 [1.00000209+2.32361336e-06j]
 [1.00000148+1.89380418e-06j]
 [1.00000055+6.82130159e-07j]]"
82,,"[[11.204+0.79217752j]
 [41.577+1.01317831j]
 [48.54 +0.14439745j]
 [34.714+0.76577669j]
 [ 6.169+0.48227681j]
 [28.44 +1.41750839j]
 [17.537+0.68540619j]]",(0.0007701873728649389+0.0029294421201893073j),(0.0004092800935614854+0.05526497084053141j),"[[-9.40905000e-05-2.64941195e-06j]
 [ 5.60201055e-06+3.96102889e-07j]
 [ 2.07885943e-05+5.06715454e-07j]
 [ 2.42701930e-05+7.24573724e-08j]
 [ 1.73570487e-05+3.82953547e-07j]
 [ 3.08450344e-06+2.41143010e-07j]
 [ 1.42200225e-05+7.08784301e-07j]
 [ 8.76851269e-06+3.42720096e-07j]]","[[-9.40905e-05+2.64941195e-06j]
 [ 5.60200e-06-3.96088760e-07j]
 [ 2.07885e-05-5.06589153e-07j]
 [ 2.42700e-05-7.21987270e-08j]
 [ 1.73570e-05-3.82888347e-07j]
 [ 3.08450e-06-2.41138407e-07j]
 [ 1.42200e-05-7.08754194e-07j]
 [ 8.76850e-06-3.42703097e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000205+2.37722315e-06j]
 [1.00000468+5.96146096e-06j]
 [1.00000799+1.06332474e-05j]
 [1.00000288+3.69273895e-06j]
 [1.00000122+1.39694659e-06j]
 [1.00000168+2.03341430e-06j]
 [1.00000152+1.87927065e-06j]]"
83,,"[[12.85 +1.0856947j ]
 [41.891+2.37596826j]
 [12.117+0.8671202j ]
 [34.919+0.675469j  ]
 [ 5.583+0.30080529j]
 [28.626+1.38709679j]
 [16.624+0.84769119j]]",(0.0004162829559675174+0.002455253497688048j),(0.00027277567391882407+0.032563711331747576j),"[[-7.63050000e-05-3.76897397e-06j]
 [ 6.42501390e-06+5.42865975e-07j]
 [ 2.09455959e-05+1.18811268e-06j]
 [ 6.05851209e-06+4.33576299e-07j]
 [ 1.74595492e-05+3.37800466e-07j]
 [ 2.79150281e-06+1.50406402e-07j]
 [ 1.43130228e-05+6.93578890e-07j]
 [ 8.31201141e-06+4.23860886e-07j]]","[[-7.63050e-05+3.76897397e-06j]
 [ 6.42500e-06-5.42847350e-07j]
 [ 2.09455e-05-1.18798413e-06j]
 [ 6.05850e-06-4.33560100e-07j]
 [ 1.74595e-05-3.37734501e-07j]
 [ 2.79150e-06-1.50402643e-07j]
 [ 1.43130e-05-6.93548392e-07j]
 [ 8.31200e-06-4.23845594e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000239+2.69685041e-06j]
 [1.00000491+5.85878121e-06j]
 [1.00000218+2.51820193e-06j]
 [1.00000289+3.72220071e-06j]
 [1.00000107+1.28859785e-06j]
 [1.00000169+2.04891222e-06j]
 [1.00000146+1.76512541e-06j]]"
84,,"[[ 9.457+0.48907793j]
 [38.397+0.77608125j]
 [ 6.176+0.02146853j]
 [32.185+3.03821321j]
 [10.737+0.33728023j]
 [26.166+0.90662677j]
 [15.486+0.93733265j]]",(0.00034488995505910225+0.002359586109062395j),(0.0002488311701387422+0.03626739762795577j),"[[-6.93020000e-05-3.25209155e-06j]
 [ 4.72850750e-06+2.44549006e-07j]
 [ 1.91985804e-05+3.88148325e-07j]
 [ 3.08800313e-06+1.07384500e-08j]
 [ 1.60925422e-05+1.51916312e-06j]
 [ 5.36851036e-06+1.68653990e-07j]
 [ 1.30830190e-05+4.53338836e-07j]
 [ 7.74300991e-06+4.68679611e-07j]]","[[-6.93020e-05+3.25209155e-06j]
 [ 4.72850e-06-2.44538962e-07j]
 [ 1.91985e-05-3.88040626e-07j]
 [ 3.08800e-06-1.07342628e-08j]
 [ 1.60925e-05-1.51910661e-06j]
 [ 5.36850e-06-1.68640115e-07j]
 [ 1.30830e-05-4.53313383e-07j]
 [ 7.74300e-06-4.68666327e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000169+2.03657433e-06j]
 [1.0000043 +5.52289803e-06j]
 [1.00000102+1.35242872e-06j]
 [1.00000293+3.23577875e-06j]
 [1.00000201+2.52145889e-06j]
 [1.00000152+1.89286094e-06j]
 [1.00000138+1.63212920e-06j]]"
85,,"[[19.731+0.8585819j ]
 [30.48 +0.81538j   ]
 [16.974+0.49530623j]
 [25.693+0.3937359j ]
 [16.399+0.3077108j ]
 [20.8  +0.16566165j]
 [13.237+0.15637366j]]",(0.00035378484845693947+0.0023715037563847297j),(0.00024685993584502527+0.07427777461641406j),"[[-7.16570000e-05-1.59542634e-06j]
 [ 9.86553260e-06+4.29334634e-07j]
 [ 1.52400507e-05+4.07757888e-07j]
 [ 8.48702363e-06+2.47684770e-07j]
 [ 1.28465266e-05+1.96903657e-07j]
 [ 8.19952414e-06+1.53887747e-07j]
 [ 1.04000120e-05+8.28468884e-08j]
 [ 6.61850722e-06+7.81965038e-08j]]","[[-7.16570e-05+1.59542634e-06j]
 [ 9.86550e-06-4.29290949e-07j]
 [ 1.52400e-05-4.07690001e-07j]
 [ 8.48700e-06-2.47653116e-07j]
 [ 1.28465e-05-1.96867950e-07j]
 [ 8.19950e-06-1.53855400e-07j]
 [ 1.04000e-05-8.28308232e-08j]
 [ 6.61850e-06-7.81868321e-08j]]","[[1.        +0.00000000e+00j]
 [1.00000349+4.27612884e-06j]
 [1.00000344+4.36242122e-06j]
 [1.00000289+3.64547419e-06j]
 [1.00000212+2.74709198e-06j]
 [1.00000302+3.88833444e-06j]
 [1.00000117+1.53544663e-06j]
 [1.00000111+1.44822153e-06j]]"
86,,"[[12.574+0.0895692j ]
 [18.749+0.38326225j]
 [22.656+2.23912954j]
 [15.929+0.09530158j]
 [ 9.855+0.31541944j]
 [13.057+1.16091683j]
 [ 9.826+0.27654653j]]",(0.00020510515261662476+0.0021722888822734987j),(0.00019981796915284058+0.04763639523915856j),"[[-5.13230000e-05-2.27912396e-06j]
 [ 6.28701322e-06+4.48023100e-08j]
 [ 9.37451917e-06+1.91656804e-07j]
 [ 1.13280425e-05+1.11962167e-06j]
 [ 7.96451024e-06+4.76645134e-08j]
 [ 4.92750872e-06+1.57721412e-07j]
 [ 6.52850476e-06+5.80464797e-07j]
 [ 4.91300398e-06+1.38278599e-07j]]","[[-5.1323e-05+2.27912396e-06j]
 [ 6.2870e-06-4.47846016e-08j]
 [ 9.3745e-06-1.91631125e-07j]
 [ 1.1328e-05-1.11956477e-06j]
 [ 7.9645e-06-4.76507914e-08j]
 [ 4.9275e-06-1.57709722e-07j]
 [ 6.5285e-06-5.80458417e-07j]
 [ 4.9130e-06-1.38273266e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000212+2.80155524e-06j]
 [1.0000021 +2.69633198e-06j]
 [1.0000042 +4.60721287e-06j]
 [1.0000013 +1.71514327e-06j]
 [1.00000184+2.31328353e-06j]
 [1.00000081+9.05289036e-07j]
 [1.00000084+1.06181816e-06j]]"
87,,"[[0.672+0.06144627j]
 [4.966+0.40378982j]
 [6.7  +0.24437779j]
 [4.398+0.43731447j]
 [7.315+0.51467786j]
 [1.234+0.01921475j]
 [5.741+0.52785925j]]",(2.4193951560391724e-05+0.0019298953326161161j),(7.797960278602373e-05+0.08737776209817112j),"[[-1.55130000e-05-1.10339136e-06j]
 [ 3.36000038e-07+3.07231873e-08j]
 [ 2.48300135e-06+2.01896720e-07j]
 [ 3.35000368e-06+1.22193830e-07j]
 [ 2.19900079e-06+2.18658293e-07j]
 [ 3.65750483e-06+2.57345394e-07j]
 [ 6.17000042e-07+9.60743027e-09j]
 [ 2.87050137e-06+2.63931457e-07j]]","[[-1.5513e-05+1.10339136e-06j]
 [ 3.3600e-07-3.07231363e-08j]
 [ 2.4830e-06-2.01894907e-07j]
 [ 3.3500e-06-1.22188896e-07j]
 [ 2.1990e-06-2.18657236e-07j]
 [ 3.6575e-06-2.57338928e-07j]
 [ 6.1700e-07-9.60737371e-09j]
 [ 2.8705e-06-2.63929623e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000013+1.40266133e-07j]
 [1.0000006 +6.81234329e-07j]
 [1.00000115+1.43094708e-06j]
 [1.0000004 +4.40384919e-07j]
 [1.00000144+1.66671560e-06j]
 [1.00000007+9.05859526e-08j]
 [1.00000053+5.90215913e-07j]]"
88,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [19.252+1.76314318j]
 [ 7.685+0.45060849j]
 [ 0.   +0.j        ]
 [ 2.63 +0.18507947j]]",(4.1374860242360256e-05+0.001952913787797772j),(0.00013993594291730735+0.08141105701116852j),"[[-1.47835000e-05-1.19846684e-06j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 9.62601508e-06+8.81591802e-07j]
 [ 3.84250532e-06+2.25311372e-07j]
 [ 9.55989711e-17+1.28091401e-16j]
 [ 1.31500029e-06+9.25401182e-08j]]","[[-1.47835000e-05+1.19846684e-06j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 9.62600000e-06-8.81571590e-07j]
 [ 3.84250000e-06-2.25304246e-07j]
 [ 9.55989711e-17-1.28091401e-16j]
 [ 1.31500000e-06-9.25397345e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000174+1.93991737e-06j]
 [1.00000149+1.76719012e-06j]
 [1.        +1.36702190e-11j]
 [1.00000024+2.75064244e-07j]]"
89,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [21.15 +1.42896605j]
 [ 7.406+0.24622884j]
 [ 0.241+0.01283575j]
 [ 0.208+0.01539949j]]",(4.6132781885588336e-05+0.001959285040106881j),(0.00015905113561657763+0.11501998228514534j),"[[-1.45025000e-05-8.50766333e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750181e-05+7.14507328e-07j]
 [ 3.70300493e-06+1.23121024e-07j]
 [ 1.20500002e-07+6.41787752e-09j]
 [ 1.04000002e-07+7.69974680e-09j]]","[[-1.45025000e-05+8.50766333e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750000e-05-7.14483027e-07j]
 [ 3.70300000e-06-1.23114421e-07j]
 [ 1.20500000e-07-6.41787535e-09j]
 [ 1.04000000e-07-7.69974440e-09j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000186+2.17217314e-06j]
 [1.00000139+1.73677858e-06j]
 [1.00000001+1.71990089e-08j]
 [1.00000002+2.17039439e-08j]]"
90,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [21.15 +1.68084378j]
 [ 7.296+0.72114747j]
 [ 1.461+0.09526164j]
 [ 1.974+0.08579093j]]",(4.6424309950943154e-05+0.001959670812199721j),(0.00014561748361388653+0.07586672732715287j),"[[-1.59405000e-05-1.29057318e-06j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750182e-05+8.40446234e-07j]
 [ 3.64800482e-06+3.60580199e-07j]
 [ 7.30500059e-07+4.76308991e-08j]
 [ 9.87000161e-07+4.28956791e-08j]]","[[-1.59405000e-05+1.29057318e-06j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750000e-05-8.40421891e-07j]
 [ 3.64800000e-06-3.60573736e-07j]
 [ 7.30500000e-07-4.76308195e-08j]
 [ 9.87000000e-07-4.28954636e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000189+2.15184138e-06j]
 [1.00000148+1.62509053e-06j]
 [1.00000009+1.03228296e-07j]
 [1.00000017+2.10834836e-07j]]"
91,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [20.827+0.39348167j]
 [ 6.232+0.04215943j]
 [ 2.3  +0.01413746j]
 [ 2.199+0.03551003j]]",(4.2687627219706314e-05+0.001954668918208474j),(0.00013526721344732338+0.40278485122315133j),"[[-1.57790000e-05-2.41695559e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.04135175e-05+1.96764300e-07j]
 [ 3.11600349e-06+2.10843862e-08j]
 [ 1.15000015e-06+7.06892519e-09j]
 [ 1.09950020e-06+1.77552822e-08j]]","[[-1.57790000e-05+2.41695559e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.04135000e-05-1.96740834e-07j]
 [ 3.11600000e-06-2.10797162e-08j]
 [ 1.15000000e-06-7.06872875e-09j]
 [ 1.09950000e-06-1.77550152e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000172+2.22082373e-06j]
 [1.00000113+1.49108638e-06j]
 [1.00000013+1.70028840e-07j]
 [1.00000019+2.39812292e-07j]]"
92,,"[[ 0.   +0.j        ]
 [ 0.432+0.02696173j]
 [ 0.   +0.j        ]
 [12.092+0.24799655j]
 [ 1.219+0.01826527j]
 [ 5.07 +0.50211762j]
 [ 2.483+0.07678998j]]",(1.4040728309794304e-05+0.001916286678451562j),(6.593129371616408e-05+0.2197246004582052j),"[[-1.06480000e-05-4.35116838e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 2.16000010e-07+1.34808773e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 6.04600590e-06+1.24006184e-07j]
 [ 6.09500133e-07+9.13281336e-09j]
 [ 2.53500072e-06+2.51059773e-07j]
 [ 1.24150025e-06+3.83953331e-08j]]","[[-1.0648e-05+4.35116838e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 2.1600e-07-1.34808637e-08j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 6.0460e-06-1.23998273e-07j]
 [ 6.0950e-07-9.13263465e-09j]
 [ 2.5350e-06-2.51058810e-07j]
 [ 1.2415e-06-3.83949925e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000005+6.01639965e-08j]
 [1.        +1.36701502e-11j]
 [1.000001  +1.28782172e-06j]
 [1.00000022+2.89874359e-07j]
 [1.00000032+3.48684574e-07j]
 [1.00000021+2.67759361e-07j]]"
93,,"[[ 0.   +0.j        ]
 [ 2.632+0.17006084j]
 [ 0.   +0.j        ]
 [12.23 +0.40341713j]
 [ 0.648+0.00123074j]
 [ 5.018+0.14890112j]
 [ 3.579+0.12470777j]]",(1.5371382884765694e-05+0.0019180678719942224j),(6.376315130362838e-05+0.2261025691910674j),"[[-1.20535000e-05-4.23210063e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.31600038e-06+8.50309268e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 6.11500604e-06+2.01716661e-07j]
 [ 3.24000038e-07+6.15419582e-10j]
 [ 2.50900070e-06+7.44514984e-08j]
 [ 1.78950053e-06+6.23545912e-08j]]","[[-1.20535e-05+4.23210063e-07j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 1.31600e-06-8.50304188e-08j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 6.11500e-06-2.01708563e-07j]
 [ 3.24000e-07-6.15369089e-10j]
 [ 2.50900e-06-7.44505626e-08j]
 [ 1.78950e-06-6.23538834e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000031+3.65853589e-07j]
 [1.        +1.36701502e-11j]
 [1.00000103+1.29020163e-06j]
 [1.00000012+1.55620486e-07j]
 [1.00000029+3.64399354e-07j]
 [1.00000031+3.84787543e-07j]]"
94,,"[[ 0.   +0.j        ]
 [ 1.365+0.12502129j]
 [ 0.   +0.j        ]
 [10.405+0.16851331j]
 [ 1.193+0.0700386j ]
 [ 5.888+0.04252158j]
 [ 6.138+0.46928695j]]",(1.4241987759788799e-05+0.0019165535237367637j),(5.6993027971462645e-05+0.21893917405781985j),"[[-1.24945000e-05-4.36742130e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 6.82500102e-07+6.25107845e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 5.20250437e-06+8.42625093e-08j]
 [ 5.96500128e-07+3.50194721e-08j]
 [ 2.94400096e-06+2.12620755e-08j]
 [ 3.06900156e-06+2.34645566e-07j]]","[[-1.24945e-05+4.36742130e-07j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 6.82500e-07-6.25106473e-08j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 5.20250e-06-8.42566529e-08j]
 [ 5.96500e-07-3.50193003e-08j]
 [ 2.94400e-06-2.12607882e-08j]
 [ 3.06900e-06-2.34643474e-07j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000017+1.85730786e-07j]
 [1.        +1.36701502e-11j]
 [1.00000086+1.11177792e-06j]
 [1.00000023+2.74330017e-07j]
 [1.00000033+4.34901696e-07j]
 [1.00000056+6.38861640e-07j]]"
95,,"[[0.   +0.j        ]
 [0.905+0.08407443j]
 [0.   +0.j        ]
 [8.566+0.73759522j]
 [0.959+0.07560915j]
 [2.001+0.05649961j]
 [4.359+0.07504788j]]",(8.008939908599189e-06+0.0019082031545237799j),(4.7700654607499636e-05+0.18547379569821926j),"[[-8.39500000e-06-5.13464405e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 4.52500045e-07+4.20372737e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 4.28300298e-06+3.68801608e-07j]
 [ 4.79500083e-07+3.78046841e-08j]
 [ 1.00050011e-06+2.82499510e-08j]
 [ 2.17950078e-06+3.75249903e-08j]]","[[-8.3950e-06+5.13464405e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 4.5250e-07-4.20372134e-08j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 4.2830e-06-3.68797610e-07j]
 [ 4.7950e-07-3.78045728e-08j]
 [ 1.0005e-06-2.82498022e-08j]
 [ 2.1795e-06-3.75239413e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000011+1.23015657e-07j]
 [1.        +1.36701502e-11j]
 [1.00000077+8.66941675e-07j]
 [1.00000019+2.17059131e-07j]
 [1.00000012+1.45477171e-07j]
 [1.00000037+4.74974313e-07j]]"
96,,"[[0.   +0.j        ]
 [1.34 +0.0358311j ]
 [0.   +0.j        ]
 [7.175+0.33367015j]
 [0.   +0.j        ]
 [1.93 +0.15823411j]
 [3.279+0.15297589j]]",(5.452574724174042e-06+0.001904781067566863j),(3.973021512805335e-05+0.2798221768841423j),"[[-6.86200000e-06-3.39406895e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 6.70000098e-07+1.79156825e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 3.58750208e-06+1.66837867e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 9.65000104e-07+7.91171952e-08j]
 [ 1.63950044e-06+7.64885413e-08j]]","[[-6.8620e-06+3.39406895e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 6.7000e-07-1.79155513e-08j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 3.5875e-06-1.66835077e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 9.6500e-07-7.91170559e-08j]
 [ 1.6395e-06-7.64879466e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000015+1.91801010e-07j]
 [1.        +1.36701502e-11j]
 [1.00000062+7.49101337e-07j]
 [1.        +1.36702910e-11j]
 [1.00000012+1.34566258e-07j]
 [1.00000029+3.49345051e-07j]]"
97,,"[[ 0.   +0.j        ]
 [ 2.131+0.13651082j]
 [ 0.   +0.j        ]
 [11.406+0.68773862j]
 [ 0.714+0.0298463j ]
 [ 0.381+0.02525774j]
 [ 3.072+0.16280266j]]",(1.1914651526723219e-05+0.001913434763942734j),(6.729920654497978e-05+0.1836034636123024j),"[[-8.85200000e-06-5.20129334e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.06550025e-06+6.82557434e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 5.70300527e-06+3.43876371e-07j]
 [ 3.57000046e-07+1.49232092e-08j]
 [ 1.90500004e-07+1.26288738e-08j]
 [ 1.53600039e-06+8.14018538e-08j]]","[[-8.8520e-06+5.20129334e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 1.0655e-06-6.82554104e-08j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 5.7030e-06-3.43869310e-07j]
 [ 3.5700e-07-1.49231478e-08j]
 [ 1.9050e-07-1.26288684e-08j]
 [ 1.5360e-06-8.14013315e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000025+2.96344633e-07j]
 [1.        +1.36701502e-11j]
 [1.000001  +1.17813016e-06j]
 [1.00000014+1.66356061e-07j]
 [1.00000002+2.69069885e-08j]
 [1.00000027+3.25687023e-07j]]"
98,,"[[ 0.   +0.j        ]
 [ 2.392+0.13654987j]
 [ 0.   +0.j        ]
 [11.765+0.98981956j]
 [ 0.077+0.00474324j]
 [ 1.074+0.03868785j]
 [ 2.53 +0.03066183j]]",(1.2469603594134071e-05+0.001914178749457457j),(6.990471798483054e-05+0.15945345851170856j),"[[-8.91900000e-06-5.99282445e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.19600031e-06+6.82753560e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 5.88250563e-06+4.94917317e-07j]
 [ 3.85000006e-08+2.37162228e-09j]
 [ 5.37000032e-07+1.93439691e-08j]
 [ 1.26500026e-06+1.53312699e-08j]]","[[-8.91900000e-06+5.99282445e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.19600000e-06-6.82749368e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 5.88250000e-06-4.94909779e-07j]
 [ 3.85000001e-08-2.37162157e-09j]
 [ 5.37000000e-07-1.93439262e-08j]
 [ 1.26500000e-06-1.53309165e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000028+3.34456645e-07j]
 [1.        +1.36701502e-11j]
 [1.00000106+1.19257408e-06j]
 [1.00000001+1.76789421e-08j]
 [1.00000006+7.76250453e-08j]
 [1.00000021+2.76747211e-07j]]"
