Run on a MSNT machine on 12/09/22 16:53:51.
Optimal solution found within time limit:,Yes

interval length (hours),         1.00
operating period length (hours),      8760.00
additional look-ahead (hours),         0.00
output capacity (MW),         0.00
input capacity (MW),      1000.00
storage capacity (MWh),       250.99
storage capacity (h),         0.41
input efficiency (%),         0.61
output efficiency (%),         1.00
input heat rate (MMBtu/MWh),         0.00
ouptut heat rate (MMBtu/MWh),         0.00
variable O&M cost,         0.00
regulation cost,         0.00
hydrogen use,         1.00

input
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

output
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),Product ($/product unit),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
     6282.00,       64.53,       42.90,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6283.00,       64.53,       48.36,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6284.00,       64.53,       38.60,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6285.00,       64.53,       33.70,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       89.43,        0.00,        1.00,        1.00,        0.00
     6286.00,       64.53,       31.39,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      173.53,        0.00,        1.00,        1.00,        0.00
     6287.00,       64.53,       29.99,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      311.66,        0.00,        1.00,        1.00,        0.00
     6288.00,       64.53,       29.18,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      552.54,        0.00,        1.00,        1.00,        0.00
     6289.00,       64.53,       29.31,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6290.00,       64.53,       28.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6291.00,       64.53,       27.39,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      351.67,        0.00,        1.00,        1.00,        0.00
     6292.00,       64.53,       27.52,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      286.90,        0.00,        1.00,        1.00,        0.00
     6293.00,       64.53,       27.48,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      808.76,        0.00,        1.00,        1.00,        0.00
     6294.00,       64.53,       27.10,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      592.48,        0.00,        1.00,        1.00,        0.00
     6295.00,       64.53,       27.15,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6296.00,       64.53,       25.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      740.37,        0.00,        1.00,        1.00,        0.00
     6297.00,       64.53,       27.63,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      690.88,        0.00,        1.00,        1.00,        0.00
     6298.00,       64.53,       28.77,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      390.87,        0.00,        1.00,        1.00,        0.00
     6299.00,       64.53,       31.94,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      508.99,        0.00,        1.00,        1.00,        0.00
     6300.00,       64.53,       32.41,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      416.22,        0.00,        1.00,        1.00,        0.00
     6301.00,       64.53,       36.19,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      792.95,        0.00,        1.00,        1.00,        0.00
     6302.00,       64.53,       40.51,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      694.43,        0.00,        1.00,        1.00,        0.00
     6303.00,       64.53,       41.57,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      664.54,        0.00,        1.00,        1.00,        0.00
     6304.00,       64.53,       45.99,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      680.08,        0.00,        1.00,        1.00,        0.00
     6305.00,       64.53,       48.47,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      741.93,        0.00,        1.00,        1.00,        0.00
     6306.00,       64.53,       57.54,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      748.68,        0.00,        1.00,        1.00,        0.00
     6307.00,       64.53,       58.98,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      575.71,        0.00,        1.00,        1.00,        0.00
     6308.00,       64.53,       43.55,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      622.24,        0.00,        1.00,        1.00,        0.00
     6309.00,       64.53,       35.44,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6310.00,       64.53,       31.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6311.00,       64.53,       31.62,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6312.00,       64.53,       28.61,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6313.00,       64.53,       28.22,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6314.00,       64.53,       26.52,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6315.00,       64.53,       26.27,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6316.00,       64.53,       27.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      742.71,        0.00,        1.00,        1.00,        0.00
     6317.00,       64.53,       29.95,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      619.33,        0.00,        1.00,        1.00,        0.00
     6318.00,       64.53,       34.14,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      698.24,        0.00,        1.00,        1.00,        0.00
     6319.00,       64.53,       35.71,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      708.12,        0.00,        1.00,        1.00,        0.00
     6320.00,       64.53,       34.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      300.44,        0.00,        1.00,        1.00,        0.00
     6321.00,       64.53,       36.62,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       27.37,        0.00,        1.00,        1.00,        0.00
     6322.00,       64.53,       39.26,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       75.24,        0.00,        1.00,        1.00,        0.00
     6323.00,       64.53,       42.25,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       70.83,        0.00,        1.00,        1.00,        0.00
     6324.00,       64.53,       43.59,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      128.88,        0.00,        1.00,        1.00,        0.00
     6325.00,       64.53,       45.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      176.24,        0.00,        1.00,        1.00,        0.00
     6326.00,       64.53,       52.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      121.17,        0.00,        1.00,        1.00,        0.00
     6327.00,       64.53,       60.29,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      155.47,        0.00,        1.00,        1.00,        0.00
     6328.00,       64.53,       55.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      182.37,        0.00,        1.00,        1.00,        0.00
     6329.00,       64.53,       49.13,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      189.04,        0.00,        1.00,        1.00,        0.00
     6330.00,       64.53,       54.17,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      116.24,        0.00,        1.00,        1.00,        0.00
     6331.00,       64.53,       54.54,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      113.56,        0.00,        1.00,        1.00,        0.00
     6332.00,       64.53,       46.19,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       91.77,        0.00,        1.00,        1.00,        0.00
     6333.00,       64.53,       36.21,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       96.42,        0.00,        1.00,        1.00,        0.00
     6334.00,       64.53,       32.54,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       43.12,        0.00,        1.00,        1.00,        0.00
     6335.00,       64.53,       30.80,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        1.20,        0.00,        1.00,        1.00,        0.00
     6336.00,       64.53,       28.26,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6337.00,       64.53,       27.27,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6338.00,       64.53,       25.40,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6339.00,       64.53,       24.91,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6340.00,       64.53,       26.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6341.00,       64.53,       28.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6342.00,       64.53,       32.02,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6343.00,       64.53,       34.52,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6344.00,       64.53,       34.81,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        3.90,        0.00,        1.00,        1.00,        0.00
     6345.00,       64.53,       38.90,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       19.68,        0.00,        1.00,        1.00,        0.00
     6346.00,       64.53,       44.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6347.00,       64.53,       47.41,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        9.77,        0.00,        1.00,        1.00,        0.00
     6348.00,       64.53,       49.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       20.64,        0.00,        1.00,        1.00,        0.00
     6349.00,       64.53,       53.62,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6350.00,       64.53,       82.39,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6351.00,       64.53,       74.27,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       20.00,        0.00,        1.00,        1.00,        0.00
     6352.00,       64.53,       71.12,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       28.94,        0.00,        1.00,        1.00,        0.00
     6353.00,       64.53,       72.27,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       42.29,        0.00,        1.00,        1.00,        0.00
     6354.00,       64.53,       43.90,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       86.35,        0.00,        1.00,        1.00,        0.00
     6355.00,       64.53,       45.51,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      132.88,        0.00,        1.00,        1.00,        0.00
     6356.00,       64.53,       37.04,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      314.91,        0.00,        1.00,        1.00,        0.00
     6357.00,       64.53,       33.20,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      400.88,        0.00,        1.00,        1.00,        0.00
     6358.00,       64.53,       31.27,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      423.44,        0.00,        1.00,        1.00,        0.00
     6359.00,       64.53,       30.42,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      389.30,        0.00,        1.00,        1.00,        0.00
     6360.00,       64.53,       27.66,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      751.05,        0.00,        1.00,        1.00,        0.00
     6361.00,       64.53,       26.45,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6362.00,       64.53,       24.88,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6363.00,       64.53,       24.66,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6364.00,       64.53,       25.48,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6365.00,       64.53,       29.46,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6366.00,       64.53,       31.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6367.00,       64.53,       36.92,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6368.00,       64.53,       38.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6369.00,       64.53,       35.98,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      308.38,        0.00,        1.00,        1.00,        0.00
     6370.00,       64.53,       39.37,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      137.96,        0.00,        1.00,        1.00,        0.00
     6371.00,       64.53,       41.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      227.35,        0.00,        1.00,        1.00,        0.00
     6372.00,       64.53,       38.45,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      249.68,        0.00,        1.00,        1.00,        0.00
     6373.00,       64.53,       39.49,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      268.66,        0.00,        1.00,        1.00,        0.00
     6374.00,       64.53,       50.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      253.64,        0.00,        1.00,        1.00,        0.00
     6375.00,       64.53,       56.10,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      292.28,        0.00,        1.00,        1.00,        0.00
     6376.00,       64.53,       59.36,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      333.26,        0.00,        1.00,        1.00,        0.00
     6377.00,       64.53,       60.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      329.19,        0.00,        1.00,        1.00,        0.00
     6378.00,       64.53,       50.11,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      293.69,        0.00,        1.00,        1.00,        0.00
     6379.00,       64.53,       49.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      713.16,        0.00,        1.00,        1.00,        0.00
     6380.00,       64.53,       41.12,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6381.00,       64.53,       34.58,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6382.00,       64.53,       31.38,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6383.00,       64.53,       30.83,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6384.00,       64.53,       28.08,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6385.00,       64.53,       27.49,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6386.00,       64.53,       26.02,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6387.00,       64.53,       25.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      803.86,        0.00,        1.00,        1.00,        0.00
     6388.00,       64.53,       27.59,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      616.15,        0.00,        1.00,        1.00,        0.00
     6389.00,       64.53,       30.01,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      507.15,        0.00,        1.00,        1.00,        0.00
     6390.00,       64.53,       32.58,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      433.47,        0.00,        1.00,        1.00,        0.00
     6391.00,       64.53,       33.40,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      350.76,        0.00,        1.00,        1.00,        0.00
     6392.00,       64.53,       30.88,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      351.40,        0.00,        1.00,        1.00,        0.00
     6393.00,       64.53,       31.55,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      268.64,        0.00,        1.00,        1.00,        0.00
     6394.00,       64.53,       32.47,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       45.17,        0.00,        1.00,        1.00,        0.00
     6395.00,       64.53,       33.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       57.68,        0.00,        1.00,        1.00,        0.00
     6396.00,       64.53,       35.26,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       97.81,        0.00,        1.00,        1.00,        0.00
     6397.00,       64.53,       37.83,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      139.17,        0.00,        1.00,        1.00,        0.00
     6398.00,       64.53,       41.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      145.48,        0.00,        1.00,        1.00,        0.00
     6399.00,       64.53,       44.04,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      133.15,        0.00,        1.00,        1.00,        0.00
     6400.00,       64.53,       50.98,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      156.15,        0.00,        1.00,        1.00,        0.00
     6401.00,       64.53,       51.47,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      137.74,        0.00,        1.00,        1.00,        0.00
     6402.00,       64.53,       55.17,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      221.18,        0.00,        1.00,        1.00,        0.00
     6403.00,       64.53,       51.77,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      413.97,        0.00,        1.00,        1.00,        0.00
     6404.00,       64.53,       39.25,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      534.33,        0.00,        1.00,        1.00,        0.00
     6405.00,       64.53,       32.59,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      560.04,        0.00,        1.00,        1.00,        0.00
     6406.00,       64.53,       30.78,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6407.00,       64.53,       29.69,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      799.12,        0.00,        1.00,        1.00,        0.00
     6408.00,       64.53,       29.21,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      452.57,        0.00,        1.00,        1.00,        0.00
     6409.00,       64.53,       29.89,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      122.71,        0.00,        1.00,        1.00,        0.00
     6410.00,       64.53,       26.68,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      258.97,        0.00,        1.00,        1.00,        0.00
     6411.00,       64.53,       26.68,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       85.13,        0.00,        1.00,        1.00,        0.00
     6412.00,       64.53,       27.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      103.02,        0.00,        1.00,        1.00,        0.00
     6413.00,       64.53,       30.49,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       39.05,        0.00,        1.00,        1.00,        0.00
     6414.00,       64.53,       34.70,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       39.91,        0.00,        1.00,        1.00,        0.00
     6415.00,       64.53,       34.55,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       59.97,        0.00,        1.00,        1.00,        0.00
     6416.00,       64.53,       32.76,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       43.63,        0.00,        1.00,        1.00,        0.00
     6417.00,       64.53,       32.82,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        6.45,        0.00,        1.00,        1.00,        0.00
     6418.00,       64.53,       33.80,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6419.00,       64.53,       35.80,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6420.00,       64.53,       37.70,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     6421.00,       64.53,       37.41,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       11.26,        0.00,        1.00,        1.00,        0.00
     6422.00,       64.53,       40.36,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       20.63,        0.00,        1.00,        1.00,        0.00
     6423.00,       64.53,       44.29,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       40.77,        0.00,        1.00,        1.00,        0.00
     6424.00,       64.53,       51.13,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       70.85,        0.00,        1.00,        1.00,        0.00
     6425.00,       64.53,       53.11,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       93.27,        0.00,        1.00,        1.00,        0.00
     6426.00,       64.53,       51.46,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      127.51,        0.00,        1.00,        1.00,        0.00
     6427.00,       64.53,       46.61,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      226.48,        0.00,        1.00,        1.00,        0.00
     6428.00,       64.53,       35.98,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      294.10,        0.00,        1.00,        1.00,        0.00
     6429.00,       64.53,       32.01,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      439.57,        0.00,        1.00,        1.00,        0.00
     6430.00,       64.53,       30.38,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6431.00,       64.53,       29.16,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6432.00,       64.53,       30.42,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6433.00,       64.53,       29.22,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      617.79,        0.00,        1.00,        1.00,        0.00
     6434.00,       64.53,       28.70,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      475.50,        0.00,        1.00,        1.00,        0.00
     6435.00,       64.53,       27.27,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      301.11,        0.00,        1.00,        1.00,        0.00
     6436.00,       64.53,       27.92,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      292.99,        0.00,        1.00,        1.00,        0.00
     6437.00,       64.53,       29.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      283.25,        0.00,        1.00,        1.00,        0.00
     6438.00,       64.53,       29.45,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      379.98,        0.00,        1.00,        1.00,        0.00
     6439.00,       64.53,       28.35,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      357.41,        0.00,        1.00,        1.00,        0.00
     6440.00,       64.53,       27.63,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      419.65,        0.00,        1.00,        1.00,        0.00
     6441.00,       64.53,       28.62,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      323.60,        0.00,        1.00,        1.00,        0.00
     6442.00,       64.53,       31.60,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       98.58,        0.00,        1.00,        1.00,        0.00
     6443.00,       64.53,       32.32,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      114.04,        0.00,        1.00,        1.00,        0.00
     6444.00,       64.53,       33.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      176.25,        0.00,        1.00,        1.00,        0.00
     6445.00,       64.53,       34.75,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      241.34,        0.00,        1.00,        1.00,        0.00
     6446.00,       64.53,       37.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      359.86,        0.00,        1.00,        1.00,        0.00
     6447.00,       64.53,       35.76,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      375.34,        0.00,        1.00,        1.00,        0.00
     6448.00,       64.53,       41.12,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      396.42,        0.00,        1.00,        1.00,        0.00
     6449.00,       64.53,       46.22,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      451.44,        0.00,        1.00,        1.00,        0.00
     6450.00,       64.53,       48.40,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      786.65,        0.00,        1.00,        1.00,        0.00
     6451.00,       64.53,       45.74,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6452.00,       64.53,       36.32,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6453.00,       64.53,       33.95,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6454.00,       64.53,       31.66,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6455.00,       64.53,       30.56,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6456.00,       64.53,       30.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6457.00,       64.53,       28.40,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6458.00,       64.53,       28.17,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6459.00,       64.53,       27.79,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6460.00,       64.53,       27.91,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6461.00,       64.53,       27.89,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6462.00,       64.53,       28.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6463.00,       64.53,       27.85,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6464.00,       64.53,       27.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     6465.00,       64.53,       27.64,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      619.80,        0.00,        1.00,        1.00,        0.00
     6466.00,       64.53,       28.56,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      493.75,        0.00,        1.00,        1.00,        0.00
     6467.00,       64.53,       30.14,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      221.62,        0.00,        1.00,        1.00,        0.00
     6468.00,       64.53,       31.55,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      326.03,        0.00,        1.00,        1.00,        0.00
     6469.00,       64.53,       34.64,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      572.84,        0.00,        1.00,        1.00,        0.00
     6470.00,       64.53,       34.80,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      667.15,        0.00,        1.00,        1.00,        0.00
