GEN UID,bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,fuel,cost_c1,cost_c2,ncost
6052_CC_1,6052,0.0,0.0,29.22,-6.37,1.04,68.88,0,57.4,17.22,0,0,0,0,0,0,0,0,28.7,0,57.4,0,0,0,0,CC,ng,21.3301309,0.0018356,3
6053_CC_1,6053,57.32,29.22,29.22,-6.37,1.04,68.88,1,57.4,17.22,0,0,0,0,0,0,0,0,28.7,0,57.4,0,0,0,0,CC,ng,21.3301309,0.0018356,3
6054_CC_1,6054,57.32,24.27,29.22,-6.37,1.04,68.88,1,57.4,17.22,0,0,0,0,0,0,0,0,28.7,0,57.4,0,0,0,0,CC,ng,21.3301309,0.0018356,3
6069_CC_1,6069,125.35,23.91,92.32,-20.13,1.03,217.64,1,181.37,54.41,0,0,0,0,0,0,0,0,90.69,0,181.37,0,0,0,0,CC,ng,23.801404799999997,0.0019776,3
6070_CC_1,6070,132.82,10.94,92.32,-20.13,1.03,217.64,1,181.37,54.41,0,0,0,0,0,0,0,0,90.69,0,181.37,0,0,0,0,CC,ng,23.801404799999997,0.0019776,3
6071_CC_1,6071,107.43,31.06,92.32,-20.13,1.03,217.64,1,181.37,54.41,0,0,0,0,0,0,0,0,90.69,0,181.37,0,0,0,0,CC,ng,23.801404799999997,0.0019776,3
6072_CC_1,6072,0.0,0.0,92.32,-20.13,1.03,217.64,0,181.37,54.41,0,0,0,0,0,0,0,0,90.69,0,181.37,0,0,0,0,CC,ng,23.801404799999997,0.0019776,3
6073_CC_1,6073,132.82,18.29,92.32,-20.13,1.03,217.64,1,181.37,54.41,0,0,0,0,0,0,0,0,90.69,0,181.37,0,0,0,0,CC,ng,23.801404799999997,0.0019776,3
6074_CC_1,6074,132.82,17.59,92.32,-20.13,1.03,217.64,1,181.37,54.41,0,0,0,0,0,0,0,0,90.69,0,181.37,0,0,0,0,CC,ng,23.801404799999997,0.0019776,3
6078_STEAM_1,6078,482.07,-68.73,262.51,-68.73,1.0,676.0,1,563.33,169.0,0,0,0,0,0,0,0,0,182.69,0,563.33,0,0,0,0,STEAM,coal,20.763771,0.002072,3
6079_STEAM_1,6079,333.68,-68.73,262.51,-68.73,1.0,676.0,1,563.33,169.0,0,0,0,0,0,0,0,0,182.69,0,563.33,0,0,0,0,STEAM,coal,20.763771,0.002072,3
6080_STEAM_1,6080,333.68,-68.73,262.51,-68.73,1.0,676.0,1,563.33,169.0,0,0,0,0,0,0,0,0,182.69,0,563.33,0,0,0,0,STEAM,coal,20.763771,0.002072,3
6082_HYDRO_1,6082,41.37,12.07,25.04,-1.08,1.04,26.4,1,65.3,0.0,0,0,0,0,0,0,0,0,0.0,0,22.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6083_HYDRO_1,6083,65.3,9.55,25.04,-1.08,1.04,26.4,1,65.3,0.0,0,0,0,0,0,0,0,0,0.0,0,22.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6085_PV_1,6085,1.05,0.0,0.0,0.0,1.04,1.68,1,1.4,0.42,0,0,0,0,0,0,0,0,0.0,0,1.4,0,0,0,0,PV,solar,0.0,0.0,3
6086_PV_1,6086,22.5,0.0,0.0,0.0,1.04,36.0,1,30.0,9.0,0,0,0,0,0,0,0,0,0.0,0,30.0,0,0,0,0,PV,solar,0.0,0.0,3
6087_PV_1,6087,0.0,0.0,0.0,0.0,1.04,6.6,0,5.5,1.65,0,0,0,0,0,0,0,0,0.0,0,5.5,0,0,0,0,PV,solar,0.0,0.0,3
6088_PV_1,6088,7.95,0.0,0.0,0.0,1.04,12.72,1,10.6,3.18,0,0,0,0,0,0,0,0,0.0,0,10.6,0,0,0,0,PV,solar,0.0,0.0,3
6089_PV_1,6089,10.42,0.0,0.0,0.0,1.04,16.68,1,13.9,4.17,0,0,0,0,0,0,0,0,0.0,0,13.9,0,0,0,0,PV,solar,0.0,0.0,3
6090_PV_1,6090,30.52,0.0,0.0,0.0,1.04,48.84,1,40.7,12.21,0,0,0,0,0,0,0,0,0.0,0,40.7,0,0,0,0,PV,solar,0.0,0.0,3
6104_CC_1,6104,60.41,30.79,30.79,-6.72,1.04,72.6,1,60.5,18.15,0,0,0,0,0,0,0,0,30.25,0,60.5,0,0,0,0,CC,ng,22.995824600000002,0.0019772,3
6105_CC_1,6105,60.41,30.79,30.79,-6.72,1.04,72.6,1,60.5,18.15,0,0,0,0,0,0,0,0,30.25,0,60.5,0,0,0,0,CC,ng,22.995824600000002,0.0019772,3
6106_CC_1,6106,120.82,61.59,61.59,-13.43,1.04,145.2,1,121.0,36.3,0,0,0,0,0,0,0,0,60.5,0,121.0,0,0,0,0,CC,ng,23.3967019,0.0019772,3
6110_STEAM_1,6110,306.17,64.21,275.22,-72.05,1.04,708.72,1,590.6,177.18,0,0,0,0,0,0,0,0,188.18,0,590.6,0,0,0,0,STEAM,coal,20.763771,0.002072,3
6111_STEAM_1,6111,299.22,64.9,308.26,-80.7,1.04,793.8,1,661.5,198.45,0,0,0,0,0,0,0,0,201.0,0,661.5,0,0,0,0,STEAM,coal,20.763771,0.002072,3
6144_CC_1,6144,0.0,0.0,4.28,-0.93,1.03,10.08,0,8.4,2.52,0,0,0,0,0,0,0,0,4.2,0,8.4,0,0,0,0,CC,ng,21.028633599999996,0.0018356,3
6145_CC_1,6145,326.62,22.12,227.01,-49.51,1.03,535.2,1,446.0,133.8,0,0,0,0,0,0,0,0,140.71,0,446.0,0,0,0,0,CC,ng,23.719623199999997,0.0018356,3
6146_CC_1,6146,326.62,22.86,227.01,-49.51,1.03,535.2,1,446.0,133.8,0,0,0,0,0,0,0,0,140.71,0,446.0,0,0,0,0,CC,ng,23.719623199999997,0.0018356,3
6147_CC_1,6147,291.1,23.68,474.39,-103.45,1.03,1118.4,1,932.0,279.6,0,0,0,0,0,0,0,0,186.4,0,932.0,0,0,0,0,CC,ng,26.702160000000003,0.0018352000000000002,3
6148_CC_1,6148,0.0,0.0,367.5,-80.14,1.03,866.4,0,722.0,216.6,0,0,0,0,0,0,0,0,144.4,0,722.0,0,0,0,0,CC,ng,25.416635399999997,0.0018356,3
6149_CC_1,6149,225.51,67.31,367.5,-80.14,1.03,866.4,1,722.0,216.6,0,0,0,0,0,0,0,0,144.4,0,722.0,0,0,0,0,CC,ng,25.416635399999997,0.0018356,3
6164_CC_1,6164,73.42,23.32,119.64,-26.09,1.03,282.06,1,235.05,70.52,0,0,0,0,0,0,0,0,111.35,0,235.05,0,0,0,0,CC,ng,24.151992300000003,0.0019772,3
6165_CC_1,6165,73.42,20.54,119.64,-26.09,1.03,282.06,1,235.05,70.52,0,0,0,0,0,0,0,0,111.35,0,235.05,0,0,0,0,CC,ng,24.151992300000003,0.0019772,3
6166_CC_1,6166,73.42,50.05,119.64,-26.09,1.03,282.06,1,235.05,70.52,0,0,0,0,0,0,0,0,111.35,0,235.05,0,0,0,0,CC,ng,24.151992300000003,0.0019772,3
6167_CC_1,6167,73.42,26.61,119.64,-26.09,1.03,282.06,1,235.05,70.52,0,0,0,0,0,0,0,0,111.35,0,235.05,0,0,0,0,CC,ng,24.151992300000003,0.0019772,3
6213_HYDRO_1,6213,177.9,11.11,68.29,-2.94,1.04,72.0,1,69.4,0.0,0,0,0,0,0,0,0,0,0.0,0,60.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6214_CC_1,6214,552.3,41.91,212.06,-9.13,1.04,223.6,1,552.3,0.0,0,0,0,0,0,0,0,0,130.22,0,186.33,0,0,0,0,CC,ng,23.716884,0.0010899840000000002,3
6215_CC_1,6215,552.3,47.41,212.06,-9.13,1.04,223.6,1,552.3,0.0,0,0,0,0,0,0,0,0,130.22,0,186.33,0,0,0,0,CC,ng,23.716884,0.0010899840000000002,3
6216_CC_1,6216,552.3,35.4,212.06,-9.13,1.04,223.6,1,552.3,0.0,0,0,0,0,0,0,0,0,130.22,0,186.33,0,0,0,0,CC,ng,23.716884,0.0010899840000000002,3
6242_CC_1,6242,60.91,14.87,31.05,-6.77,1.04,73.2,1,61.0,18.3,0,0,0,0,0,0,0,0,30.5,0,61.0,0,0,0,0,CC,ng,21.352158099999997,0.0018356,3
6243_CC_1,6243,182.73,36.25,93.15,-20.31,1.04,219.6,1,183.0,54.9,0,0,0,0,0,0,0,0,91.5,0,183.0,0,0,0,0,CC,ng,22.0976432,0.0018352000000000002,3
6244_CC_1,6244,297.56,44.33,151.68,-33.08,1.04,357.6,1,298.0,89.4,0,0,0,0,0,0,0,0,127.1,0,298.0,0,0,0,0,CC,ng,22.809165599999996,0.0018356,3
6245_CC_1,6245,297.56,50.83,151.68,-33.08,1.04,357.6,1,298.0,89.4,0,0,0,0,0,0,0,0,127.1,0,298.0,0,0,0,0,CC,ng,22.809165599999996,0.0018356,3
6246_CC_1,6246,297.56,94.93,151.68,-33.08,1.04,357.6,1,298.0,89.4,0,0,0,0,0,0,0,0,127.1,0,298.0,0,0,0,0,CC,ng,22.809165599999996,0.0018356,3
6247_CC_1,6247,183.06,77.62,93.32,-20.35,1.04,220.0,1,183.33,55.0,0,0,0,0,0,0,0,0,91.67,0,183.33,0,0,0,0,CC,ng,22.104295199999996,0.0018356,3
6248_CC_1,6248,183.06,40.11,93.32,-20.35,1.04,220.0,1,183.33,55.0,0,0,0,0,0,0,0,0,91.67,0,183.33,0,0,0,0,CC,ng,22.104295199999996,0.0018356,3
6249_CC_1,6249,183.06,27.74,93.32,-20.35,1.04,220.0,1,183.33,55.0,0,0,0,0,0,0,0,0,91.67,0,183.33,0,0,0,0,CC,ng,22.104295199999996,0.0018356,3
6257_CC_1,6257,60.59,-21.53,98.75,-21.53,1.02,232.8,1,194.0,58.2,0,0,0,0,0,0,0,0,97.0,0,194.0,0,0,0,0,CC,ng,23.8801273,0.0019772,3
6258_CC_1,6258,108.6,-21.53,98.75,-21.53,1.02,232.8,1,194.0,58.2,0,0,0,0,0,0,0,0,97.0,0,194.0,0,0,0,0,CC,ng,23.8801273,0.0019772,3
6259_CC_1,6259,0.0,0.0,26.16,-5.71,1.02,61.68,0,51.4,15.42,0,0,0,0,0,0,0,0,25.7,0,51.4,0,0,0,0,CC,ng,22.94016,0.0019776,3
6260_CC_1,6260,80.27,-28.53,130.81,-28.53,1.02,308.4,1,257.0,77.1,0,0,0,0,0,0,0,0,117.51,0,257.0,0,0,0,0,CC,ng,24.2973165,0.0019772,3
6266_HYDRO_1,6266,4.5,1.72,1.72,-0.07,1.04,1.8,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6267_HYDRO_1,6267,7.2,2.73,2.73,-0.12,1.04,2.88,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,2.4,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6268_HYDRO_1,6268,4.5,1.72,1.72,-0.07,1.04,1.8,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6269_HYDRO_1,6269,7.2,2.73,2.73,-0.12,1.04,2.88,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,2.4,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6270_HYDRO_1,6270,0.0,0.0,6.82,-0.29,1.04,7.2,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,6.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6271_HYDRO_1,6271,0.0,0.0,4.09,-0.18,1.04,4.32,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,3.6,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6272_HYDRO_1,6272,0.0,0.0,2.73,-0.12,1.04,2.88,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,2.4,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6273_HYDRO_1,6273,0.0,0.0,2.73,-0.12,1.04,2.88,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,2.4,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6274_HYDRO_1,6274,8.4,3.2,3.2,-0.14,1.04,3.36,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,2.8,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6295_CC_1,6295,64.42,-22.89,104.97,-22.89,1.02,247.48,1,206.23,61.87,0,0,0,0,0,0,0,0,102.15,0,206.23,0,0,0,0,CC,ng,23.961192500000003,0.0019772,3
6296_CC_1,6296,64.42,-22.89,104.97,-22.89,1.02,247.48,1,206.23,61.87,0,0,0,0,0,0,0,0,102.15,0,206.23,0,0,0,0,CC,ng,23.961192500000003,0.0019772,3
6297_CC_1,6297,64.45,-22.89,104.97,-22.89,1.02,247.48,1,206.23,61.9,0,0,0,0,0,0,0,0,102.15,0,206.23,0,0,0,0,CC,ng,23.961192500000003,0.0019772,3
6301_CC_1,6301,0.0,0.0,1.63,-0.36,1.0,3.84,0,3.2,0.96,0,0,0,0,0,0,0,0,1.6,0,3.2,0,0,0,0,CC,ng,22.6207776,0.0019776,3
6302_CC_1,6302,246.89,-27.44,125.85,-27.44,1.0,296.7,1,247.25,74.18,0,0,0,0,0,0,0,0,114.86,0,247.25,0,0,0,0,CC,ng,24.2374656,0.0019776,3
6303_CC_1,6303,215.92,-27.44,125.85,-27.44,1.0,296.7,1,247.25,74.18,0,0,0,0,0,0,0,0,114.86,0,247.25,0,0,0,0,CC,ng,24.2374656,0.0019776,3
6304_CC_1,6304,246.89,-27.44,125.85,-27.44,1.0,296.7,1,247.25,74.18,0,0,0,0,0,0,0,0,114.86,0,247.25,0,0,0,0,CC,ng,24.2374656,0.0019776,3
6305_CC_1,6305,246.89,-27.44,125.85,-27.44,1.0,296.7,1,247.25,74.18,0,0,0,0,0,0,0,0,114.86,0,247.25,0,0,0,0,CC,ng,24.2374656,0.0019776,3
6349_CC_1,6349,0.0,0.0,6.11,-1.33,1.04,14.4,0,12.0,3.6,0,0,0,0,0,0,0,0,6.0,0,12.0,0,0,0,0,CC,ng,22.6791168,0.0019776,3
6349_CC_2,6349,0.0,0.0,26.21,-5.72,1.04,61.8,0,51.5,15.45,0,0,0,0,0,0,0,0,25.75,0,51.5,0,0,0,0,CC,ng,22.936508600000003,0.0019772,3
6349_CC_3,6349,32.17,52.43,52.43,-11.43,1.04,123.6,1,103.0,30.9,0,0,0,0,0,0,0,0,51.5,0,103.0,0,0,0,0,CC,ng,23.277575600000002,0.0019772,3
6349_CC_4,6349,0.0,0.0,1.17,-0.26,1.04,2.76,0,2.3,0.69,0,0,0,0,0,0,0,0,1.15,0,2.3,0,0,0,0,CC,ng,22.610270600000003,0.0019772,3
6349_CC_5,6349,0.0,0.0,2.34,-0.51,1.04,5.52,0,4.6,1.38,0,0,0,0,0,0,0,0,2.3,0,4.6,0,0,0,0,CC,ng,22.6301712,0.0019776,3
6349_CC_6,6349,0.0,0.0,0.76,-0.17,1.04,1.8,0,1.5,0.45,0,0,0,0,0,0,0,0,0.75,0,1.5,0,0,0,0,CC,ng,22.6099008,0.0019776,3
6349_CC_7,6349,0.0,0.0,2.04,-0.44,1.04,4.8,0,4.0,1.2,0,0,0,0,0,0,0,0,2.0,0,4.0,0,0,0,0,CC,ng,22.626216,0.0019776,3
6349_CC_8,6349,0.0,0.0,3.26,-0.71,1.04,7.68,0,6.4,1.92,0,0,0,0,0,0,0,0,3.2,0,6.4,0,0,0,0,CC,ng,22.637457100000002,0.0019772,3
6349_CC_9,6349,113.38,184.77,184.77,-40.29,1.04,435.6,1,363.0,108.9,0,0,0,0,0,0,0,0,137.12,0,363.0,0,0,0,0,CC,ng,24.999222500000002,0.0019772,3
6349_CC_10,6349,113.38,184.77,184.77,-40.29,1.04,435.6,1,363.0,108.9,0,0,0,0,0,0,0,0,137.12,0,363.0,0,0,0,0,CC,ng,24.999222500000002,0.0019772,3
6349_CC_11,6349,0.0,0.0,26.21,-5.72,1.04,61.8,0,51.5,15.45,0,0,0,0,0,0,0,0,25.75,0,51.5,0,0,0,0,CC,ng,22.936508600000003,0.0019772,3
7005_CC_1,7005,162.76,31.99,82.97,-18.09,1.04,195.6,1,163.0,48.9,0,0,0,0,0,0,0,0,81.5,0,163.0,0,0,0,0,CC,ng,21.3951432,0.0017867999999999998,3
7006_CC_1,7006,162.76,55.98,82.97,-18.09,1.04,195.6,1,163.0,48.9,0,0,0,0,0,0,0,0,81.5,0,163.0,0,0,0,0,CC,ng,21.3951432,0.0017867999999999998,3
7007_CC_1,7007,162.76,36.94,82.97,-18.09,1.04,195.6,1,163.0,48.9,0,0,0,0,0,0,0,0,81.5,0,163.0,0,0,0,0,CC,ng,21.3951432,0.0017867999999999998,3
7008_CC_1,7008,162.76,34.59,82.97,-18.09,1.04,195.6,1,163.0,48.9,0,0,0,0,0,0,0,0,81.5,0,163.0,0,0,0,0,CC,ng,21.3951432,0.0017867999999999998,3
7009_CC_1,7009,162.76,31.41,82.97,-18.09,1.04,195.6,1,163.0,48.9,0,0,0,0,0,0,0,0,81.5,0,163.0,0,0,0,0,CC,ng,21.3951432,0.0017867999999999998,3
7015_CC_1,7015,0.0,0.0,2.04,-0.44,1.04,4.8,0,4.0,1.2,0,0,0,0,0,0,0,0,2.0,0,4.0,0,0,0,0,CC,ng,20.4432255,0.0017867999999999998,3
7021_CC_1,7021,22.37,11.4,11.4,-2.49,1.04,26.88,1,22.4,6.72,0,0,0,0,0,0,0,0,11.2,0,22.4,0,0,0,0,CC,ng,22.683916,0.001972,3
7022_CC_1,7022,47.33,24.13,24.13,-5.26,1.04,56.88,1,47.4,14.22,0,0,0,0,0,0,0,0,23.7,0,47.4,0,0,0,0,CC,ng,22.849070999999995,0.001972,3
7023_CC_1,7023,47.33,24.13,24.13,-5.26,1.04,56.88,1,47.4,14.22,0,0,0,0,0,0,0,0,23.7,0,47.4,0,0,0,0,CC,ng,22.849070999999995,0.001972,3
7024_CC_1,7024,94.66,48.25,48.25,-10.52,1.04,113.76,1,94.8,28.44,0,0,0,0,0,0,0,0,47.4,0,94.8,0,0,0,0,CC,ng,23.162125999999997,0.001972,3
7025_CC_1,7025,0.0,0.0,1.63,-0.36,1.04,3.84,0,3.2,0.96,0,0,0,0,0,0,0,0,1.6,0,3.2,0,0,0,0,CC,ng,22.556722,0.001972,3
7031_PV_1,7031,29.1,0.0,0.0,0.0,1.04,46.56,1,38.8,11.64,0,0,0,0,0,0,0,0,0.0,0,38.8,0,0,0,0,PV,solar,0.0,0.0,3
7032_PV_1,7032,7.5,0.0,0.0,0.0,1.04,12.0,1,10.0,3.0,0,0,0,0,0,0,0,0,0.0,0,10.0,0,0,0,0,PV,solar,0.0,0.0,3
7033_PV_1,7033,7.5,0.0,0.0,0.0,1.04,12.0,1,10.0,3.0,0,0,0,0,0,0,0,0,0.0,0,10.0,0,0,0,0,PV,solar,0.0,0.0,3
7034_PV_1,7034,0.0,0.0,0.0,0.0,1.04,5.28,0,4.4,1.32,0,0,0,0,0,0,0,0,0.0,0,4.4,0,0,0,0,PV,solar,0.0,0.0,3
7045_CC_1,7045,188.17,25.83,95.92,-20.92,1.03,226.14,1,188.45,56.53,0,0,0,0,0,0,0,0,94.22,0,188.45,0,0,0,0,CC,ng,23.780840999999995,0.001972,3
7046_CC_1,7046,188.17,53.77,95.92,-20.92,1.03,226.14,1,188.45,56.53,0,0,0,0,0,0,0,0,94.22,0,188.45,0,0,0,0,CC,ng,23.780840999999995,0.001972,3
7061_CC_1,7061,68.06,-12.75,58.48,-12.75,1.0,137.88,1,114.9,34.47,0,0,0,0,0,0,0,0,57.45,0,114.9,0,0,0,0,CC,ng,23.294743,0.001972,3
7062_CC_1,7062,68.06,-12.75,58.48,-12.75,1.0,137.88,1,114.9,34.47,0,0,0,0,0,0,0,0,57.45,0,114.9,0,0,0,0,CC,ng,23.294743,0.001972,3
7063_CC_1,7063,68.06,-12.75,58.48,-12.75,1.0,137.88,1,114.9,34.47,0,0,0,0,0,0,0,0,57.45,0,114.9,0,0,0,0,CC,ng,23.294743,0.001972,3
7064_CC_1,7064,84.15,-12.75,58.48,-12.75,1.0,137.88,1,114.9,34.47,0,0,0,0,0,0,0,0,57.45,0,114.9,0,0,0,0,CC,ng,23.294743,0.001972,3
7065_CC_1,7065,84.15,-12.75,58.48,-12.75,1.0,137.88,1,114.9,34.47,0,0,0,0,0,0,0,0,57.45,0,114.9,0,0,0,0,CC,ng,23.294743,0.001972,3
7066_CC_1,7066,69.08,-12.75,58.48,-12.75,1.0,137.88,1,114.9,34.47,0,0,0,0,0,0,0,0,57.45,0,114.9,0,0,0,0,CC,ng,23.294743,0.001972,3
7079_CC_1,7079,161.82,35.84,116.38,-25.38,1.04,274.38,1,228.65,68.59,0,0,0,0,0,0,0,0,109.41,0,228.65,0,0,0,0,CC,ng,21.7877925,0.0017867999999999998,3
7080_CC_1,7080,167.45,28.09,116.38,-25.38,1.04,274.38,1,228.65,68.59,0,0,0,0,0,0,0,0,109.41,0,228.65,0,0,0,0,CC,ng,21.7877925,0.0017867999999999998,3
7081_CC_1,7081,167.45,28.43,116.38,-25.38,1.04,274.38,1,228.65,68.59,0,0,0,0,0,0,0,0,109.41,0,228.65,0,0,0,0,CC,ng,21.7877925,0.0017867999999999998,3
7082_CC_1,7082,167.45,34.7,116.38,-25.38,1.04,274.38,1,228.65,68.59,0,0,0,0,0,0,0,0,109.41,0,228.65,0,0,0,0,CC,ng,21.7877925,0.0017867999999999998,3
7098_NUCLEAR_1,7098,1236.22,189.29,498.38,-111.05,1.0,1625.16,1,1354.3,406.29,0,0,0,0,0,0,0,0,0.0,0,1354.3,0,0,0,0,NUCLEAR,nuclear,7.0627,0.0002,3
7099_NUCLEAR_1,7099,1352.3,-14.48,498.38,-111.05,1.0,1625.16,1,1354.3,406.29,0,0,0,0,0,0,0,0,0.0,0,1354.3,0,0,0,0,NUCLEAR,nuclear,7.4446,0.0002,3
7107_CC_1,7107,149.78,75.03,76.35,-16.65,1.04,180.0,1,150.0,45.0,0,0,0,0,0,0,0,0,75.0,0,150.0,0,0,0,0,CC,ng,21.3169707,0.0017867999999999998,3
7108_CC_1,7108,50.92,16.82,25.96,-5.66,1.04,61.2,1,51.0,15.3,0,0,0,0,0,0,0,0,25.5,0,51.0,0,0,0,0,CC,ng,20.7246465,0.0017867999999999998,3
7109_CC_1,7109,50.92,20.45,25.96,-5.66,1.04,61.2,1,51.0,15.3,0,0,0,0,0,0,0,0,25.5,0,51.0,0,0,0,0,CC,ng,20.7246465,0.0017867999999999998,3
7110_CC_1,7110,195.71,42.29,99.76,-21.76,1.04,235.2,1,196.0,58.8,0,0,0,0,0,0,0,0,98.0,0,196.0,0,0,0,0,CC,ng,21.5925846,0.0017867999999999998,3
7111_CC_1,7111,195.71,41.23,99.76,-21.76,1.04,235.2,1,196.0,58.8,0,0,0,0,0,0,0,0,98.0,0,196.0,0,0,0,0,CC,ng,21.5925846,0.0017867999999999998,3
7112_CC_1,7112,195.71,65.18,99.76,-21.76,1.04,235.2,1,196.0,58.8,0,0,0,0,0,0,0,0,98.0,0,196.0,0,0,0,0,CC,ng,21.5925846,0.0017867999999999998,3
7113_CC_1,7113,195.71,35.4,99.76,-21.76,1.04,235.2,1,196.0,58.8,0,0,0,0,0,0,0,0,98.0,0,196.0,0,0,0,0,CC,ng,21.5925846,0.0017867999999999998,3
7114_CC_1,7114,195.71,69.11,99.76,-21.76,1.04,235.2,1,196.0,58.8,0,0,0,0,0,0,0,0,98.0,0,196.0,0,0,0,0,CC,ng,21.5925846,0.0017867999999999998,3
7115_CC_1,7115,195.71,69.47,99.76,-21.76,1.04,235.2,1,196.0,58.8,0,0,0,0,0,0,0,0,98.0,0,196.0,0,0,0,0,CC,ng,21.5925846,0.0017867999999999998,3
7121_CC_1,7121,0.0,0.0,1.88,-0.41,1.04,4.44,0,3.7,1.11,0,0,0,0,0,0,0,0,1.85,0,3.7,0,0,0,0,CC,ng,20.4414387,0.0017867999999999998,3
7122_CC_1,7122,0.0,0.0,2.19,-0.48,1.04,5.16,0,4.3,1.29,0,0,0,0,0,0,0,0,2.15,0,4.3,0,0,0,0,CC,ng,20.4450123,0.0017867999999999998,3
7133_CC_1,7133,16.28,-1.81,8.3,-1.81,1.0,19.56,1,16.3,4.89,0,0,0,0,0,0,0,0,8.15,0,16.3,0,0,0,0,CC,ng,20.516931,0.0017867999999999998,3
7134_CC_1,7134,206.25,-22.93,105.13,-22.93,1.0,247.86,1,206.55,61.97,0,0,0,0,0,0,0,0,102.26,0,206.55,0,0,0,0,CC,ng,21.6555693,0.0017867999999999998,3
7135_CC_1,7135,206.25,-22.93,105.13,-22.93,1.0,247.86,1,206.55,61.97,0,0,0,0,0,0,0,0,102.26,0,206.55,0,0,0,0,CC,ng,21.6555693,0.0017867999999999998,3
7136_CC_1,7136,206.25,-22.93,105.13,-22.93,1.0,247.86,1,206.55,61.97,0,0,0,0,0,0,0,0,102.26,0,206.55,0,0,0,0,CC,ng,21.6555693,0.0017867999999999998,3
7137_CC_1,7137,206.25,-22.93,105.13,-22.93,1.0,247.86,1,206.55,61.97,0,0,0,0,0,0,0,0,102.26,0,206.55,0,0,0,0,CC,ng,21.6555693,0.0017867999999999998,3
7138_CC_1,7138,380.14,-42.26,193.78,-42.26,1.0,456.84,1,380.7,114.21,0,0,0,0,0,0,0,0,138.76,0,380.7,0,0,0,0,CC,ng,22.698167099999996,0.0017867999999999998,3
7139_CC_1,7139,58.91,-6.55,30.03,-6.55,1.0,70.8,1,59.0,17.7,0,0,0,0,0,0,0,0,29.5,0,59.0,0,0,0,0,CC,ng,20.772443399999997,0.0017867999999999998,3
7140_CC_1,7140,58.91,-6.55,30.03,-6.55,1.0,70.8,1,59.0,17.7,0,0,0,0,0,0,0,0,29.5,0,59.0,0,0,0,0,CC,ng,20.772443399999997,0.0017867999999999998,3
7141_CC_1,7141,58.91,-6.55,30.03,-6.55,1.0,70.8,1,59.0,17.7,0,0,0,0,0,0,0,0,29.5,0,59.0,0,0,0,0,CC,ng,20.772443399999997,0.0017867999999999998,3
7142_CC_1,7142,58.91,-6.55,30.03,-6.55,1.0,70.8,1,59.0,17.7,0,0,0,0,0,0,0,0,29.5,0,59.0,0,0,0,0,CC,ng,20.772443399999997,0.0017867999999999998,3
7146_CC_1,7146,10.18,-1.13,5.19,-1.13,1.01,12.24,1,10.2,3.06,0,0,0,0,0,0,0,0,5.1,0,10.2,0,0,0,0,CC,ng,20.4803016,0.0017867999999999998,3
7162_CC_1,7162,110.44,56.3,56.3,-12.28,1.04,132.72,1,110.6,33.18,0,0,0,0,0,0,0,0,55.3,0,110.6,0,0,0,0,CC,ng,21.081113099999996,0.0017867999999999998,3
7163_CC_1,7163,110.44,49.51,56.3,-12.28,1.04,132.72,1,110.6,33.18,0,0,0,0,0,0,0,0,55.3,0,110.6,0,0,0,0,CC,ng,21.081113099999996,0.0017867999999999998,3
7164_CC_1,7164,110.44,56.3,56.3,-12.28,1.04,132.72,1,110.6,33.18,0,0,0,0,0,0,0,0,55.3,0,110.6,0,0,0,0,CC,ng,21.081113099999996,0.0017867999999999998,3
7165_CC_1,7165,110.44,56.3,56.3,-12.28,1.04,132.72,1,110.6,33.18,0,0,0,0,0,0,0,0,55.3,0,110.6,0,0,0,0,CC,ng,21.081113099999996,0.0017867999999999998,3
7166_CC_1,7166,110.44,42.45,56.3,-12.28,1.04,132.72,1,110.6,33.18,0,0,0,0,0,0,0,0,55.3,0,110.6,0,0,0,0,CC,ng,21.081113099999996,0.0017867999999999998,3
