,bus_i,Latitude,Longitude
1707,7300,30.221853,-95.338811
1708,7301,29.53864,-95.1361
1709,7302,28.933093,-95.734948
1710,7303,28.85788,-96.353868
1711,7304,29.2878,-96.0683
1712,7305,29.2878,-96.0683
1713,7306,29.2878,-96.0683
1714,7307,29.2878,-96.0683
1715,7308,29.2878,-96.0683
1716,7309,29.2878,-96.0683
1717,7310,29.2878,-96.0683
1718,7311,29.2878,-96.0683
1719,7312,29.050464,-95.475843
1720,7313,29.050464,-95.475843
1721,7314,29.987117,-96.252942
1722,7315,29.853215,-95.831456
1723,7316,29.61065,-95.386863
1724,7317,29.515074,-95.192133
1725,7318,29.62042,-95.268939
1726,7319,30.007063,-95.488362
1727,7320,28.9802,-95.342
1728,7321,28.9802,-95.342
1729,7322,28.9802,-95.342
1730,7323,28.9802,-95.342
1731,7324,28.9802,-95.342
1732,7325,28.9802,-95.342
1733,7326,28.9802,-95.342
1734,7327,29.2639,-95.8997
1735,7328,29.2639,-95.8997
1736,7329,29.2639,-95.8997
1737,7330,29.704019,-95.460905
1738,7331,29.723333,-95.210278
1739,7332,29.723333,-95.210278
1740,7333,29.723333,-95.210278
1741,7334,29.723333,-95.210278
1742,7335,29.723333,-95.210278
1743,7336,29.62431,-95.567968
1744,7337,29.042415,-96.689715
1745,7338,29.685621,-95.304159
1746,7339,29.382583,-95.807011
1747,7340,29.795148,-96.107713
1748,7341,29.74063,-95.829571
1749,7342,29.74063,-95.829571
1750,7343,29.74063,-95.829571
1751,7344,29.860021,-95.382184
1752,7345,29.647012,-95.27663
1753,7346,29.4828,-95.6311
1754,7347,29.4828,-95.6311
1755,7348,29.4828,-95.6311
1756,7349,29.4828,-95.6311
1757,7350,29.4828,-95.6311
1758,7351,29.4828,-95.6311
1759,7352,29.4828,-95.6311
1760,7353,29.4828,-95.6311
1761,7354,29.4828,-95.6311
1762,7355,29.4828,-95.6311
1763,7356,29.4828,-95.6311
1764,7357,29.4828,-95.6311
1765,7358,29.4828,-95.6311
1766,7359,29.4828,-95.6311
1767,7360,29.4828,-95.6311
1768,7361,29.4828,-95.6311
1769,7362,29.748202,-95.468948
1770,7363,29.253166,-94.924652
1771,7364,29.522218,-96.218695
1772,7365,29.862532,-95.29998
1773,7366,29.8161,-95.10773
1774,7367,29.8161,-95.10773
1775,7368,29.8161,-95.10773
1776,7369,29.8161,-95.10773
1777,7370,29.8161,-95.10773
1778,7371,29.8161,-95.10773
1779,7372,29.8161,-95.10773
1780,7373,29.8161,-95.10773
1781,7374,29.8161,-95.10773
1782,7375,29.8161,-95.10773
1783,7376,29.8161,-95.10773
1784,7377,29.8161,-95.10773
1785,7378,29.8161,-95.10773
1786,7379,29.8161,-95.10773
1787,7380,29.021218,-95.278251
1788,7381,29.852379,-95.254076
1789,7382,29.69843,-95.3569
1790,7383,29.381402,-95.469968
1791,7384,29.68025,-95.404913
1792,7385,29.874575,-95.527099
1793,7386,29.687947,-95.515725
1794,7387,29.994499,-95.177499
1795,7388,29.796871,-95.49165
1796,7389,30.4356,-95.5214
1797,7390,30.4356,-95.5214
1798,7391,30.4356,-95.5214
1799,7392,29.871693,-94.865324
1800,7393,29.132669,-95.94109
1801,7394,30.063168,-95.098858
1802,7395,29.853067,-95.435966
1803,7396,29.769285,-95.681292
1804,7397,29.548404,-95.861706
1805,7398,29.647916,-95.18978
1806,7399,29.75415,-95.409498
1807,7400,29.822201,-95.219429
1808,7401,29.822201,-95.219429
1809,7402,29.822201,-95.219429
1810,7403,29.645644,-95.140315
1811,7404,29.952629,-95.446609
1812,7405,29.278188,-94.83329
1813,7406,28.652709,-96.559997
1814,7407,28.652709,-96.559997
1815,7408,28.652709,-96.559997
1816,7409,29.745681,-95.742143
1817,7410,29.745681,-95.742143
1818,7411,30.136972,-95.46836
1819,7412,29.231528,-95.314319
1820,7413,29.349096,-96.191821
1821,7414,28.675088,-96.956014
1822,7415,28.675088,-96.956014
1823,7416,28.675088,-96.956014
1824,7417,29.675339,-95.479372
1825,7418,29.620736,-95.48615
1826,7419,29.694838,-95.040622
1827,7420,30.216858,-95.647214
1828,7421,30.216858,-95.647214
1829,7422,29.425,-95.1872
1830,7423,29.425,-95.1872
1831,7424,29.425,-95.1872
1832,7425,29.926556,-95.603242
1833,7426,28.960572,-95.558277
1834,7427,29.750233,-95.615384
1835,7428,28.991289,-95.407481
1836,7429,28.991289,-95.407481
1837,7430,28.991289,-95.407481
1838,7431,30.233845,-95.495681
1839,7432,30.953672,-95.905344
1840,8001,31.132442,-96.13919
1841,8002,32.26754,-95.077715
1842,8003,31.136452,-95.934344
1843,8004,31.340783,-94.82617
1844,8005,31.340783,-94.82617
1845,8006,32.218325,-95.413415
1846,8007,32.11274,-95.347503
1847,8008,32.271436,-95.521442
1848,8009,30.316397,-95.84999
1849,8010,31.235882,-96.22928
1850,8011,31.93201,-95.980743
1851,8012,30.527987,-96.011435
1852,8013,32.816432,-95.424745
1853,8014,31.092367,-95.499937
1854,8015,31.230511,-94.509986
1855,8016,30.661252,-96.322612
1856,8017,32.035939,-95.418796
1857,8018,32.321937,-95.302223
1858,8019,32.321937,-95.302223
1859,8020,32.427978,-95.661983
1860,8021,31.81932,-94.520617
1861,8022,31.465312,-94.367277
1862,8023,31.365833,-94.743611
1863,8024,31.365833,-94.743611
1864,8025,31.863226,-95.484612
1865,8026,32.537897,-95.435716
1866,8027,32.221577,-95.220644
1867,8028,32.250339,-94.936535
1868,8029,32.646573,-95.687531
1869,8030,30.5924,-95.9178
1870,8031,30.5924,-95.9178
1871,8032,30.5924,-95.9178
1872,8033,30.5924,-95.9178
1873,8034,30.5924,-95.9178
1874,8035,30.5924,-95.9178
1875,8036,30.5924,-95.9178
1876,8037,30.959521,-95.715509
1877,8038,33.167979,-95.608219
1878,8039,32.535169,-95.643977
1879,8040,32.158557,-95.643712
1880,8041,31.723329,-94.628596
1881,8042,31.186933,-94.758734
1882,8043,31.8907,-96.1131
1883,8044,31.8907,-96.1131
1884,8045,31.8907,-96.1131
1885,8046,31.8907,-96.1131
1886,8047,31.8907,-96.1131
1887,8048,31.8907,-96.1131
1888,8049,31.8907,-96.1131
1889,8050,31.8907,-96.1131
1890,8051,31.8907,-96.1131
1891,8052,32.304235,-95.390814
1892,8053,32.244008,-95.807608
1893,8054,31.473728,-96.009175
1894,8055,31.779325,-95.19267
1895,8056,32.482238,-95.106353
1896,8057,31.8206,-96.0544
1897,8058,31.8206,-96.0544
1898,8059,31.8206,-96.0544
1899,8060,31.8206,-96.0544
1900,8061,31.8206,-96.0544
1901,8062,31.796249,-94.85434
1902,8063,31.631742,-94.740721
1903,8064,31.782559,-96.093621
1904,8065,32.166584,-96.11882
1905,8066,33.261225,-95.47242
1906,8067,31.4219,-96.2525
1907,8068,31.4219,-96.2525
1908,8069,31.4219,-96.2525
1909,8070,31.4219,-96.2525
1910,8071,31.4219,-96.2525
1911,8072,31.946003,-95.813468
1912,8073,32.880733,-95.749061
1913,8074,32.017826,-94.619743
1914,8075,32.017826,-94.619743
1915,8076,32.017826,-94.619743
1916,8077,32.017826,-94.619743
1917,8078,32.017826,-94.619743
1918,8079,32.017826,-94.619743
1919,8080,32.017826,-94.619743
1920,8081,32.413107,-95.443348
1921,8082,31.1803,-96.4866
1922,8083,31.1803,-96.4866
1923,8084,31.1803,-96.4866
1924,8085,31.1803,-96.4866
1925,8086,31.1803,-96.4866
1926,8087,31.1803,-96.4866
1927,8088,31.1803,-96.4866
1928,8089,32.418412,-95.21307
1929,8090,31.606693,-95.58334
1930,8091,31.89348,-96.433735
1931,8092,31.557267,-95.863721
1932,8093,33.241961,-94.857848
1933,8094,30.561385,-96.272583
1934,8095,30.561385,-96.272583
1935,8096,32.715013,-95.854461
1936,8097,31.832132,-94.90064
1937,8098,31.832132,-94.90064
1938,8099,31.832132,-94.90064
1939,8100,32.301523,-95.177964
1940,8101,31.61295,-95.06209
1941,8102,31.003109,-96.688981
1942,8103,31.32952,-96.152778
1943,8104,30.369294,-96.054766
1944,8105,33.334851,-95.1615
1945,8106,33.334851,-95.1615
1946,8107,33.024442,-95.197098
1947,8108,32.703269,-95.994666
1948,8109,32.094348,-95.906047
1949,8110,32.989261,-95.912936
1950,8111,31.301706,-94.641414
1951,8112,31.93985,-94.989834
1952,8113,31.93985,-94.989834
1953,8114,31.93985,-94.989834
1954,8115,31.93985,-94.989834
1955,8116,31.93985,-94.989834
1956,8117,31.93985,-94.989834
1957,8118,31.188898,-95.255739
1958,8119,31.925449,-94.704029
1959,8120,30.797736,-96.312084
1960,8121,31.945137,-95.25698
1961,8122,30.743004,-96.548436
1962,8123,32.12747,-96.01423
1963,8124,33.098096,-95.803234
1964,8125,31.509051,-94.527216
1965,8126,33.0917,-95.0417
1966,8127,33.0917,-95.0417
1967,8128,33.0917,-95.0417
1968,8129,33.0917,-95.0417
1969,8130,33.0917,-95.0417
1970,8131,33.0917,-95.0417
1971,8132,31.4789,-96.229757
1972,8133,32.235066,-95.321028
1973,8134,32.235066,-95.321028
1974,8135,32.362434,-95.315262
1975,8136,32.925093,-95.568154
1976,8137,31.390774,-95.126653
1977,8138,32.362631,-95.086688
1978,8139,30.609093,-96.325984
1979,8140,30.609093,-96.325984
1980,8141,30.871914,-96.526934
1981,8142,33.176532,-95.358602
1982,8143,30.726087,-96.096428
1983,8144,31.76524,-96.329922
1984,8145,33.01419,-95.460935
1985,8146,32.239409,-94.728328
1986,8147,32.124519,-96.101277
1987,8148,32.124519,-96.101277
1988,8149,32.124519,-96.101277
1989,8150,31.138382,-94.375214
1990,8151,31.417425,-95.481652
1991,8152,30.64741,-96.372316
1992,8153,32.518146,-95.888865
1993,8154,32.469555,-95.307879
1994,8155,31.091925,-96.69503
1995,8156,31.091925,-96.69503
1996,8157,31.091925,-96.69503
1997,8158,30.7217,-96.4608
1998,8159,30.7217,-96.4608
1999,8160,30.7217,-96.4608
