,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,bus_name
859,5295,1,0.0,0.0,0,0.0,5,1.02189,-62.6544,500.0,16,1.1,0.9,0.0,0,0,0,bus_5295
860,5296,1,102.32,28.99,0,0.0,5,1.01499,-65.2069,161.0,16,1.1,0.9,0.0,0,0,0,bus_5296
861,5297,2,0.0,0.0,0,0.0,5,1.02189,-62.6544,13.8,16,1.1,0.9,0.0,0,0,0,bus_5297
862,5298,2,0.0,0.0,0,0.0,5,1.02815,-61.9816,13.8,16,1.1,0.9,0.0,0,0,0,bus_5298
863,5299,2,0.0,0.0,0,0.0,5,1.03453,-61.2778,13.8,16,1.1,0.9,0.0,0,0,0,bus_5299
864,5300,2,0.0,0.0,0,0.0,5,1.03244,-61.5098,13.8,16,1.1,0.9,0.0,0,0,0,bus_5300
865,5301,2,0.0,0.0,0,0.0,5,1.03463,-61.2856,13.8,16,1.1,0.9,0.0,0,0,0,bus_5301
866,5302,2,0.0,0.0,0,0.0,5,1.04,-58.2677,13.8,16,1.1,0.9,0.0,0,0,0,bus_5302
867,5303,2,0.0,0.0,0,0.0,5,1.04,-59.3835,13.8,16,1.1,0.9,0.0,0,0,0,bus_5303
868,5304,1,0.0,0.0,0,0.0,5,1.01934,-62.9538,500.0,16,1.1,0.9,0.0,0,0,0,bus_5304
869,5305,1,189.42,53.67,0,0.0,5,1.01872,-66.8842,161.0,16,1.1,0.9,0.0,0,0,0,bus_5305
870,5306,1,40.81,11.56,0,0.0,5,1.01668,-63.9067,161.0,17,1.1,0.9,0.0,0,0,0,bus_5306
871,5307,1,143.56,40.67,0,0.0,5,1.0185,-69.3426,161.0,16,1.1,0.9,0.0,0,0,0,bus_5307
872,5308,1,15.35,4.35,0,0.0,5,1.01203,-68.1274,161.0,16,1.1,0.9,0.0,0,0,0,bus_5308
873,5309,1,98.85,28.01,0,0.0,5,1.0126899999999999,-70.3619,161.0,16,1.1,0.9,0.0,0,0,0,bus_5309
874,5310,1,69.99,19.83,0,0.0,5,1.02473,-68.8462,161.0,17,1.1,0.9,0.0,0,0,0,bus_5310
875,5311,1,40.96,11.61,0,0.0,5,1.0225600000000001,-70.8947,161.0,16,1.1,0.9,0.0,0,0,0,bus_5311
876,5312,1,81.81,23.18,0,0.0,5,1.0027700000000002,-65.9716,161.0,17,1.1,0.9,0.0,0,0,0,bus_5312
877,5313,1,16.12,4.57,0,0.0,5,1.0150700000000001,-66.4342,161.0,16,1.1,0.9,0.0,0,0,0,bus_5313
878,5314,1,11.99,3.4,0,0.0,5,1.01568,-55.8358,161.0,13,1.1,0.9,0.0,0,0,0,bus_5314
879,5315,1,31.74,8.99,0,0.0,5,1.00272,-67.7624,161.0,17,1.1,0.9,0.0,0,0,0,bus_5315
880,5316,1,176.19,49.92,0,290.76,5,1.03,-69.8867,161.0,16,1.1,0.9,0.0,0,0,0,bus_5316
881,5317,1,0.0,0.0,0,0.0,5,1.01336,-54.5185,500.0,18,1.1,0.9,0.0,0,0,0,bus_5317
882,5318,1,0.0,0.0,0,0.0,5,1.0122200000000001,-57.6485,161.0,18,1.1,0.9,0.0,0,0,0,bus_5318
883,5319,2,0.0,0.0,0,0.0,5,1.01,-53.6462,13.2,18,1.1,0.9,0.0,0,0,0,bus_5319
884,5320,2,0.0,0.0,0,0.0,5,1.01336,-54.5185,13.2,18,1.1,0.9,0.0,0,0,0,bus_5320
885,5321,2,0.0,0.0,0,0.0,5,1.01,-53.6835,13.2,18,1.1,0.9,0.0,0,0,0,bus_5321
886,5322,1,0.0,0.0,0,0.0,5,1.02096,-63.15,500.0,17,1.1,0.9,0.0,0,0,0,bus_5322
887,5323,1,219.44,62.17,0,0.0,5,1.01916,-67.3684,161.0,17,1.1,0.9,0.0,0,0,0,bus_5323
888,5324,2,0.0,0.0,0,0.0,5,1.04,-60.0012,13.8,17,1.1,0.9,0.0,0,0,0,bus_5324
889,5325,2,0.0,0.0,0,0.0,5,1.04,-59.9919,13.8,17,1.1,0.9,0.0,0,0,0,bus_5325
890,5326,2,0.0,0.0,0,0.0,5,1.0311299999999999,-62.0633,13.8,17,1.1,0.9,0.0,0,0,0,bus_5326
891,5327,1,4.01,1.14,0,0.0,5,1.00637,-56.3991,161.0,14,1.1,0.9,0.0,0,0,0,bus_5327
892,5328,1,13.64,3.86,0,0.0,5,1.00931,-57.1349,161.0,13,1.1,0.9,0.0,0,0,0,bus_5328
893,5329,1,148.25,42.0,0,0.0,5,1.00736,-69.48100000000001,161.0,16,1.1,0.9,0.0,0,0,0,bus_5329
894,5330,1,64.78,18.35,0,0.0,5,1.01661,-67.5215,161.0,17,1.1,0.9,0.0,0,0,0,bus_5330
895,5331,1,26.36,7.47,0,0.0,5,1.00578,-67.9778,161.0,16,1.1,0.9,0.0,0,0,0,bus_5331
896,5332,1,85.12,24.12,0,0.0,5,1.01417,-68.2326,161.0,17,1.1,0.9,0.0,0,0,0,bus_5332
897,5333,1,108.12,30.63,0,0.0,5,1.00003,-68.149,161.0,14,1.1,0.9,0.0,0,0,0,bus_5333
898,5334,1,23.95,6.78,0,0.0,5,1.02029,-41.3921,161.0,15,1.1,0.9,0.0,0,0,0,bus_5334
899,5335,1,166.71,47.23,0,0.0,5,1.01231,-70.4272,161.0,17,1.1,0.9,0.0,0,0,0,bus_5335
900,5336,1,74.14,21.01,0,0.0,5,1.0112299999999999,-67.8906,161.0,16,1.1,0.9,0.0,0,0,0,bus_5336
901,5337,1,18.78,5.32,0,0.0,5,1.00577,-54.4693,161.0,12,1.1,0.9,0.0,0,0,0,bus_5337
902,5338,1,80.26,22.74,0,0.0,5,1.00064,-64.3935,161.0,18,1.1,0.9,0.0,0,0,0,bus_5338
903,5339,1,80.01,22.67,0,193.98,5,1.03,-69.6793,161.0,17,1.1,0.9,0.0,0,0,0,bus_5339
904,5340,1,33.94,9.62,0,0.0,5,1.0191,-70.1811,161.0,16,1.1,0.9,0.0,0,0,0,bus_5340
905,5341,1,38.7,10.97,0,0.0,5,1.02209,-68.6871,161.0,17,1.1,0.9,0.0,0,0,0,bus_5341
906,5342,2,0.0,0.0,0,0.0,5,1.03053,-67.5577,13.8,17,1.1,0.9,0.0,0,0,0,bus_5342
907,5343,2,0.0,0.0,0,0.0,5,1.04,-63.2931,13.8,17,1.1,0.9,0.0,0,0,0,bus_5343
908,5344,1,94.71,26.84,0,0.0,5,1.02554,-71.1192,161.0,16,1.1,0.9,0.0,0,0,0,bus_5344
909,5345,1,33.12,9.38,0,0.0,5,1.0014100000000001,-61.6645,161.0,14,1.1,0.9,0.0,0,0,0,bus_5345
910,5346,1,91.3,25.87,0,525.7,5,1.03,-67.5198,161.0,17,1.1,0.9,0.0,0,0,0,bus_5346
911,5347,1,18.68,5.29,0,0.0,5,1.014,-44.0923,161.0,15,1.1,0.9,0.0,0,0,0,bus_5347
912,5348,1,9.25,2.62,0,0.0,5,1.00369,-63.8769,161.0,14,1.1,0.9,0.0,0,0,0,bus_5348
913,5349,1,60.83,17.23,0,0.0,5,1.01122,-68.3667,161.0,16,1.1,0.9,0.0,0,0,0,bus_5349
914,5350,1,0.0,0.0,0,0.0,5,1.01568,-63.7811,500.0,16,1.1,0.9,0.0,0,0,0,bus_5350
915,5351,1,174.28,49.38,0,0.0,5,1.01337,-66.9227,161.0,16,1.1,0.9,0.0,0,0,0,bus_5351
916,5352,1,41.84,11.85,0,0.0,5,1.01682,-69.1608,161.0,16,1.1,0.9,0.0,0,0,0,bus_5352
917,5353,1,56.58,16.03,0,0.0,5,1.02205,-68.0108,161.0,17,1.1,0.9,0.0,0,0,0,bus_5353
918,5354,1,77.72,22.02,0,0.0,5,1.01445,-70.3185,161.0,16,1.1,0.9,0.0,0,0,0,bus_5354
919,5355,1,5.65,1.6,0,0.0,5,1.00599,-64.5637,161.0,14,1.1,0.9,0.0,0,0,0,bus_5355
920,5356,1,122.43,34.69,0,0.0,5,1.0256299999999998,-69.8503,161.0,16,1.1,0.9,0.0,0,0,0,bus_5356
921,5357,1,91.04,25.79,0,0.0,5,1.0126700000000002,-68.2866,161.0,16,1.1,0.9,0.0,0,0,0,bus_5357
922,5358,1,0.0,0.0,0,0.0,5,1.02178,-49.4863,500.0,13,1.1,0.9,0.0,0,0,0,bus_5358
923,5359,1,0.0,0.0,0,0.0,5,1.02075,-51.8587,161.0,13,1.1,0.9,0.0,0,0,0,bus_5359
924,5360,2,0.0,0.0,0,0.0,5,1.01,-43.2097,13.8,13,1.1,0.9,0.0,0,0,0,bus_5360
925,5361,1,0.0,0.0,0,0.0,5,1.00726,-55.5638,500.0,12,1.1,0.9,0.0,0,0,0,bus_5361
926,5362,1,33.91,9.61,0,0.0,5,1.00524,-56.5256,161.0,12,1.1,0.9,0.0,0,0,0,bus_5362
927,5363,2,0.0,0.0,0,0.0,5,1.00694,-55.3701,13.8,12,1.1,0.9,0.0,0,0,0,bus_5363
928,5364,2,0.0,0.0,0,0.0,5,1.0051299999999999,-54.419,13.8,12,1.1,0.9,0.0,0,0,0,bus_5364
929,5365,2,0.0,0.0,0,0.0,5,1.0022799999999998,-53.1744,13.8,12,1.1,0.9,0.0,0,0,0,bus_5365
930,5366,2,0.0,0.0,0,0.0,5,1.00163,-52.843,13.8,12,1.1,0.9,0.0,0,0,0,bus_5366
931,5367,2,0.0,0.0,0,0.0,5,1.00171,-52.9241,13.8,12,1.1,0.9,0.0,0,0,0,bus_5367
932,5368,2,0.0,0.0,0,0.0,5,1.00384,-53.8115,13.8,12,1.1,0.9,0.0,0,0,0,bus_5368
933,5369,2,0.0,0.0,0,0.0,5,1.00129,-52.6988,13.8,12,1.1,0.9,0.0,0,0,0,bus_5369
934,5370,1,105.99,30.03,0,0.0,5,1.00453,-67.6497,161.0,17,1.1,0.9,0.0,0,0,0,bus_5370
935,5371,1,69.0,19.55,0,0.0,5,1.01835,-66.904,161.0,16,1.1,0.9,0.0,0,0,0,bus_5371
936,5372,1,39.8,11.28,0,0.0,5,1.02253,-70.7815,161.0,16,1.1,0.9,0.0,0,0,0,bus_5372
937,5373,1,156.99,44.48,0,0.0,5,1.00251,-70.2001,161.0,17,1.1,0.9,0.0,0,0,0,bus_5373
938,5374,1,69.09,19.58,0,0.0,5,1.01809,-67.4486,161.0,16,1.1,0.9,0.0,0,0,0,bus_5374
939,5375,1,62.09,17.59,0,0.0,5,1.02065,-67.4817,161.0,17,1.1,0.9,0.0,0,0,0,bus_5375
940,5376,1,47.85,13.56,0,0.0,5,1.01853,-67.9441,161.0,17,1.1,0.9,0.0,0,0,0,bus_5376
941,5377,1,57.62,16.33,0,0.0,5,1.01213,-55.5297,161.0,13,1.1,0.9,0.0,0,0,0,bus_5377
942,5378,1,68.06,19.28,0,147.35,5,1.03,-56.593,161.0,13,1.1,0.9,0.0,0,0,0,bus_5378
943,5379,1,164.73,46.67,0,0.0,5,1.0182,-69.1929,161.0,17,1.1,0.9,0.0,0,0,0,bus_5379
944,5380,1,0.0,0.0,0,0.0,5,1.02234,-60.058,500.0,14,1.1,0.9,0.0,0,0,0,bus_5380
945,5381,1,79.8,22.61,0,0.0,5,1.01451,-61.5926,161.0,14,1.1,0.9,0.0,0,0,0,bus_5381
946,5382,2,0.0,0.0,0,0.0,5,1.03716,-59.5635,13.8,14,1.1,0.9,0.0,0,0,0,bus_5382
947,5383,2,0.0,0.0,0,0.0,5,1.03918,-59.4952,13.8,14,1.1,0.9,0.0,0,0,0,bus_5383
948,5384,1,0.0,0.0,0,0.0,5,1.0181200000000001,-63.7683,500.0,16,1.1,0.9,0.0,0,0,0,bus_5384
949,5385,1,240.97,68.28,0,0.0,5,1.01781,-66.2716,161.0,16,1.1,0.9,0.0,0,0,0,bus_5385
950,5386,1,63.55,18.0,0,375.33,5,1.03,-69.5331,161.0,16,1.1,0.9,0.0,0,0,0,bus_5386
951,5387,1,77.75,22.03,0,0.0,5,1.0101,-68.8215,161.0,17,1.1,0.9,0.0,0,0,0,bus_5387
952,5388,1,0.0,0.0,0,0.0,5,1.0217200000000002,-53.8488,500.0,13,1.1,0.9,0.0,0,0,0,bus_5388
953,5389,1,87.47,24.78,0,0.0,5,1.018,-55.1413,161.0,13,1.1,0.9,0.0,0,0,0,bus_5389
954,5390,1,0.0,0.0,0,0.0,5,1.01791,-52.9253,161.0,13,1.1,0.9,0.0,0,0,0,bus_5390
955,5391,1,0.0,0.0,0,0.0,5,1.0188700000000002,-54.2716,115.0,13,1.1,0.9,0.0,0,0,0,bus_5391
956,5392,1,7.49,2.12,0,0.0,5,1.01108,-55.5426,115.0,13,1.1,0.9,0.0,0,0,0,bus_5392
957,5393,1,14.92,4.23,0,0.0,5,1.0113,-57.1237,161.0,13,1.1,0.9,0.0,0,0,0,bus_5393
958,5394,1,0.0,0.0,0,0.0,5,1.02651,-39.793,500.0,15,1.1,0.9,0.0,0,0,0,bus_5394
959,5395,1,0.0,0.0,0,0.0,5,1.0246,-37.7158,230.0,15,1.1,0.9,0.0,0,0,0,bus_5395
960,5396,1,0.0,0.0,0,0.0,5,1.0192700000000001,-40.4551,161.0,15,1.1,0.9,0.0,0,0,0,bus_5396
961,5397,1,0.0,0.0,0,0.0,5,1.0109700000000001,-38.4944,115.0,15,1.1,0.9,0.0,0,0,0,bus_5397
962,5398,1,0.0,0.0,0,0.0,5,1.0109700000000001,-38.4944,115.0,15,1.1,0.9,0.0,0,0,0,bus_5398
963,5399,2,0.0,0.0,0,0.0,5,1.0302,-39.0754,13.8,15,1.1,0.9,0.0,0,0,0,bus_5399
964,5400,1,108.27,30.68,0,0.0,5,1.00719,-66.7864,161.0,16,1.1,0.9,0.0,0,0,0,bus_5400
965,5401,1,0.0,0.0,0,0.0,5,1.01386,-55.2466,500.0,18,1.1,0.9,0.0,0,0,0,bus_5401
966,5402,1,65.97,18.69,0,0.0,5,1.0079799999999999,-58.7106,161.0,18,1.1,0.9,0.0,0,0,0,bus_5402
967,5403,2,0.0,0.0,0,0.0,5,1.02688,-53.8013,18.0,18,1.1,0.9,0.0,0,0,0,bus_5403
968,5404,2,0.0,0.0,0,0.0,5,1.02284,-54.3921,18.0,18,1.1,0.9,0.0,0,0,0,bus_5404
969,5405,2,0.0,0.0,0,0.0,5,1.02295,-54.3006,18.0,18,1.1,0.9,0.0,0,0,0,bus_5405
970,5406,2,0.0,0.0,0,0.0,5,1.02647,-53.843999999999994,18.0,18,1.1,0.9,0.0,0,0,0,bus_5406
971,5407,1,21.28,6.03,0,0.0,5,1.0240200000000002,-57.0964,161.0,18,1.1,0.9,0.0,0,0,0,bus_5407
972,5408,1,26.57,7.53,0,0.0,5,1.01665,-66.73,161.0,16,1.1,0.9,0.0,0,0,0,bus_5408
973,5409,1,92.56,26.22,0,0.0,5,1.0052,-68.2808,161.0,17,1.1,0.9,0.0,0,0,0,bus_5409
974,5410,1,0.0,0.0,0,0.0,5,1.02852,-50.7511,500.0,13,1.1,0.9,0.0,0,0,0,bus_5410
975,5411,1,120.07,34.02,0,176.83,5,1.03,-53.5729,161.0,13,1.1,0.9,0.0,0,0,0,bus_5411
976,5412,1,144.59,40.97,0,0.0,5,1.0131700000000001,-68.6761,161.0,16,1.1,0.9,0.0,0,0,0,bus_5412
977,5413,1,0.0,0.0,0,0.0,5,1.0105899999999999,-51.0347,500.0,12,1.1,0.9,0.0,0,0,0,bus_5413
978,5414,1,0.0,0.0,0,0.0,5,1.02024,-52.1859,161.0,12,1.1,0.9,0.0,0,0,0,bus_5414
979,5415,2,0.0,0.0,0,0.0,5,1.00609,-48.8437,13.8,12,1.1,0.9,0.0,0,0,0,bus_5415
980,5416,2,0.0,0.0,0,0.0,5,1.00591,-48.8193,13.8,12,1.1,0.9,0.0,0,0,0,bus_5416
981,5417,2,0.0,0.0,0,0.0,5,1.0064799999999998,-49.0836,13.8,12,1.1,0.9,0.0,0,0,0,bus_5417
982,5418,2,0.0,0.0,0,0.0,5,1.00716,-49.195,13.8,12,1.1,0.9,0.0,0,0,0,bus_5418
983,5419,2,0.0,0.0,0,0.0,5,1.00865,-49.9583,13.8,12,1.1,0.9,0.0,0,0,0,bus_5419
984,5420,1,14.67,4.16,0,0.0,5,1.0147700000000002,-66.4504,161.0,17,1.1,0.9,0.0,0,0,0,bus_5420
985,5421,1,2.01,0.57,0,151.06,5,1.03,-67.1998,161.0,16,1.1,0.9,0.0,0,0,0,bus_5421
986,5422,1,182.95,51.83,0,348.93,5,1.03,-69.5395,161.0,17,1.1,0.9,0.0,0,0,0,bus_5422
987,5423,2,0.0,0.0,0,0.0,5,1.0288899999999999,-68.8793,13.8,17,1.1,0.9,0.0,0,0,0,bus_5423
988,5424,2,0.0,0.0,0,0.0,5,1.03,-69.5395,13.8,17,1.1,0.9,0.0,0,0,0,bus_5424
989,5425,1,52.93,15.0,0,0.0,5,1.01391,-69.1309,161.0,16,1.1,0.9,0.0,0,0,0,bus_5425
990,5426,1,43.86,12.43,0,0.0,5,1.00163,-64.7351,161.0,14,1.1,0.9,0.0,0,0,0,bus_5426
991,5427,1,25.31,7.17,0,0.0,5,1.00044,-65.9145,161.0,14,1.1,0.9,0.0,0,0,0,bus_5427
992,5428,1,85.26,24.16,0,0.0,5,1.0146600000000001,-67.4289,161.0,17,1.1,0.9,0.0,0,0,0,bus_5428
993,5429,1,106.17,30.08,0,0.0,5,1.0094,-68.5615,161.0,17,1.1,0.9,0.0,0,0,0,bus_5429
994,5430,1,60.59,17.17,0,0.0,5,1.0153299999999998,-64.1573,161.0,12,1.1,0.9,0.0,0,0,0,bus_5430
995,5431,1,84.43,23.92,0,0.0,5,1.01326,-68.9259,161.0,16,1.1,0.9,0.0,0,0,0,bus_5431
996,5432,1,42.02,11.91,0,0.0,5,1.00847,-62.852,161.0,12,1.1,0.9,0.0,0,0,0,bus_5432
997,5433,1,116.98,33.14,0,0.0,5,1.01155,-69.3204,161.0,17,1.1,0.9,0.0,0,0,0,bus_5433
998,5434,1,9.96,2.82,0,0.0,5,1.0246,-66.3435,161.0,17,1.1,0.9,0.0,0,0,0,bus_5434
999,5435,1,4.5,1.27,0,0.0,5,1.02145,-54.1174,161.0,12,1.1,0.9,0.0,0,0,0,bus_5435
1000,5436,1,72.89,20.65,0,0.0,5,1.02654,-70.3929,161.0,16,1.1,0.9,0.0,0,0,0,bus_5436
1001,5437,1,9.01,2.55,0,0.0,5,1.00475,-58.0167,161.0,13,1.1,0.9,0.0,0,0,0,bus_5437
1002,5438,1,50.24,14.24,0,0.0,5,1.0157200000000002,-67.9833,161.0,17,1.1,0.9,0.0,0,0,0,bus_5438
1003,5439,1,113.9,32.27,0,0.0,5,1.00738,-62.8199,161.0,14,1.1,0.9,0.0,0,0,0,bus_5439
1004,5440,1,167.12,47.35,0,279.49,5,1.03,-69.5805,161.0,17,1.1,0.9,0.0,0,0,0,bus_5440
1005,5441,1,145.18,41.13,0,0.0,5,1.02138,-66.2427,161.0,17,1.1,0.9,0.0,0,0,0,bus_5441
1006,5442,1,43.72,12.39,0,0.0,5,1.0154,-68.3922,161.0,17,1.1,0.9,0.0,0,0,0,bus_5442
1007,5443,1,52.34,14.83,0,0.0,5,1.02453,-67.8121,161.0,17,1.1,0.9,0.0,0,0,0,bus_5443
1008,5444,2,0.0,0.0,0,0.0,5,1.0132299999999999,-59.3524,500.0,17,1.1,0.9,0.0,0,0,0,bus_5444
1009,5445,1,0.0,0.0,0,0.0,5,1.00783,-63.1432,161.0,17,1.1,0.9,0.0,0,0,0,bus_5445
1010,5446,1,40.66,11.52,0,0.0,5,1.01442,-57.3942,161.0,13,1.1,0.9,0.0,0,0,0,bus_5446
1011,5447,1,154.46,43.76,0,0.0,5,1.00671,-67.5717,161.0,17,1.1,0.9,0.0,0,0,0,bus_5447
1012,5448,1,0.0,0.0,0,0.0,5,1.01911,-63.2983,500.0,17,1.1,0.9,0.0,0,0,0,bus_5448
1013,5449,1,266.99,75.65,0,0.0,5,1.02557,-66.6295,161.0,17,1.1,0.9,0.0,0,0,0,bus_5449
1014,5450,1,17.1,4.84,0,0.0,5,1.00155,-67.4432,161.0,16,1.1,0.9,0.0,0,0,0,bus_5450
1015,5451,1,0.0,0.0,0,0.0,5,1.02962,-50.7269,500.0,13,1.1,0.9,0.0,0,0,0,bus_5451
1016,5452,1,106.6,30.2,0,0.0,5,1.02506,-52.0132,161.0,13,1.1,0.9,0.0,0,0,0,bus_5452
1017,5453,1,67.92,19.24,0,0.0,5,1.00922,-64.9136,161.0,17,1.1,0.9,0.0,0,0,0,bus_5453
1018,5454,1,47.76,13.53,0,0.0,5,1.01271,-65.4706,161.0,16,1.1,0.9,0.0,0,0,0,bus_5454
1019,5455,1,9.47,2.68,0,0.0,5,1.00048,-61.1021,161.0,12,1.1,0.9,0.0,0,0,0,bus_5455
1020,5456,1,12.62,3.58,0,0.0,5,1.02006,-47.7288,161.0,15,1.1,0.9,0.0,0,0,0,bus_5456
1021,5457,1,103.54,29.34,0,0.0,5,1.01021,-68.8275,161.0,17,1.1,0.9,0.0,0,0,0,bus_5457
1022,5458,1,0.0,0.0,0,0.0,5,1.0173299999999998,-53.2938,161.0,13,1.1,0.9,0.0,0,0,0,bus_5458
1023,5459,1,0.0,0.0,0,0.0,5,1.01958,-54.7106,115.0,13,1.1,0.9,0.0,0,0,0,bus_5459
1024,5460,1,14.16,4.01,0,0.0,5,1.00184,-57.4254,115.0,13,1.1,0.9,0.0,0,0,0,bus_5460
1025,5461,1,72.8,20.63,0,0.0,5,1.01283,-53.0142,161.0,13,1.1,0.9,0.0,0,0,0,bus_5461
1026,5462,1,86.05,24.38,0,0.0,5,1.01184,-68.9668,161.0,16,1.1,0.9,0.0,0,0,0,bus_5462
1027,5463,1,160.33,45.43,0,0.0,5,1.0215,-70.1649,161.0,17,1.1,0.9,0.0,0,0,0,bus_5463
1028,5464,1,0.0,0.0,0,0.0,5,1.01721,-63.5214,500.0,16,1.1,0.9,0.0,0,0,0,bus_5464
1029,5465,1,218.17,61.81,0,0.0,5,1.0192700000000001,-67.2048,161.0,16,1.1,0.9,0.0,0,0,0,bus_5465
1030,5466,1,7.44,2.11,0,0.0,5,1.0110299999999999,-55.8782,161.0,13,1.1,0.9,0.0,0,0,0,bus_5466
1031,5467,1,28.23,8.0,0,0.0,5,1.02016,-70.2374,161.0,16,1.1,0.9,0.0,0,0,0,bus_5467
1032,5468,1,42.13,11.94,0,0.0,5,1.01193,-69.1213,161.0,17,1.1,0.9,0.0,0,0,0,bus_5468
1033,5469,1,8.5,2.41,0,0.0,5,1.0157399999999999,-68.1626,161.0,17,1.1,0.9,0.0,0,0,0,bus_5469
1034,5470,1,70.52,19.98,0,0.0,5,1.0208899999999999,-57.1122,161.0,13,1.1,0.9,0.0,0,0,0,bus_5470
1035,5471,1,1.44,0.41,0,0.0,5,1.02401,-53.1234,161.0,12,1.1,0.9,0.0,0,0,0,bus_5471
1036,5472,1,4.57,1.29,0,0.0,5,1.00605,-45.6922,161.0,15,1.1,0.9,0.0,0,0,0,bus_5472
1037,5473,1,4.03,1.14,0,0.0,5,1.00886,-59.5149,161.0,18,1.1,0.9,0.0,0,0,0,bus_5473
1038,5474,1,3.11,0.88,0,0.0,5,1.00475,-59.3784,161.0,14,1.1,0.9,0.0,0,0,0,bus_5474
1039,5475,1,59.28,16.8,0,0.0,5,1.01089,-67.5615,161.0,17,1.1,0.9,0.0,0,0,0,bus_5475
1040,5476,1,10.97,3.11,0,0.0,5,0.997885,-62.0011,161.0,14,1.1,0.9,0.0,0,0,0,bus_5476
1041,5477,1,79.03,22.39,0,0.0,5,1.01754,-54.949,161.0,13,1.1,0.9,0.0,0,0,0,bus_5477
1042,5478,1,137.94,39.08,0,406.1,5,1.03,-69.6563,161.0,17,1.1,0.9,0.0,0,0,0,bus_5478
1043,5479,1,0.0,0.0,0,0.0,5,1.0142200000000001,-61.4243,500.0,17,1.1,0.9,0.0,0,0,0,bus_5479
1044,5480,1,179.23,50.78,0,0.0,5,1.00874,-64.8748,161.0,17,1.1,0.9,0.0,0,0,0,bus_5480
1045,5481,1,58.18,16.49,0,0.0,5,1.00521,-66.1868,161.0,17,1.1,0.9,0.0,0,0,0,bus_5481
1046,5482,1,69.18,19.6,0,263.75,5,1.03,-70.9628,161.0,16,1.1,0.9,0.0,0,0,0,bus_5482
1047,5483,1,84.63,23.98,0,0.0,5,1.02096,-67.5484,161.0,17,1.1,0.9,0.0,0,0,0,bus_5483
1048,5484,1,6.29,1.78,0,0.0,5,1.02357,-43.8987,161.0,15,1.1,0.9,0.0,0,0,0,bus_5484
1049,5485,1,4.69,1.33,0,0.0,5,1.01625,-59.6484,161.0,14,1.1,0.9,0.0,0,0,0,bus_5485
1050,6001,1,103.81,29.41,0,202.82,6,1.03,-56.299,115.0,22,1.1,0.9,0.0,0,0,0,bus_6001
1051,6002,1,32.48,9.2,0,0.0,6,1.01125,-56.3084,115.0,26,1.1,0.9,0.0,0,0,0,bus_6002
1052,6003,1,0.0,0.0,0,0.0,6,1.03342,-45.9385,500.0,25,1.1,0.9,0.0,0,0,0,bus_6003
1053,6004,1,0.0,0.0,0,0.0,6,1.02083,-42.4468,230.0,25,1.1,0.9,0.0,0,0,0,bus_6004
1054,6005,1,75.48,21.39,0,0.0,6,1.02318,-45.6373,115.0,25,1.1,0.9,0.0,0,0,0,bus_6005
1055,6006,2,0.0,0.0,0,0.0,6,1.04,-44.5382,13.8,25,1.1,0.9,0.0,0,0,0,bus_6006
1056,6007,2,0.0,0.0,0,0.0,6,1.03342,-45.9385,13.8,25,1.1,0.9,0.0,0,0,0,bus_6007
1057,6008,2,0.0,0.0,0,0.0,6,1.04,-44.4176,13.8,25,1.1,0.9,0.0,0,0,0,bus_6008
1058,6009,2,0.0,0.0,0,0.0,6,1.04,-43.3902,13.8,25,1.1,0.9,0.0,0,0,0,bus_6009
1059,6010,2,0.0,0.0,0,0.0,6,1.04,-44.1686,13.8,25,1.1,0.9,0.0,0,0,0,bus_6010
1060,6011,1,24.02,6.81,0,0.0,6,1.01432,-51.8327,115.0,22,1.1,0.9,0.0,0,0,0,bus_6011
1061,6012,1,13.51,3.83,0,84.83,6,1.03,-49.4078,115.0,25,1.1,0.9,0.0,0,0,0,bus_6012
1062,6013,1,94.89,26.89,0,0.0,6,0.997373,-57.3123,115.0,26,1.1,0.9,0.0,0,0,0,bus_6013
1063,6014,1,5.51,1.56,0,0.0,6,1.0207600000000001,-51.3342,115.0,24,1.1,0.9,0.0,0,0,0,bus_6014
1064,6015,1,24.76,7.02,0,0.0,6,1.01489,-55.6916,115.0,26,1.1,0.9,0.0,0,0,0,bus_6015
1065,6016,1,176.43,49.99,0,0.0,6,1.0126700000000002,-56.4049,115.0,26,1.1,0.9,0.0,0,0,0,bus_6016
1066,6017,1,83.31,23.6,0,0.0,6,1.00936,-54.6786,115.0,22,1.1,0.9,0.0,0,0,0,bus_6017
1067,6018,1,2.46,0.7,0,0.0,6,1.00168,-56.0917,115.0,23,1.1,0.9,0.0,0,0,0,bus_6018
1068,6019,1,59.07,16.74,0,0.0,6,1.0018799999999999,-56.7513,115.0,23,1.1,0.9,0.0,0,0,0,bus_6019
1069,6020,1,16.53,4.68,0,0.0,6,1.0220799999999999,-51.1085,115.0,23,1.1,0.9,0.0,0,0,0,bus_6020
1070,6021,1,0.0,0.0,0,0.0,6,1.0318200000000002,-48.5812,500.0,23,1.1,0.9,0.0,0,0,0,bus_6021
1071,6022,1,0.0,0.0,0,0.0,6,1.02322,-51.2697,230.0,23,1.1,0.9,0.0,0,0,0,bus_6022
1072,6023,1,132.89,37.65,0,0.0,6,1.01245,-55.0032,115.0,23,1.1,0.9,0.0,0,0,0,bus_6023
