,Generation profile (kW)
4473,228763.86241154073
4474,213299.80133468233
4475,233464.04395863903
4476,175983.6894058978
4477,238869.96635227252
4478,328596.5993212335
4479,261907.09227855052
4480,359697.68031529605
4481,318067.3197268981
4482,50431.50612351955
4483,90349.41304265734
4484,212656.0797606493
4485,595678.928496022
4486,298102.2724439204
4487,406210.724737161
4488,469954.21280602814
4489,687675.1584901448
4490,810222.7335954516
4491,810222.7335954516
4492,749755.0299270485
4493,647710.0279953176
4494,414267.8661988887
4495,356173.75204799004
4496,400757.81436471624
4497,391769.26334550034
4498,241080.17834377466
4499,246808.61943087116
4500,339761.2285219233
4501,342842.5788436911
4502,287322.01080047037
4503,242585.0332173595
4504,220420.0191239068
4505,20177.890694382968
4506,815520.4997234241
4507,47246.666898800075
4508,73814.75662477831
4509,0.0
4510,0.0
4511,216748.6649256179
4512,406822.75192155904
4513,402725.7244187935
4514,743941.6501910992
4515,794539.2872510277
4516,773283.7027370342
4517,468987.0840544019
4518,254250.68117922588
4519,160177.1713291198
4520,164991.9158912654
4521,158340.6305139573
4522,522899.53650219325
4523,717602.5187990133
4524,1000000.0
4525,866352.2194741552
4526,1000000.0
4527,1000000.0
4528,709613.3636653775
4529,201763.4840431646
4530,783983.7454821994
4531,810222.7335954516
4532,304179.84854032425
4533,308229.4301268383
4534,271774.210626579
4535,355531.04322134
4536,258372.27908294657
4537,276972.40421909693
4538,286888.2149997881
4539,286683.5171788103
4540,247587.3653152667
4541,310819.1865212996
4542,274424.14375378424
4543,290935.1365679081
4544,128028.72720567488
4545,252022.7636963972
4546,177313.81004637168
4547,362610.8904978307
4548,899790.7695155464
4549,232579.19115118406
4550,288389.18635558913
4551,76015.76144648329
4552,181274.7245988067
4553,405365.9934150326
4554,463006.6127930759
4555,810222.7335954516
4556,130562.6194959638
4557,810222.7335954516
4558,0.0
4559,322068.1369651301
4560,370319.5310024472
4561,613897.0924686643
4562,402080.09155327914
4563,594056.1459474792
4564,810222.7335954516
4565,787447.5177991327
4566,613811.1376642731
4567,484160.0709002366
4568,401854.2973073459
4569,205607.45288216765
4570,364584.6826645634
4571,448064.76593988086
4572,452569.23757122294
4573,630181.2182181414
4574,691205.4801375195
4575,736232.7641402248
4576,650635.3886948833
4577,658114.3806220908
4578,507150.59918580344
4579,310039.17327480466
4580,190704.2609647381
4581,36599.56763820716
4582,12530.090409271797
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,138386.7770008161
4590,281355.4119879561
4591,378069.61444297794
4592,398677.9932235818
4593,433681.2696119448
4594,410711.17153213324
4595,426482.26643304876
4596,499309.1616390724
4597,529048.1713274978
4598,550325.1706803255
4599,499744.42690525873
4600,423334.870062221
4601,314417.34274609835
4602,155958.72041891314
4603,68476.42280054082
4604,76012.15043325623
4605,93761.1649215387
4606,55771.554600615775
4607,75002.82414602257
4608,36149.430317428945
4609,88845.68145645647
4610,51174.160589576626
4611,27825.261536224403
4612,32134.211161905863
4613,183517.20772857405
4614,329241.89532137336
4615,349397.87412839074
4616,387629.5124061273
4617,380274.84334070253
4618,364810.6430427718
4619,399769.2657192487
4620,414376.152568457
4621,427752.8095567197
4622,474182.96837507514
4623,491054.36814020306
4624,535886.2977418096
4625,488954.088721178
4626,371405.64807183377
4627,290249.6189640619
4628,343061.6596012714
4629,358643.69216111634
4630,199445.45582163247
4631,128303.82523838768
4632,214827.86131833534
4633,283881.730409277
4634,182973.70980893754
4635,133938.7979058549
4636,115505.43198765759
4637,303435.9107707252
4638,421334.331917319
4639,396884.66475430736
4640,371732.56703389133
4641,403158.82172053057
4642,412277.384726811
4643,457065.8216931276
4644,550555.4478517636
4645,560825.9010675804
4646,417693.3739530757
4647,598136.580901013
4648,679882.6757483219
4649,495539.0354771443
4650,353038.4706115365
4651,236380.54836155847
4652,119577.03201010646
4653,115890.32478137747
4654,236828.56656740868
4655,731212.103195021
4656,810222.7335954516
4657,810222.7335954516
4658,810222.7335954516
4659,553541.8399688811
4660,381970.9412999977
4661,343125.3175020856
4662,368401.3485530163
4663,357540.8675768424
4664,346476.837780565
4665,347121.5981472149
4666,439219.4272774763
4667,490230.32416262175
4668,583227.643145482
4669,548109.4003482916
4670,633693.267133105
4671,633454.6701816204
4672,568823.4157905582
4673,557665.3485686023
4674,293120.8043731112
4675,84127.81972465068
4676,115457.23953849441
4677,100782.41385831089
4678,110649.93324116863
4679,285137.15463835926
4680,165485.8441265851
4681,84767.80617936199
4682,133373.3474915312
4683,137264.026825876
4684,191954.98324578104
4685,293854.6238041885
4686,412393.32649238233
4687,228558.8220208888
4688,196017.9440273471
4689,335028.03811101336
4690,335580.0437543339
4691,159010.42916571643
4692,361487.81780890864
4693,499111.88029043307
4694,646202.8931967941
4695,369232.22764776374
4696,463664.22469579475
4697,329364.72822943
4698,281997.98226498504
4699,186224.37794703172
4700,59110.46283530838
4701,33313.159088857414
4702,52038.59144136499
4703,112654.92012020679
4704,206547.30711064578
4705,129400.89319749044
4706,197823.69068627481
4707,322427.5529009103
4708,197537.96583782474
4709,227059.6647825045
4710,318075.50229906366
4711,326578.1314627187
4712,341060.6666061866
4713,340513.2351524168
4714,337515.0176080068
4715,276387.5915693434
4716,268260.3873851101
4717,377854.1333662036
4718,333114.86265608174
4719,322647.75644190685
4720,285070.8021454538
4721,210807.4970884034
4722,73124.38775481006
4723,0.0
4724,36952.58600488686
4725,157369.51926892417
4726,119793.06251355128
4727,179767.01874929547
4728,240885.6558833908
4729,251022.49206498088
4730,147185.52458104654
4731,85052.13406538103
4732,24410.357608246006
4733,137219.58852427854
4734,262947.58497354103
4735,301835.4013870041
4736,367490.62312063103
4737,405129.94149441004
4738,363663.3301087819
4739,353752.3525972178
4740,340697.3856531127
4741,286031.18779925606
4742,337440.73355762695
4743,330139.8322398993
4744,297470.97713135486
4745,218661.96279282283
4746,76514.36681313995
4747,137401.9521139468
4748,0.0
4749,6646.323112366983
4750,21172.015308127244
4751,0.0
4752,0.0
4753,139790.95882191506
4754,65268.90304786727
4755,51765.7519635657
4756,28699.27658763459
4757,135467.87646097702
4758,290542.76357101474
4759,315398.072033331
4760,331917.45970581146
4761,339432.14390670124
4762,359754.3363570602
4763,351830.7169736555
4764,337552.8204939765
4765,340548.6636030642
4766,364263.49818154157
4767,506232.49471993395
4768,566105.2938225486
4769,384976.18103906023
4770,561520.9765034544
4771,810222.7335954516
4772,810222.7335954516
4773,799679.5766706803
4774,810222.7335954516
4775,810222.7335954516
4776,810222.7335954516
4777,810222.7335954516
4778,810222.7335954516
4779,810222.7335954516
4780,810222.7335954516
4781,912372.7646356706
4782,1000000.0
4783,666044.3146606241
4784,814928.5911752351
4785,1000000.0
4786,1000000.0
4787,1000000.0
4788,1000000.0
4789,1000000.0
4790,1000000.0
4791,1000000.0
4792,1000000.0
4793,918935.5460253318
4794,884498.9608008091
4795,810222.7335954516
4796,810222.7335954516
4797,810222.7335954516
4798,563237.2858971282
4799,810222.7335954516
4800,561730.4634023396
4801,512523.80826047267
4802,668406.8046304694
4803,389387.77513042284
4804,220230.73278782144
4805,252405.3414454306
4806,380222.78589835693
4807,412053.5607135916
4808,421791.4399931504
4809,398803.79910479236
4810,411496.5095982297
4811,383520.47639279696
4812,383885.895247852
4813,412090.97253808536
4814,435373.50951616775
4815,524436.8326362908
4816,378074.6015478048
4817,331489.2254336473
4818,177540.508472622
4819,68768.27269990603
4820,86795.76196674642
4821,701550.0423502474
4822,302131.0416815791
4823,139607.18990492795
4824,138390.25849449282
4825,83226.61610460927
4826,35593.66038892252
4827,50889.02266320309
4828,48613.430955500175
4829,155856.02191116364
4830,294380.8458201858
4831,314885.54656224675
4832,279527.63422650576
4833,252075.60620279575
4834,339602.4457413478
4835,388097.1436900685
4836,390422.58825618104
4837,406397.3499495069
4838,359243.01216792536
4839,339909.82665819675
4840,339183.35626255686
4841,605769.6952771335
4842,421395.617681636
4843,310097.1833265498
4844,17422.569985908638
4845,60768.99378744045
4846,231007.1943356314
4847,0.0
4848,95723.25691727537
4849,255846.19561435372
4850,181348.5434584877
4851,136739.192549413
4852,11460.43821528713
4853,85478.01010995073
4854,376404.9940551894
4855,345926.5628328645
4856,343592.18677156634
4857,346128.29992544686
4858,344767.63100666716
4859,342544.7051043958
4860,339456.4788616892
4861,203872.31415370034
4862,283451.4398971023
4863,331867.3214292735
4864,322970.1183643635
4865,228464.4549066327
4866,72209.21232106927
4867,30570.163063862245
4868,186508.70734654908
4869,303013.6666704013
4870,327859.28271489294
4871,810222.7335954516
4872,170783.04950172515
4873,36439.88135306595
4874,53320.98965332857
4875,0.0
4876,23296.686930557757
4877,178437.08448706008
4878,343294.856929705
4879,382814.9121129856
4880,471118.0374721349
4881,463078.92203598033
4882,595179.6380906055
4883,942369.169928544
4884,975251.8940028495
4885,1000000.0
4886,1000000.0
4887,1000000.0
4888,1000000.0
4889,1000000.0
4890,897087.4158867729
4891,810222.7335954516
4892,810222.7335954516
4893,810222.7335954516
4894,810222.7335954516
4895,810222.7335954516
4896,810222.7335954516
4897,683364.2946355528
4898,810222.7335954516
4899,510625.0892534859
4900,445623.3718825365
4901,491266.57960109686
4902,449699.41967269324
4903,594426.2352312561
4904,732812.6050144131
4905,721228.0008277236
4906,691181.205332625
4907,666542.9086365515
4908,608352.3085743506
4909,662492.3885557994
4910,604770.9916273307
4911,532918.9997053699
4912,500740.414158085
4913,383810.570169723
4914,164978.09093951498
4915,40067.97757088723
4916,51092.61509972793
4917,41374.1446642925
4918,36297.91220168196
4919,0.0
4920,901.8877357295289
4921,32996.7393152837
4922,20032.35755430019
4923,6871.951988918411
4924,0.0
4925,116008.78553388544
4926,270519.6184012328
4927,328596.9241487551
4928,348336.7459936164
4929,350743.5305551802
4930,349323.77377176314
4931,363971.61336313194
4932,362466.43825642037
4933,339732.08032108465
4934,339882.1431204518
4935,336104.8555473321
4936,294398.53326062293
4937,174549.81887757062
4938,10364.87443329129
4939,24075.842721610734
4940,86857.64926289013
4941,328224.9472383135
4942,240691.02079740202
4943,208050.91951624455
4944,363147.3179895417
4945,475214.6957463131
4946,553203.1444395176
4947,548369.7942603935
4948,804896.8070587944
4949,815616.0525091254
4950,580330.2794282037
4951,284539.93631691555
4952,219112.66934085102
4953,547561.1896987156
4954,566187.1305754897
4955,579553.7054394172
4956,588728.2335035604
4957,686488.3252366148
4958,656739.1261488488
4959,729394.9918169207
4960,142413.74449586833
4961,106614.23648691957
4962,277046.9088977537
4963,300384.607707403
4964,0.0
4965,31476.42524028761
4966,138496.57647589836
4967,155674.15500285136
4968,101954.73768336234
4969,31903.779945650764
4970,13968.297235700033
4971,36709.55371641106
4972,34194.52779981118
4973,470151.05350790266
4974,450398.4729504826
4975,592338.3381455966
4976,750877.5169058968
4977,730695.010153281
4978,651054.7039139089
4979,566831.3207092285
4980,392859.04853823845
4981,200218.79985279497
4982,507192.00152439123
4983,233073.9201161971
4984,80043.19741230235
4985,11460.992202654574
4986,67343.05015101159
4987,43577.194122754445
4988,614289.5833504457
4989,575423.2077801332
4990,526538.8099962298
4991,179239.26997739534
4992,219200.36420747318
4993,542031.0396889766
4994,439146.24571298464
4995,490664.12337716715
4996,306086.6267844418
4997,389037.0766817164
4998,639071.8035863446
4999,267846.00137724634
5000,420004.019807321
5001,464681.22058394516
5002,501788.3963405481
5003,598323.9313605904
5004,586114.7549664752
5005,542670.1367749168
5006,486708.81272256235
5007,429095.02541596175
5008,143940.93732269827
5009,97577.44621998855
5010,94440.20586682048
5011,281826.21024702716
5012,414403.56287254073
5013,282142.5939764036
5014,171635.21782145006
5015,218798.3412450045
5016,349971.1462155847
5017,402291.7105158876
5018,535972.8559218993
5019,418773.7667201276
5020,293498.9527384602
5021,231511.07989455876
5022,426192.3324089431
5023,443348.08220437076
5024,449724.06017034873
5025,427716.99760269397
5026,443554.6605148964
5027,416443.067979262
5028,477159.03476470074
5029,481338.156659384
5030,597499.577556936
5031,646025.1771308912
5032,663994.7206244557
5033,531854.3891469657
5034,394624.5248139788
5035,267180.50791141874
5036,165534.6674022438
5037,125109.94076419102
5038,64603.8424128455
5039,101338.1043494625
5040,101499.79890753656
5041,31516.403468014098
5042,25774.458377904197
5043,38883.569224882536
5044,21396.53271987171
5045,152911.30816437138
5046,365158.66578262765
5047,230010.1811781403
5048,119757.05151432044
5049,168879.93042705965
5050,156046.74530178137
5051,218125.95478094416
5052,281580.011225255
5053,282592.68597576255
5054,120826.09422949831
5055,75663.25532571394
5056,46613.0335408753
5057,96941.30070493768
5058,67886.24381629912
5059,0.0
5060,26830.39242630173
5061,54644.640994000525
5062,98089.92409500747
5063,68446.39650746061
5064,76343.4799338113
5065,24830.906187628254
5066,0.0
5067,0.0
5068,26589.444424356927
5069,5971.062460585692
5070,7061.073847322776
5071,18042.393745739504
5072,56504.296112018914
5073,120016.30441583948
5074,105243.42504028883
5075,136984.42381289267
5076,123872.00715803495
5077,133399.7514701968
5078,84174.34638281743
5079,87183.10553125225
5080,57769.65800406119
5081,116179.16025006378
5082,55606.94741536403
5083,0.0
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,39376.34962575544
5089,52222.054041032614
5090,41111.28591135506
5091,169182.25802494114
5092,189199.60330773768
5093,294486.7669842513
5094,442500.05094283284
5095,479969.2928999248
5096,344744.9319801306
5097,453263.4036396855
5098,484029.8662642289
5099,465655.3122813292
5100,492438.50320566766
5101,544291.8126725444
5102,577882.9005497373
5103,455795.47042969614
5104,377524.38431447925
5105,271054.6039122851
5106,62604.30194001419
5107,0.0
5108,0.0
5109,0.0
5110,48089.79125422659
5111,32543.702802845797
5112,42099.07946608159
5113,35534.41415181209
5114,132869.74283836415
5115,380538.48630645603
5116,583743.6148378272
5117,816485.7801862697
5118,112474.56510820844
5119,98685.41468823541
5120,162371.44252445878
5121,680716.8895160482
5122,320769.886135499
5123,456842.2122764825
5124,338884.10353997577
5125,341184.2173413011
5126,187289.95886434178
5127,131640.9620172524
5128,121638.82568980887
5129,420827.7406186019
5130,123273.47579469073
5131,233852.83853177776
5132,238011.47368199937
5133,132196.43679061308
5134,218291.18718504952
5135,34970.53859530162
5136,0.0
5137,0.0
5138,0.0
5139,0.0
5140,352577.185814064
5141,175905.27232724018
5142,339680.43973876396
5143,404858.55247340805
5144,422378.3714529646
5145,516551.4993702861
5146,485986.6883998887
5147,455183.00200377154
5148,488462.1758555852
5149,615516.1742153704
5150,612291.8254015463
5151,612243.7794375139
5152,471508.33828119887
5153,320906.6635304347
5154,127104.43879287047
5155,54214.4111288894
5156,11027.447041099642
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,87380.46466371018
5166,267448.66955585976
5167,331119.1140865407
5168,358098.94900658797
5169,409461.9824442094
5170,642424.6264805153
5171,714458.3557692057
5172,745015.089688478
5173,770447.5674595472
5174,783639.7477694908
5175,815862.4156477363
5176,687241.1521534836
5177,319543.43292081275
5178,218055.08370384958
5179,152486.4000146417
5180,120367.62985507511
5181,60918.29024030478
5182,87726.49798677072
5183,57681.043906021885
5184,60982.221170553414
5185,35720.792867987155
5186,41689.983264204086
5187,30580.572151551227
5188,61359.38185231307
5189,256892.63122854428
5190,407776.56344081427
5191,277212.56423879956
5192,374118.5997426245
5193,330831.27320946346
5194,265394.9614709826
5195,267605.4648135986
5196,528202.4552983812
5197,292040.03570531856
5198,509739.58188182104
5199,241763.37938192382
5200,473082.44039930054
5201,167729.52132849325
5202,307622.9016588931
5203,353158.91858292616
5204,453575.8731091818
5205,683401.9148766736
5206,583854.9487848214
5207,810222.7335954516
5208,607473.4953083548
5209,634493.0401749834
5210,564149.2069907844
5211,127265.76882239354
5212,245574.95581569042
5213,509001.58810254466
5214,350744.3820964566
5215,285919.0100108318
5216,336623.2167057131
5217,367308.10703290964
5218,410819.97992449277
5219,310077.4279345009
5220,301834.55340794317
5221,310633.2191300938
5222,334110.25226247695
5223,317992.04037281824
5224,171651.4914496765
5225,151595.04572320686
5226,225977.99176712244
5227,410533.0471412164
5228,618781.4836231138
5229,810222.7335954516
5230,722219.7768338213
5231,631074.985500481
5232,669445.4473387884
5233,810222.7335954516
5234,591473.9050335612
5235,810222.7335954516
5236,534177.3446797476
5237,818406.1220314826
5238,654700.8390731639
5239,364230.0504403237
5240,436858.3453072102
5241,301427.2316042909
5242,332459.00171116303
5243,291818.87783766695
5244,170555.56396672668
5245,131890.1227651883
5246,254814.74053040604
5247,253958.95344191045
5248,518240.2042341933
5249,514538.75137289846
5250,330018.8034173499
5251,673954.2230512919
5252,668759.7533067594
5253,810222.7335954516
5254,785083.8256683026
5255,474953.3782567019
5256,528449.3145967287
5257,480688.91693121847
5258,403186.3699372353
5259,321619.39049252647
5260,367604.58095702226
5261,433050.2960154526
5262,615218.8938789866
5263,696023.3438469912
5264,665350.2748232
5265,524229.4341486263
5266,558024.3977228692
5267,497352.0860676867
5268,557070.0657853994
5269,605158.1699567086
5270,531023.5420718143
5271,530158.438565544
5272,565801.0047151875
5273,380384.4631267079
5274,307401.4555444838
5275,213085.4340836898
5276,188692.9696511563
5277,168248.46600157334
5278,154263.39072618424
5279,114226.39989380288
5280,92694.51438588134
5281,66028.3249377452
5282,23630.05831052255
5283,0.0
5284,0.0
5285,69584.64092405471
5286,247984.4162873186
5287,231773.21824094743
5288,319719.82968933444
5289,297276.0365848108
5290,309825.66152551107
5291,271173.384569925
5292,307529.8599995559
5293,284910.3189922672
5294,298835.4180311141
5295,133841.62491662594
5296,87574.00258078157
5297,150337.46089697917
5298,10922.246322127972
5299,53510.11804024976
5300,27306.846267436755
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,48496.66484625671
5306,97124.59057177264
5307,64936.29105194803
5308,82681.98981571438
5309,137759.61592846134
5310,271521.3892543237
5311,313631.6637715183
5312,338288.3454763814
5313,396024.8442697829
5314,432238.9792976729
5315,454307.2308763211
5316,533802.9975980665
5317,609580.5633401979
5318,673019.2370539475
5319,697516.9091187459
5320,673099.3892667387
5321,567243.8356327014
5322,395789.9056399216
5323,331525.5947172626
5324,351382.05383142957
5325,229659.41182509097
5326,285060.24177146086
5327,256767.02644466553
5328,167990.2372658285
5329,151725.8795370842
5330,112701.06550277206
5331,42525.56525617534
5332,11399.996734272929
5333,57354.033513711016
5334,229509.64087569472
5335,304348.69981956814
5336,335684.0378329885
5337,339429.31322743493
5338,332239.40097675717
5339,321724.59893762704
5340,321792.51364139304
5341,311457.3022422934
5342,258970.61916404538
5343,232983.7069064516
5344,220518.20619718797
5345,75773.80404255219
5346,1900.5256127943019
5347,0.0
5348,49064.29896281552
5349,50999.58440766607
5350,194205.59331897073
5351,164834.8400557042
5352,0.0
5353,3440.0926795238693
5354,94000.4049788043
5355,119679.3820566096
5356,395273.9433422034
5357,91641.64047481267
5358,188801.16838252486
5359,336631.83120754897
5360,277104.1409981391
5361,242714.1488990488
5362,324656.10631180473
5363,355994.79847953474
5364,312407.448945089
5365,507757.5043172485
5366,884783.5353610093
5367,217513.73563469874
5368,16929.13990473225
5369,82866.49734393641
5370,10960.300657083037
5371,0.0
5372,35798.466382239756
5373,51755.348021266575
5374,80994.79903656902
5375,43369.612626368355
5376,44071.9899328566
5377,130944.60102752075
5378,178211.6606535367
5379,810222.7335954516
5380,810222.7335954516
5381,677295.8240628403
5382,830657.468341935
5383,708139.0108703908
5384,1000000.0
5385,586643.1126212252
5386,687675.3612865167
5387,866952.0801856571
5388,1000000.0
5389,688257.6094851064
5390,838424.629882284
5391,982158.1105079479
5392,889525.1060947729
5393,562400.6031129354
5394,224541.2167627405
5395,203312.71368295923
5396,111773.27148393025
5397,190226.6557039839
5398,267299.5070096639
5399,235331.57785352782
5400,365557.5941058826
5401,419678.7456171009
5402,373431.828674079
5403,148229.6991635848
5404,286341.72251677455
5405,55115.93505563608
5406,269042.3060584422
5407,344769.7296090774
5408,244338.60149234053
5409,145343.58214046882
5410,373549.96408480353
5411,529686.6218970465
5412,469819.1825543892
5413,458540.35444147803
5414,485156.8238087341
5415,437036.33330076264
5416,398838.2366710676
5417,270787.06358983775
5418,20214.528828335413
5419,11053.094789649564
5420,0.0
5421,28575.871928307
5422,38604.79812348499
5423,29539.332240818643
5424,23261.053793996613
5425,23827.457879362708
5426,15572.03797956057
5427,36570.75476584758
5428,35984.91918896813
5429,130285.26452917757
5430,349083.3874646898
5431,401831.7958529966
5432,335885.0901596315
5433,368551.5952632776
5434,348267.0086120858
5435,335675.4379839372
5436,245332.59976090663
5437,139068.26294414088
5438,239879.41043236712
5439,225870.4731374055
5440,238555.39852817846
5441,140231.85195078724
5442,26160.889441548366
5443,0.0
5444,0.0
5445,0.0
5446,0.0
5447,31228.143480719067
5448,20437.89425897862
5449,28212.549361508416
5450,39675.02895354156
5451,38079.29119437924
5452,27107.11620706142
5453,5746.072164516176
5454,227975.22828776357
5455,306532.7136202925
5456,340721.83388991654
5457,343448.94315086736
5458,324326.83192487835
5459,317745.51142193057
5460,339205.0496528722
5461,369543.8430565806
5462,376813.22022671654
5463,373574.1350664024
5464,328014.83166705904
5465,227389.40443162652
5466,74485.62204925975
5467,111276.37554160647
5468,136178.8495280024
5469,226267.00435876095
5470,228176.19110295008
5471,71456.71553006946
5472,91430.15442225816
5473,35901.352937233714
5474,9720.135506106624
5475,0.0
5476,0.0
5477,44827.0249667368
5478,150590.27325133074
5479,312520.900797047
5480,339561.1077187609
5481,323882.0164228124
5482,361063.6946193287
5483,444328.99483564164
5484,519935.6226869519
5485,586265.8201469176
5486,607431.0254943438
5487,682320.2617955668
5488,642398.2203069576
5489,546614.5294733678
5490,280784.2198866606
5491,441387.7058988149
5492,438071.7614233358
5493,192782.0778405652
5494,144472.4461766581
5495,114060.79117934013
5496,380363.31746227236
5497,493062.65162208973
5498,634422.8263611395
5499,495458.8281329632
5500,296697.5869100707
5501,139778.1955112626
5502,222511.14541926328
5503,300740.77909579437
5504,335473.02510516887
5505,340075.6391707615
5506,345480.1974634847
5507,345133.80921992083
5508,407995.11915511056
5509,466775.4089005482
5510,518036.52480959496
5511,449135.59148495237
5512,405256.4768540246
5513,299122.98369767517
5514,118154.09946513617
5515,135774.16829298105
5516,117168.7144020431
5517,112619.54093464756
5518,91322.72200322048
5519,70113.98882054539
5520,48520.54287613426
5521,33816.04555200583
5522,13616.740189851143
5523,17104.528597837263
5524,21522.73555292289
5525,53881.598414634405
5526,217449.09646765946
5527,285097.3645718289
5528,325659.16937329766
5529,331685.88707836217
5530,325963.073010733
5531,319586.12258220353
5532,323588.8727142577
5533,346051.25905431085
5534,324610.7879648696
5535,299479.2305568861
5536,218736.41972540767
5537,148621.92117698365
5538,2047.8466978374101
5539,128461.34216423643
5540,87831.43815552606
5541,26774.124797235625
5542,38272.79960317474
5543,40933.93652058572
5544,41332.68670441453
5545,44040.77868946092
5546,193562.63600868089
5547,261778.2439482941
5548,197069.54490751287
5549,220372.97621545495
5550,285455.095106231
5551,291078.74240359804
5552,287789.23053509725
5553,223755.45202272592
5554,308341.02371115907
5555,280142.69177741616
5556,266940.7572846021
5557,333369.949277346
5558,332944.7997715999
5559,261587.9719853239
5560,247749.72131310665
5561,101527.98850695656
5562,1674.6735816320395
5563,9462.0691749544
5564,249402.66751547478
5565,375750.796281523
5566,336996.51346898376
5567,307336.8946524357
5568,597746.1756074438
5569,734755.0834530547
5570,646329.5687282854
5571,507903.34560121194
5572,319335.0015378687
5573,386897.9621529958
5574,495267.9229286752
5575,453714.4168260548
5576,385456.654012011
5577,447277.5050432346
5578,443908.90348926774
5579,333141.0673848671
5580,366298.7453225884
5581,394605.9390882054
5582,283286.0158812537
5583,444606.01649255445
5584,346117.34933934495
5585,258493.95634158165
5586,413011.70574817964
5587,482953.7063000446
5588,477170.6137646453
5589,713674.1534245927
5590,810222.7335954516
5591,810222.7335954516
5592,810222.7335954516
5593,810222.7335954516
5594,92688.7509712785
5595,750484.9736062045
5596,810222.7335954516
5597,812143.774379565
5598,585511.8562639351
5599,284158.76189555065
5600,101553.07610847398
5601,290885.41352786357
5602,298302.9256275646
5603,301845.1800804895
5604,160021.93103324957
5605,95119.53583468555
5606,83371.68393510972
5607,175255.31787207647
5608,336003.637722655
5609,214480.1309102818
5610,0.0
5611,41000.52219064253
5612,119463.68754709105
5613,99803.03655346598
5614,47936.29697578133
5615,82605.4687609944
5616,172893.7019238143
5617,152827.3760001001
5618,166447.53953889752
5619,200505.83454171132
5620,218264.10384588645
5621,216076.0011218486
5622,514342.9759422095
5623,591602.6645924381
5624,430546.4160365205
5625,437955.52955598925
5626,458154.3444263543
5627,530092.75088879
5628,648061.3674970001
5629,696997.9657950894
5630,871601.1668826385
5631,705588.8623251222
5632,559428.8852416384
5633,379553.8093227332
5634,170414.7161647461
5635,148019.64139336423
5636,227898.80943838027
5637,238673.98954266144
5638,336401.9811351129
5639,447823.7629257922
5640,317428.87613434833
5641,189900.1171993571
5642,221871.54350938566
5643,103931.87617682766
5644,116072.58993182145
5645,163530.52558106955
5646,506491.091171604
5647,480356.3500715792
5648,393300.63921088644
5649,396252.3339691329
5650,389214.27900373907
5651,325066.95672012476
5652,321110.5881914518
5653,326283.2593811967
5654,329996.5936832431
5655,320408.3765124656
5656,274202.61910373013
5657,294621.1208871512
5658,285787.1527251061
5659,222463.96806531644
5660,380447.7390059267
5661,444921.41413631587
5662,712118.6663276859
5663,763082.3855820039
5664,810222.7335954516
5665,781594.8491409715
5666,728633.7007383689
5667,752690.2261854297
5668,704894.6567187966
5669,728678.251307476
5670,883060.3728444137
5671,640190.7048789973
5672,441707.188493542
5673,498533.0465460915
5674,575988.2170079647
5675,522944.4823284485
5676,493803.5535859559
5677,481881.9020552484
5678,567773.3699238554
5679,622587.1286169668
5680,526611.5794149275
5681,479839.388017241
5682,441455.6516258916
5683,606463.9312150709
5684,810222.7335954516
5685,810222.7335954516
5686,810222.7335954516
5687,810222.7335954516
5688,810222.7335954516
5689,810222.7335954516
5690,810222.7335954516
5691,810222.7335954516
5692,810222.7335954516
5693,814255.4487430186
5694,943938.8243335108
5695,657095.5559160908
5696,297970.5994081771
5697,302535.1602054316
5698,369867.3047844982
5699,393970.0275715503
5700,292108.2801232088
5701,328984.8760097165
5702,341637.463640937
5703,389535.0186391663
5704,625298.7393127643
5705,522308.0152818043
5706,543161.1845406826
5707,348242.0107725063
5708,488245.5494433963
5709,480830.09894607426
5710,692825.7601400405
5711,810222.7335954516
5712,810222.7335954516
5713,365012.0321156664
5714,481552.9051401968
5715,600931.2505301938
5716,729855.7625427973
5717,731369.8719825397
5718,594317.8046351374
5719,589604.2109365283
5720,376416.6265657984
5721,346936.7715833139
5722,452166.91882820555
5723,456443.8741948322
5724,541375.0794270284
5725,670191.3031536986
5726,689542.0487782585
5727,925206.5189318992
5728,847679.8792875671
5729,785585.9519403914
5730,634531.1912784369
5731,810222.7335954516
5732,810222.7335954516
5733,810222.7335954516
5734,810222.7335954516
5735,810222.7335954516
5736,810222.7335954516
5737,810222.7335954516
5738,810222.7335954516
5739,810222.7335954516
5740,810222.7335954516
5741,820847.9461870306
5742,649117.263365302
5743,252618.78350352423
5744,187671.47594462574
5745,280154.98689408577
5746,342545.74752569065
5747,297668.98088573327
5748,315116.9134574999
5749,241199.5832535993
5750,310459.83297632425
5751,314429.2546754112
5752,249915.74036518252
5753,276875.01019198715
5754,104507.20527953032
5755,119359.32428305644
5756,36939.12123513624
5757,25879.8476256715
5758,36978.17885252414
5759,22251.18101952628
5760,632.4002800100462
5761,29191.84830833197
5762,2466.5861435045526
5763,0.0
5764,0.0
5765,14389.486177330391
5766,197887.32602139362
5767,98392.17774697929
5768,130568.21628439281
5769,171486.76866553214
5770,183936.70767398278
5771,214738.85353911694
5772,282735.1225476016
5773,345362.7766468304
5774,394097.3630258848
