,Hydrogen Hourly Production [kg/hr],Hourly Water Consumption [kg/hr]
4703,13439.004325086622,134390.04325086618
4704,14158.759092181093,141587.59092181094
4705,12616.972867019034,126169.72867019034
4706,5020.571904308708,50205.71904308709
4707,5890.986952524465,58909.869525244634
4708,6563.788406436476,65637.88406436476
4709,4092.7068721594787,40927.068721594784
4710,5259.616897445551,52596.168974455504
4711,447.73804543061283,4477.380454306128
4712,302.7466895658358,3027.4668956583587
4713,5795.605830706845,57956.05830706846
4714,14595.525336439021,145955.2533643902
4715,7052.288289012435,70522.88289012433
4716,3819.2713043883855,38192.71304388385
4717,3932.478325258465,39324.783252584646
4718,9448.157481012442,94481.57481012441
4719,14660.981231136371,146609.8123113637
4720,15411.591169877007,154115.9116987701
4721,9933.998655417896,99339.98655417895
4722,4539.409268344952,45394.09268344953
4723,7169.918626832611,71699.1862683261
4724,8953.557893184645,89535.57893184642
4725,15407.748240108915,154077.48240108916
4726,8155.092459646492,81550.92459646492
4727,15274.420549441154,152744.20549441152
4728,6620.676136671471,66206.76136671471
4729,14970.831553050593,149708.3155305059
4730,6595.830822793008,65958.30822793007
4731,5264.524287055959,52645.242870559596
4732,15407.579677389034,154075.79677389038
4733,7326.145901493489,73261.4590149349
4734,1753.418620916089,17534.18620916089
4735,149.19145220658288,1491.9145220658288
4736,-0.0,-0.0
4737,192.19986245819615,1921.9986245819614
4738,527.08783393975,5270.878339397499
4739,4753.941032705357,47539.410327053556
4740,9941.993208876233,99419.93208876232
4741,8104.672513721798,81046.72513721797
4742,3581.8821551893857,35818.821551893874
4743,2279.387000916134,22793.870009161346
4744,3982.0008013112347,39820.00801311234
4745,3632.4520344659063,36324.52034465907
4746,7366.352398381052,73663.52398381053
4747,7670.336004232013,76703.36004232016
4748,6360.033375738535,63600.33375738532
4749,3551.703198832671,35517.031988326715
4750,4981.971035292887,49819.71035292887
4751,4437.677560348316,44376.775603483155
4752,10442.018374744504,104420.18374744507
4753,9350.827310010978,93508.2731001098
4754,6990.185259742532,69901.85259742533
4755,3656.944394474979,36569.443944749786
4756,4661.653855832292,46616.5385583229
4757,13568.629623735515,135686.29623735516
4758,121.9670519609011,1219.670519609011
4759,2535.1891343208636,25351.891343208634
4760,2131.9268571275197,21319.2685712752
4761,2605.3738755559666,26053.738755559665
4762,1942.7690048557477,19427.690048557477
4763,499.30190873000356,4993.019087300036
4764,1165.9441426564827,11659.44142656483
4765,1492.3726368921464,14923.726368921465
4766,1177.5699077436657,11775.69907743666
4767,1349.6474972507021,13496.47497250702
4768,2099.1825579200763,20991.825579200766
4769,2731.717871874146,27317.178718741463
4770,1200.9546265262704,12009.546265262703
4771,1472.1358081057617,14721.35808105762
4772,1073.9143870009293,10739.143870009295
4773,3858.5937845885915,38585.9378458859
4774,5215.889977881854,52158.899778818544
4775,3004.827481656074,30048.274816560734
4776,4694.140194776592,46941.40194776593
4777,2618.686771814667,26186.867718146674
4778,2827.363332373794,28273.633323737937
4779,1105.874970767045,11058.74970767045
4780,852.2931898171176,8522.931898171177
4781,551.639076538062,5516.39076538062
4782,1304.292046904603,13042.920469046032
4783,548.9790934254313,5489.7909342543135
4784,498.29214924511615,4982.921492451162
4785,752.7442426868628,7527.442426868627
4786,1420.707965153411,14207.07965153411
4787,2297.990226267514,22979.902262675143
4788,1425.4852265189645,14254.852265189646
4789,983.1980809666954,9831.980809666955
4790,585.6003037099867,5856.0030370998675
4791,1818.1965938001813,18181.965938001817
4792,1977.8052597045244,19778.05259704524
4793,3553.0696498716907,35530.6964987169
4794,4422.525458674629,44225.254586746276
4795,6166.271686878476,61662.716868784766
4796,6655.031884169742,66550.31884169742
4797,7672.93524293615,76729.3524293615
4798,3823.648778892446,38236.48778892445
4799,3808.2887872792057,38082.88787279205
4800,4314.834465227454,43148.344652274536
4801,4500.859479561447,45008.59479561447
4802,4043.3687678716456,40433.68767871646
4803,4509.985032631478,45099.85032631478
4804,3575.3879263613244,35753.87926361325
4805,2046.340220331237,20463.402203312366
4806,1054.1161906674763,10541.16190667476
4807,966.9210300288936,9669.210300288936
4808,1035.1107479944558,10351.10747994456
4809,394.15814531159367,3941.5814531159363
4810,141.25672861303187,1412.5672861303187
4811,134.06531847107786,1340.6531847107785
4812,169.0238950744913,1690.238950744913
4813,350.07493626236953,3500.7493626236956
4814,1344.7005297008054,13447.005297008058
4815,1154.5835167252349,11545.835167252346
4816,3599.8024605340024,35998.02460534002
4817,4238.403654786216,42384.03654786217
4818,6754.3626048247315,67543.62604824732
4819,8257.141394842913,82571.41394842912
4820,8974.550844928448,89745.50844928446
4821,10604.569521864962,106045.69521864963
4822,15392.630568738634,153926.3056873863
4823,15398.51385404672,153985.13854046725
4824,15398.487635656202,153984.87635656202
4825,10266.331519210073,102663.31519210072
4826,7936.622883486712,79366.22883486717
4827,8483.638663632511,84836.38663632513
4828,6119.281184369134,61192.811843691336
4829,5489.283785660057,54892.83785660057
4830,2994.9726638826337,29949.726638826338
4831,2098.475554710976,20984.75554710977
4832,4340.519993790786,43405.19993790786
4833,1798.1294245749368,17981.29424574937
4834,1170.560142853464,11705.601428534641
4835,2649.954401435834,26499.544014358336
4836,2285.2857248490227,22852.857248490225
4837,3531.1471434086525,35311.47143408652
4838,3808.7285250031755,38087.28525003176
4839,14555.405238912314,145554.05238912313
4840,14938.26309733819,149382.63097338183
4841,15401.51487281817,154015.14872818167
4842,15352.922537686203,153529.225376862
4843,14375.618881551616,143756.1888155162
4844,15397.521983283674,153975.21983283674
4845,15397.496832615896,153974.96832615897
4846,15397.469420353116,153974.69420353114
4847,15397.447314297868,153974.47314297874
4848,15397.423443570562,153974.23443570564
4849,15393.759988748632,153937.59988748629
4850,13811.992775430013,138119.92775430012
4851,14331.372878839715,143313.72878839716
4852,9676.617950342408,96766.17950342403
4853,14596.216261296586,145962.16261296585
4854,15268.894550900299,152688.94550900298
4855,15404.764097627476,154047.6409762748
4856,11524.247635504109,115242.47635504109
4857,10542.086438115664,105420.86438115667
4858,11320.968728629601,113209.687286296
4859,10198.486467372588,101984.86467372588
4860,12238.53284926991,122385.32849269909
4861,14796.672295650014,147966.7229565002
4862,12881.871429710372,128818.71429710375
4863,15408.736778211482,154087.36778211483
4864,15300.59998783935,153005.9998783935
4865,15405.227039541762,154052.27039541764
4866,15400.26668729885,154002.6668729885
4867,15396.945723437886,153969.45723437885
4868,15396.920080165166,153969.2008016517
4869,15396.893830048894,153968.93830048895
4870,15396.868949092912,153968.6894909291
4871,15396.843820831738,153968.43820831738
4872,15396.802222114413,153968.0222211441
4873,15396.777294889787,153967.77294889782
4874,15396.751101868906,153967.51101868905
4875,15396.722167897184,153967.2216789718
4876,15396.700946908988,153967.00946908988
4877,12128.960177376272,121289.60177376268
4878,15398.864538586478,153988.64538586477
4879,13726.178799602112,137261.78799602116
4880,9460.102167269271,94601.02167269273
4881,7342.028341948248,73420.28341948248
4882,5891.070975885097,58910.709758850986
4883,6193.435681070423,61934.35681070422
4884,10764.15175120284,107641.51751202843
4885,12411.0894420301,124110.89442030099
4886,14756.582922231768,147565.82922231764
4887,11748.37858435704,117483.7858435704
4888,9511.893554871833,95118.93554871833
4889,13093.343253351593,130933.43253351594
4890,13499.279812113791,134992.79812113792
4891,14137.628948735039,141376.28948735035
4892,14718.134435030226,147181.34435030224
4893,15287.965513840647,152879.65513840647
4894,14149.849000382332,141498.49000382336
4895,15162.704955180146,151627.0495518014
4896,14915.707957384471,149157.07957384473
4897,15396.175304287957,153961.7530428795
4898,14601.244193723316,146012.44193723315
4899,8868.30430313375,88683.04303133753
4900,6123.509982583732,61235.09982583731
4901,10256.82747947838,102568.27479478378
4902,4559.2119243381185,45592.119243381196
4903,3573.1361412476767,35731.36141247676
4904,3669.384453998941,36693.84453998941
4905,2709.063669892808,27090.636698928076
4906,2475.6418630228914,24756.418630228913
4907,1739.7775746911525,17397.775746911524
4908,1558.4566466286287,15584.56646628629
4909,4543.675638224684,45436.75638224682
4910,1563.1275843714561,15631.275843714559
4911,2500.022047111459,25000.22047111459
4912,6367.421081073765,63674.21081073767
4913,6616.19576731941,66161.95767319409
4914,9454.84452836761,94548.4452836761
4915,10436.740913775171,104367.40913775172
4916,11316.910442506083,113169.10442506088
4917,8146.199487803589,81461.9948780359
4918,10338.740019549556,103387.40019549553
4919,7395.437100502347,73954.37100502345
4920,12071.84119989878,120718.4119989878
4921,12625.909313603417,126259.09313603418
4922,3138.1018543019904,31381.0185430199
4923,3734.049625521896,37340.49625521896
4924,3482.202179479192,34822.02179479192
4925,4270.678975878113,42706.78975878114
4926,2366.6834470965787,23666.83447096579
4927,2085.5520815841614,20855.52081584161
4928,1012.6951337315963,10126.951337315964
4929,1106.4077977286627,11064.07797728663
4930,1691.665899831889,16916.6589983189
4931,2067.635731519147,20676.35731519148
4932,2648.477912011115,26484.779120111147
4933,1696.9279378832439,16969.279378832438
4934,2955.098896372783,29550.988963727832
4935,5155.17295434634,51551.7295434634
4936,5369.154091542689,53691.5409154269
4937,5981.280054071716,59812.80054071716
4938,8802.702904294374,88027.02904294374
4939,9567.26491307066,95672.6491307066
4940,10514.652639789996,105146.52639789999
4941,9566.577816142453,95665.77816142449
4942,12692.656926345953,126926.56926345953
4943,14488.707318832947,144887.0731883295
4944,13732.98442591986,137329.84425919858
4945,13422.56346029238,134225.6346029238
4946,4426.580694087753,44265.80694087753
4947,6855.206918186295,68552.06918186296
4948,6375.867679795,63758.67679794999
4949,5807.139575451241,58071.39575451242
4950,5498.904696607968,54989.04696607967
4951,3398.6123738007486,33986.123738007496
4952,5934.418669536866,59344.186695368655
4953,3675.3371340240205,36753.37134024019
4954,5591.451610695755,55914.516106957584
4955,7228.328284007449,72283.28284007452
4956,7436.113407397288,74361.1340739729
4957,6677.825344790211,66778.25344790211
4958,9211.948181755439,92119.48181755442
4959,10649.252340682155,106492.5234068216
4960,14764.593888915873,147645.93888915872
4961,14689.75036235237,146897.50362352375
4962,15396.355092554542,153963.55092554545
4963,15393.286732341385,153932.86732341387
4964,15393.261628016202,153932.616280162
4965,15393.236591808613,153932.3659180861
4966,15393.208364806887,153932.08364806886
4967,15393.183396805485,153931.83396805482
4968,15138.742812273704,151387.428122737
4969,10807.176912425008,108071.7691242501
4970,9077.276166253963,90772.76166253963
4971,5901.882618083203,59018.82618083201
4972,6800.114792979394,68001.14792979394
4973,5328.510961794241,53285.10961794241
4974,4682.250709579451,46822.507095794484
4975,11783.774670493713,117837.74670493713
4976,8757.875870683958,87578.7587068396
4977,6510.573746858798,65105.737468587984
4978,5450.204758924452,54502.04758924453
4979,4979.867536883242,49798.67536883242
4980,4536.779645533433,45367.79645533431
4981,9064.733913938935,90647.33913938934
4982,9928.863360902484,99288.63360902487
4983,12757.033601435687,127570.33601435689
4984,14794.428779474902,147944.28779474905
4985,14670.667707629485,146706.6770762948
4986,15392.887992925162,153928.8799292516
4987,15392.697649158994,153926.9764915899
4988,15392.672449215781,153926.7244921578
4989,15392.648624536023,153926.48624536023
4990,15392.623402376938,153926.2340237694
4991,10621.103672990426,106211.03672990424
4992,15048.647535066273,150486.4753506627
4993,12936.938315726477,129369.38315726478
4994,10199.185805930356,101991.85805930354
4995,9786.854981604345,97868.54981604344
4996,7038.923125711577,70389.23125711578
4997,7456.947214433531,74569.47214433532
4998,6888.9103232711295,68889.10323271128
4999,5555.356634166464,55553.56634166464
5000,6533.56038728001,65335.60387280009
5001,7671.571898831758,76715.71898831759
5002,10520.790904272311,105207.90904272311
5003,6704.990368829174,67049.90368829174
5004,8487.047289121547,84870.47289121545
5005,7995.237236512604,79952.37236512604
5006,8997.978247102126,89979.78247102129
5007,9352.805732493187,93528.05732493185
5008,9187.162139864373,91871.62139864374
5009,14629.637272173219,146296.37272173222
5010,14663.421861208972,146634.21861208972
5011,14538.018463602006,145380.18463602
5012,13996.177346367513,139961.7734636751
5013,15392.064438840915,153920.64438840916
5014,14861.401673487013,148614.01673487015
5015,14978.37331720123,149783.73317201232
5016,15391.987730754281,153919.87730754283
5017,15329.788386359553,153297.88386359552
5018,15391.938248721537,153919.38248721536
5019,15348.123506064429,153481.23506064434
5020,13077.906275728837,130779.06275728838
5021,12558.168839038432,125581.68839038433
5022,12362.131082340531,123621.31082340534
5023,14556.904232898598,145569.042328986
5024,13558.408082766742,135584.08082766744
5025,12639.649289957864,126396.49289957863
5026,10769.153550235207,107691.53550235207
5027,9116.197181158384,91161.97181158379
5028,12069.717910057298,120697.17910057295
5029,8533.261555578485,85332.61555578485
5030,9928.847345621622,99288.47345621623
5031,11071.88473766793,110718.84737667927
5032,7481.951075249013,74819.51075249015
5033,13622.788171869232,136227.8817186923
5034,11138.39851681666,111383.98516816658
5035,14709.307685053771,147093.0768505377
5036,15391.490586589623,153914.9058658962
5037,15045.971772158946,150459.7177215895
5038,14876.184472676152,148761.84472676157
5039,15309.087416139733,153090.87416139737
5040,12997.626316322794,129976.2631632279
5041,12532.751562928503,125327.51562928503
5042,11744.15022032048,117441.5022032048
5043,14512.441500076693,145124.4150007669
5044,10429.161961896101,104291.61961896098
5045,7413.636966653735,74136.36966653733
5046,8519.654264702709,85196.54264702708
5047,6366.419970402112,63664.19970402112
5048,5626.363609654532,56263.63609654533
5049,3153.037782799495,31530.377827994947
5050,3401.524732319,34015.24732319
5051,3260.059485072112,32600.594850721114
5052,4828.040077705125,48280.40077705125
5053,3577.8192074786475,35778.19207478648
5054,4789.5941635619465,47895.94163561945
5055,6195.0667071330245,61950.667071330245
5056,5429.918593544359,54299.185935443595
5057,7737.180397908076,77371.80397908074
5058,9553.21966945534,95532.1966945534
5059,11801.491927498142,118014.91927498145
5060,12976.774034713224,129767.74034713225
5061,9549.381147068561,95493.81147068558
5062,12920.706120929615,129207.0612092962
5063,11570.23751627454,115702.37516274539
5064,11902.649797177244,119026.49797177245
5065,12023.928670696167,120239.28670696168
5066,5580.60965862524,55806.09658625239
5067,9685.067249913342,96850.6724991334
5068,11321.033964214794,113210.33964214794
5069,6840.324063585558,68403.24063585557
5070,7980.060167527974,79800.60167527976
5071,2193.5819521613034,21935.819521613037
5072,2439.9486857012985,24399.486857012987
5073,415.4411556342493,4154.411556342493
5074,465.5241013776115,4655.241013776114
5075,209.78760988992462,2097.8760988992462
5076,884.217255644763,8842.172556447631
5077,1019.7483870933708,10197.48387093371
5078,1342.4062722651302,13424.062722651302
5079,2208.022160405393,22080.221604053942
5080,2250.4974977066113,22504.97497706612
5081,4041.0634081671697,40410.634081671684
5082,5344.741815289379,53447.418152893806
5083,4839.479396991254,48394.79396991254
5084,7746.023374322672,77460.23374322672
5085,10450.629271703117,104506.29271703117
5086,8348.409324116852,83484.09324116855
5087,8475.367693388538,84753.67693388542
5088,7854.201220123959,78542.01220123959
5089,4119.2284702803945,41192.28470280395
5090,4896.981986415261,48969.81986415262
5091,5187.071383386922,51870.713833869224
5092,6429.491656005585,64294.91656005584
5093,4295.591441659478,42955.91441659478
5094,3105.320618923468,31053.206189234683
5095,2569.5265697554883,25695.26569755488
5096,1664.3175937321412,16643.175937321408
5097,554.7791163034116,5547.791163034117
5098,483.0300678520658,4830.300678520658
5099,155.56336935123915,1555.6336935123913
5100,160.00384946002373,1600.0384946002373
5101,176.25281195777472,1762.528119577747
5102,665.4906061564113,6654.906061564114
5103,950.4362776581899,9504.362776581896
5104,1128.1929265028448,11281.929265028448
5105,1767.4485662364043,17674.485662364044
5106,2178.1670172540557,21781.67017254055
5107,3230.9062610451606,32309.062610451594
5108,5192.0707685109965,51920.70768510998
5109,5511.611790189621,55116.11790189622
5110,7026.066066295584,70260.66066295584
5111,6719.107064499446,67191.07064499447
5112,7335.870945799249,73358.70945799249
5113,5063.40646916625,50634.06469166249
5114,6152.436437706711,61524.364377067104
5115,3945.106453826541,39451.06453826542
5116,3880.8508051846597,38808.5080518466
5117,3455.3707650091865,34553.70765009186
5118,3261.733957187722,32617.33957187722
5119,2699.964004390839,26999.640043908385
5120,1338.1770799072435,13381.770799072434
5121,592.7230996662265,5927.230996662267
5122,886.9100237633193,8869.100237633193
5123,1103.1480047842565,11031.480047842566
5124,1514.1974011311056,15141.974011311057
5125,656.6608945955394,6566.608945955396
5126,1810.7929195147997,18107.92919514799
5127,3242.471839463481,32424.718394634812
5128,2502.963036668336,25029.630366683363
5129,2538.21189460313,25382.118946031307
5130,3160.6159562611106,31606.15956261111
5131,3786.060927832402,37860.60927832401
5132,7600.535942956097,76005.35942956097
5133,9414.885221328046,94148.85221328044
5134,8712.737829043679,87127.3782904368
5135,9777.535314806682,97775.35314806685
5136,10908.935082756409,109089.3508275641
5137,8247.573245257901,82475.73245257902
5138,6061.194918463724,60611.94918463723
5139,6706.238467276919,67062.38467276919
5140,5271.4961893171185,52714.961893171174
5141,3658.983801540366,36589.83801540367
5142,5417.532856812994,54175.32856812994
5143,5262.114333746866,52621.14333746867
5144,4078.635908821582,40786.35908821582
5145,2946.556823518196,29465.56823518196
5146,1772.2665723090313,17722.665723090307
5147,3742.969641680681,37429.69641680682
5148,3078.3377990907447,30783.377990907455
5149,3088.6393204692413,30886.393204692406
5150,4832.320814795445,48323.20814795444
5151,6101.35751243655,61013.57512436549
5152,5277.627978450954,52776.279784509534
5153,5371.20673722376,53712.06737223758
5154,5689.722733328942,56897.227333289426
5155,7662.449355850747,76624.49355850749
5156,9362.123993666282,93621.23993666281
5157,9992.797987226571,99927.97987226569
5158,9444.489493521192,94444.89493521191
5159,9928.233537837472,99282.3353783747
5160,9819.828143393901,98198.28143393899
5161,7798.9092941373365,77989.09294137335
5162,10766.48233940568,107664.82339405679
5163,8063.554760875252,80635.54760875252
5164,8687.839120371837,86878.39120371839
5165,5364.699625549099,53646.996255491
5166,4338.494914379003,43384.949143790014
5167,4691.897005334192,46918.970053341916
5168,4317.617064013453,43176.17064013454
5169,4550.86143520558,45508.6143520558
5170,5281.806678059087,52818.06678059085
5171,5430.982624570816,54309.826245708166
5172,4792.999856794658,47929.998567946575
5173,4959.9368728449645,49599.36872844964
5174,6790.3414083383705,67903.41408338373
5175,6230.895808853965,62308.95808853965
5176,5067.4159723594175,50674.15972359418
5177,9404.435774512796,94044.35774512796
5178,11946.730312019861,119467.30312019862
5179,14048.816267664968,140488.16267664972
5180,13434.714579456147,134347.14579456145
5181,14100.348080275215,141003.4808027521
5182,13600.476621827323,136004.76621827323
5183,12963.522521705261,129635.22521705259
5184,12229.16960787544,122291.69607875441
5185,11937.037941358603,119370.37941358604
5186,13087.44387563274,130874.43875632739
5187,11026.462768181837,110264.6276818184
5188,6218.440672383497,62184.406723834996
5189,10217.050009642204,102170.50009642205
5190,6005.675018721416,60056.75018721415
5191,5513.061023950651,55130.610239506525
5192,4603.860584672755,46038.60584672755
5193,5448.681845119133,54486.818451191335
5194,3234.0578556859964,32340.578556859968
5195,6837.378455426455,68373.78455426454
5196,4558.446741948725,45584.46741948725
5197,6280.373446903516,62803.73446903515
5198,12557.701668087702,125577.01668087706
5199,14691.059162597421,146910.5916259742
5200,13398.29513866835,133982.9513866835
5201,15392.357947761642,153923.57947761638
5202,15387.18176171417,153871.81761714173
5203,15384.20797500284,153842.0797500284
5204,13891.550758165722,138915.50758165724
5205,15384.157896419634,153841.57896419638
5206,15384.132608787415,153841.32608787421
5207,15384.10793877884,153841.0793877884
5208,15384.063087560871,153840.63087560874
5209,15384.03802882415,153840.38028824146
5210,15384.013602656281,153840.13602656277
5211,15383.986764502844,153839.8676450284
5212,15039.888084869053,150398.8808486905
5213,10558.167949810744,105581.67949810742
5214,10541.548885067434,105415.48885067436
5215,9500.608239562334,95006.08239562334
5216,12118.992897990562,121189.92897990558
5217,14101.034455324487,141010.34455324485
5218,8854.122115081143,88541.22115081144
5219,13452.563974872186,134525.63974872188
5220,14424.513690454063,144245.13690454065
5221,15395.350434719221,153953.5043471922
5222,15129.985577606165,151299.85577606165
5223,15394.050069888128,153940.50069888128
5224,15392.117752721082,153921.17752721082
5225,15388.997220204514,153889.97220204517
5226,14538.10339518707,145381.03395187066
5227,15296.865261286643,152968.6526128664
5228,15383.565983782439,153835.6598378244
5229,15383.541413742929,153835.41413742932
5230,15221.768214037096,152217.68214037098
5231,15383.490220937985,153834.90220937983
5232,15383.463397943851,153834.63397943845
5233,15383.439171192555,153834.39171192556
5234,12286.642881828466,122866.42881828466
5235,14986.88752936718,149868.87529367176
5236,13822.321007079569,138223.21007079567
5237,11904.852661569179,119048.5266156918
5238,6531.904936341689,65319.04936341688
5239,9569.347888450988,95693.47888450985
5240,11251.701780112673,112517.01780112671
5241,8570.052965972856,85700.52965972858
5242,5423.253686595948,54232.5368659595
5243,13751.403903897262,137514.0390389726
5244,8727.633493099322,87276.33493099321
5245,11232.364344549225,112323.64344549221
5246,10126.978631347594,101269.78631347594
5247,12295.224810327773,122952.24810327774
5248,13853.300185088694,138533.00185088694
5249,13856.178380735088,138561.7838073509
5250,14413.19482694517,144131.94826945176
5251,15253.872637192633,152538.72637192637
5252,15382.966827209242,153829.66827209247
5253,15181.050484237687,151810.5048423769
5254,14949.640582552527,149496.4058255253
5255,11386.157111403441,113861.57111403444
5256,11832.51653486053,118325.16534860531
5257,12167.56385812184,121675.63858121839
5258,12319.060736250567,123190.60736250565
5259,12721.592296674744,127215.92296674746
5260,10804.361687825154,108043.61687825155
5261,8632.683777951957,86326.83777951957
5262,9325.25850172355,93252.5850172355
5263,8719.30920317035,87193.09203170348
5264,6562.098669994769,65620.98669994768
5265,3998.8493396525027,39988.49339652503
5266,3329.455354695251,33294.553546952506
5267,3439.3354184982027,34393.354184982025
5268,3332.990557288237,33329.90557288236
5269,3408.238383772834,34082.38383772834
5270,3144.4919285865517,31444.919285865515
5271,7194.145271815353,71941.45271815355
5272,6585.722170095181,65857.2217009518
5273,6896.126223268576,68961.26223268574
5274,6681.604855656652,66816.04855656651
5275,8074.510345904646,80745.10345904647
5276,8547.369694090123,85473.69694090124
5277,5883.271117662381,58832.711176623794
5278,5466.317743272075,54663.17743272075
5279,4793.634643641194,47936.34643641194
5280,6692.298832502359,66922.98832502359
5281,3841.1459119849524,38411.459119849525
5282,5309.096353127924,53090.963531279245
5283,5020.276171761632,50202.76171761634
5284,3235.176373642179,32351.763736421784
5285,2958.159285462977,29581.592854629773
5286,2147.2958766903557,21472.958766903554
5287,741.8508606536525,7418.508606536525
5288,261.2630929368198,2612.630929368198
5289,104.61904229541568,1046.190422954157
5290,-0.0,-0.0
5291,-0.0,-0.0
5292,100.15414742552696,1001.5414742552696
5293,166.302990759563,1663.02990759563
5294,979.4959541033769,9794.959541033772
5295,2021.3128952138143,20213.128952138137
5296,4742.291363509357,47422.913635093566
5297,4574.660107007813,45746.60107007814
5298,4523.302040953082,45233.02040953084
5299,4197.541702605453,41975.41702605453
5300,5934.5518037841275,59345.51803784126
5301,2850.8441268621264,28508.441268621256
5302,3143.5047181827713,31435.047181827715
5303,4801.435134613614,48014.35134613614
5304,4096.233203738602,40962.33203738602
5305,2384.189356212493,23841.89356212493
5306,2737.939843823402,27379.39843823402
5307,2033.021076457864,20330.21076457864
5308,711.5426997567142,7115.426997567142
5309,819.2449928906875,8192.449928906875
5310,941.7835990924277,9417.835990924279
5311,1647.8368232044832,16478.368232044824
5312,881.331099334414,8813.31099334414
5313,1210.550753974901,12105.507539749013
5314,1920.4686274769444,19204.686274769447
5315,1162.9155009825963,11629.155009825961
5316,305.63029329749537,3056.302932974954
5317,484.37713552912726,4843.771355291273
5318,3082.087085238871,30820.870852388707
5319,4710.923787622308,47109.23787622308
5320,8307.827732428577,83078.27732428577
5321,2442.7263215833896,24427.26321583389
5322,2130.449565996202,21304.49565996202
5323,3580.7890791978903,35807.89079197891
5324,4013.7767965585717,40137.76796558574
5325,3714.213326375795,37142.13326375794
5326,5373.063445616052,53730.634456160544
5327,3510.1153228784624,35101.15322878463
5328,1078.8483661176695,10788.483661176691
5329,207.3917445856203,2073.917445856203
5330,806.4458054317946,8064.458054317945
5331,140.34619332920647,1403.4619332920647
5332,142.32384123872478,1423.2384123872478
5333,-0.0,-0.0
5334,-0.0,-0.0
5335,-0.0,-0.0
5336,116.10543168239899,1161.05431682399
5337,147.3333438764936,1473.3334387649359
5338,127.99238131112914,1279.9238131112913
5339,2198.4822521951432,21984.822521951442
5340,2247.2092607286345,22472.09260728635
5341,2197.683878138083,21976.838781380826
5342,1409.4733864030625,14094.733864030626
5343,445.1275575661697,4451.275575661697
5344,1187.9021198722253,11879.02119872225
5345,1205.4959719137823,12054.959719137823
5346,2073.032237538277,20730.32237538277
5347,1591.76243612082,15917.624361208196
5348,2143.8543527958313,21438.543527958318
5349,2150.2470342623174,21502.47034262318
5350,3748.202576402828,37482.02576402828
5351,5625.361462333136,56253.61462333137
5352,3213.2776360788152,32132.77636078816
5353,6141.239697351446,61412.396973514435
5354,6116.829453924667,61168.29453924667
5355,4783.943496610091,47839.43496610091
5356,3067.5492447128754,30675.49244712876
5357,2821.7430950951507,28217.430950951515
5358,1470.5713337352483,14705.713337352483
5359,1615.0556725858978,16150.55672585898
5360,1531.2128122085935,15312.128122085933
5361,879.4596763009649,8794.59676300965
5362,427.8223936202322,4278.223936202323
5363,124.98488847524557,1249.8488847524557
5364,165.53491757858845,1655.3491757858844
5365,721.00763707119,7210.0763707119
5366,1243.2586978568997,12432.586978569
5367,2530.8533471837936,25308.533471837938
5368,4344.692237776395,43446.922377763934
5369,5255.61407479699,52556.1407479699
5370,7154.57189962376,71545.7189962376
5371,8795.632181970373,87956.3218197037
5372,7296.8159363756595,72968.15936375661
5373,6349.307893880677,63493.07893880676
5374,9785.185539533468,97851.85539533467
5375,6723.265764079271,67232.65764079272
5376,10889.053455875866,108890.53455875866
5377,9143.567368101521,91435.6736810152
5378,7387.303289491502,73873.03289491503
5379,6126.723706034648,61267.23706034649
5380,4716.859377393802,47168.59377393803
5381,4842.631548068493,48426.31548068493
5382,4379.652774599999,43796.52774599997
5383,2790.26499883201,27902.6499883201
5384,2569.3130516260126,25693.130516260127
5385,1516.2039127538278,15162.039127538279
5386,1714.5693130365983,17145.693130365988
5387,1890.2723026818069,18902.723026818072
5388,1891.2079462788874,18912.079462788868
5389,771.927778198368,7719.277781983679
5390,867.2894979083735,8672.894979083734
5391,1146.3189659963946,11463.189659963946
5392,1637.5466934519159,16375.466934519163
5393,3424.250442320004,34242.504423200044
5394,6103.881704436194,61038.817044361946
5395,8599.30666529121,85993.06665291212
5396,5336.284422799236,53362.84422799237
5397,6741.689522424944,67416.89522424946
5398,7867.303698466071,78673.03698466072
5399,9984.380451602861,99843.80451602861
5400,9364.296272594234,93642.96272594236
5401,9963.83199878928,99638.31998789278
5402,6173.535902957604,61735.35902957604
5403,5303.596190561281,53035.961905612814
5404,3679.971203879771,36799.71203879772
5405,6295.921455770411,62959.2145577041
5406,4573.085579020312,45730.855790203124
5407,1390.2838643474636,13902.838643474637
5408,994.1930425926039,9941.930425926039
5409,260.80454664125597,2608.0454664125596
5410,146.6822032514717,1466.822032514717
5411,-0.0,-0.0
5412,-0.0,-0.0
5413,-0.0,-0.0
5414,120.85145450780344,1208.5145450780344
5415,352.220925893602,3522.20925893602
5416,1147.5582049663358,11475.582049663355
5417,3876.3069288303586,38763.069288303595
5418,4484.340439701323,44843.404397013226
5419,6163.306593665018,61633.065936650186
5420,8830.032919032657,88300.32919032655
5421,8500.2624855236,85002.62485523602
5422,10442.728952036543,104427.28952036542
5423,6847.690610205923,68476.90610205923
5424,10924.348664469444,109243.48664469442
5425,15370.678187862932,153706.78187862932
5426,12618.300130843152,126183.00130843156
5427,10901.520554023933,109015.20554023932
5428,6055.190481318051,60551.904813180525
5429,7209.0046099536485,72090.04609953647
5430,5006.344659995218,50063.44659995218
5431,1548.9526202571985,15489.526202571984
5432,157.0600768402108,1570.6007684021079
