cost_formatted,name,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200
West North Central,Electricity (commercial),0.085806168,0.08885169,0.092998935,0.095272011,0.096362229,0.100289869,0.101410561,0.100619251,0.102524318,0.103464045,0.100842988,0.097755128,0.0965,0.092606187,0.089779373,0.089395663,0.089353627,0.089799404,0.088883798,0.088068019,0.087763613,0.087396648,0.087442098,0.087735023,0.087823078,0.087345874,0.086579349,0.086011661,0.085871869,0.085372962,0.084529754,0.084104509,0.083744372,0.08307234,0.082345962,0.081498435,0.080994077,0.080669741,0.080415971,0.080170041,0.079662596,0.079100043,0.078607886,0.078444068,0.078280591,0.078117455,0.077954659,0.077792203,0.077630085,0.077468304,0.077306861,0.077145755,0.076984984,0.076824548,0.076664446,0.076504678,0.076345244,0.076186141,0.07602737,0.07586893,0.07571082,0.075553039,0.075395587,0.075238464,0.075081668,0.074925198,0.074769055,0.074613237,0.074457744,0.074302575,0.074147729,0.073993206,0.073839005,0.073685125,0.073531566,0.073378327,0.073225408,0.073072807,0.072920524,0.072768558,0.072616909,0.072465576,0.072314559,0.072163856,0.072013468,0.071863392,0.07171363,0.071564179,0.07141504,0.071266212,0.071117694,0.070969486,0.070821586,0.070673995,0.070526711,0.070379734,0.070233063,0.070086698,0.069940638,0.069794883,0.069649431,0.069504283,0.069359436,0.069214892,0.069070649,0.068926706,0.068783064,0.068639721,0.068496676,0.06835393,0.068211481,0.068069329,0.067927474,0.067785913,0.067644648,0.067503678,0.067363001,0.067222617,0.067082526,0.066942726,0.066803219,0.066664001,0.066525074,0.066386437,0.066248088,0.066110028,0.065972255,0.06583477,0.065697571,0.065560658,0.06542403,0.065287687,0.065151628,0.065015853,0.064880361,0.064745151,0.064610223,0.064475576,0.064341209,0.064207123,0.064073316,0.063939788,0.063806538,0.063673566,0.063540871,0.063408452,0.06327631,0.063144443,0.06301285,0.062881532,0.062750488,0.062619717,0.062489218,0.062358991,0.062229035,0.062099351,0.061969936,0.061840792,0.061711916,0.061583309,0.06145497,0.061326899,0.061199094,0.061071556,0.060944284,0.060817276,0.060690534,0.060564055,0.060437841,0.060311889,0.0601862,0.060060772,0.059935606,0.059810701,0.059686056,0.059561671,0.059437545,0.059313678,0.059190069,0.059066717,0.058943623,0.058820785,0.058698203,0.058575877,0.058453805,0.058331988,0.058210425,0.058089115,0.057968058,0.057847253,0.0577267,0.057606399,0.057486347
West North Central,Electricity (industrial),0.064023677,0.068402647,0.069246983,0.070383211,0.071362594,0.074491473,0.073783035,0.074677503,0.076517101,0.07562051,0.074988453,0.073569336,0.0711,0.063426686,0.062353114,0.061090204,0.061302656,0.061959466,0.060722797,0.060461072,0.060351153,0.06017368,0.060438498,0.060912141,0.061120805,0.060849887,0.060413896,0.060226976,0.060291206,0.059930286,0.059509868,0.059341467,0.059045019,0.058635294,0.058204546,0.057696324,0.057406606,0.057151804,0.056965118,0.056813367,0.056602648,0.056346463,0.05603441,0.055856867,0.055679886,0.055503466,0.055327605,0.055152301,0.054977553,0.054803358,0.054629716,0.054456623,0.054284079,0.054112081,0.053940629,0.05376972,0.053599352,0.053429524,0.053260234,0.053091481,0.052923262,0.052755576,0.052588422,0.052421797,0.0522557,0.05209013,0.051925084,0.051760561,0.051596559,0.051433077,0.051270113,0.051107665,0.050945732,0.050784312,0.050623403,0.050463005,0.050303114,0.05014373,0.049984851,0.049826476,0.049668602,0.049511229,0.049354354,0.049197976,0.049042094,0.048886705,0.048731809,0.048577404,0.048423488,0.04827006,0.048117118,0.04796466,0.047812685,0.047661192,0.047510179,0.047359645,0.047209587,0.047060005,0.046910897,0.046762261,0.046614096,0.046466401,0.046319174,0.046172413,0.046026117,0.045880285,0.045734914,0.045590005,0.045445554,0.045301561,0.045158025,0.045014943,0.044872314,0.044730138,0.044588412,0.044447135,0.044306305,0.044165922,0.044025984,0.043886489,0.043747436,0.043608823,0.04347065,0.043332915,0.043195616,0.043058752,0.042922321,0.042786323,0.042650756,0.042515618,0.042380909,0.042246626,0.042112769,0.041979336,0.041846326,0.041713737,0.041581568,0.041449819,0.041318486,0.04118757,0.041057068,0.04092698,0.040797304,0.040668039,0.040539184,0.040410737,0.040282696,0.040155062,0.040027832,0.039901005,0.03977458,0.039648555,0.03952293,0.039397703,0.039272872,0.039148437,0.039024397,0.038900749,0.038777493,0.038654628,0.038532152,0.038410064,0.038288363,0.038167047,0.038046116,0.037925568,0.037805402,0.037685617,0.037566211,0.037447184,0.037328534,0.037210259,0.03709236,0.036974834,0.03685768,0.036740898,0.036624485,0.036508442,0.036392766,0.036277457,0.036162513,0.036047933,0.035933716,0.035819861,0.035706367,0.035593232,0.035480456,0.035368038,0.035255975,0.035144268,0.035032914,0.034921913,0.034811264
West North Central,Electricity (solar),0.162456041,0.181651352,0.151239256,0.122418496,0.094839657,0.077956937,0.063373706,0.052995658,0.04498249,0.044344119,0.029174336,0.042725065,0.042198269,0.040095852,0.038038666,0.036025251,0.034054211,0.03212421,0.030233966,0.028382252,0.026567891,0.024789756,0.023046763,0.022787202,0.022529645,0.022274066,0.022020443,0.021768752,0.021518971,0.021271078,0.021025051,0.020780868,0.020538508,0.020297951,0.020059175,0.019822161,0.019586888,0.019353337,0.019121489,0.018891324,0.018662825,0.018435972,0.018210747,0.017286179,0.016408551,0.015575481,0.014784706,0.01403408,0.013321563,0.012645221,0.012003217,0.011393808,0.010815338,0.010266239,0.009745017,0.009250257,0.008780617,0.008334821,0.007911658,0.00750998,0.007128694,0.006766767,0.006423215,0.006097105,0.005787552,0.005493716,0.005214797,0.004950039,0.004698723,0.004460167,0.004233722,0.004018774,0.003814739,0.003621063,0.00343722,0.00326271,0.003097061,0.002939822,0.002790566,0.002648887,0.002514402,0.002386745,0.002265568,0.002150544,0.00204136,0.001937719,0.00183934,0.001745956,0.001657313,0.001573171,0.0014933,0.001417484,0.001345518,0.001277205,0.001212361,0.001150809,0.001092382,0.001036921,0.000984276,0.000934304,0.000886869,0.000841842,0.000799101,0.000758531,0.00072002,0.000683464,0.000648764,0.000615826,0.00058456,0.000554882,0.00052671,0.000499969,0.000474585,0.00045049,0.000427619,0.000405908,0.0003853,0.000365738,0.00034717,0.000329544,0.000312813,0.000296931,0.000281856,0.000267546,0.000253962,0.000241068,0.000228829,0.000217211,0.000206184,0.000195716,0.000185779,0.000176347,0.000167394,0.000158895,0.000150828,0.00014317,0.000135901,0.000129002,0.000122452,0.000116235,0.000110334,0.000104732,9.94E-05,9.44E-05,8.96E-05,8.50E-05,8.07E-05,7.66E-05,7.27E-05,6.90E-05,6.55E-05,6.22E-05,5.90E-05,5.60E-05,5.32E-05,5.05E-05,4.79E-05,4.55E-05,4.32E-05,4.10E-05,3.89E-05,3.69E-05,3.51E-05,3.33E-05,3.16E-05,3.00E-05,2.85E-05,2.70E-05,2.57E-05,2.43E-05,2.31E-05,2.19E-05,2.08E-05,1.98E-05,1.88E-05,1.78E-05,1.69E-05,1.60E-05,1.52E-05,1.45E-05,1.37E-05,1.30E-05,1.24E-05,1.17E-05,1.11E-05,1.06E-05,1.00E-05,9.53E-06,9.05E-06,8.59E-06,8.15E-06,7.74E-06,7.35E-06
West North Central,Electricity (on-shore wind),0.082004303,0.085963558,0.074769801,0.053743192,0.044246671,0.030942024,0.027911722,0.032510796,0.026555759,0.018559,0.016968833,0.029982673,0.029061101,0.028155189,0.027264541,0.026388774,0.025527519,0.024680418,0.023847125,0.023027304,0.022220632,0.021426795,0.020645489,0.020436965,0.020228961,0.020021475,0.019814505,0.019608049,0.019402106,0.019196673,0.018991749,0.018787331,0.018583418,0.018380008,0.018177099,0.017974689,0.017772776,0.017571359,0.017370435,0.017170003,0.016970062,0.016770608,0.016571642,0.015952564,0.015356614,0.014782928,0.014230673,0.013699048,0.013187284,0.012694639,0.012220397,0.011763872,0.011324402,0.010901349,0.0104941,0.010102066,0.009724676,0.009361386,0.009011666,0.008675012,0.008350934,0.008038963,0.007738646,0.007449549,0.007171251,0.00690335,0.006645458,0.006397199,0.006158215,0.005928159,0.005706697,0.005493508,0.005288284,0.005090726,0.004900548,0.004717476,0.004541242,0.004371592,0.00420828,0.004051068,0.00389973,0.003754045,0.003613803,0.0034788,0.00334884,0.003223735,0.003103304,0.002987372,0.002875771,0.002768339,0.002664921,0.002565365,0.002469529,0.002377274,0.002288464,0.002202973,0.002120675,0.002041452,0.001965188,0.001891773,0.001821101,0.001753069,0.001687578,0.001624534,0.001563846,0.001505424,0.001449185,0.001395047,0.001342931,0.001292763,0.001244468,0.001197978,0.001153224,0.001110142,0.00106867,0.001028747,0.000990315,0.00095332,0.000917706,0.000883423,0.00085042,0.00081865,0.000788067,0.000758627,0.000730287,0.000703005,0.000676742,0.000651461,0.000627124,0.000603696,0.000581143,0.000559433,0.000538534,0.000518416,0.000499049,0.000480406,0.000462459,0.000445182,0.000428551,0.000412542,0.00039713,0.000382294,0.000368013,0.000354265,0.00034103,0.00032829,0.000316026,0.00030422,0.000292855,0.000281915,0.000271383,0.000261245,0.000251485,0.00024209,0.000233046,0.00022434,0.00021596,0.000207892,0.000200126,0.000192649,0.000185452,0.000178524,0.000171855,0.000165435,0.000159255,0.000153305,0.000147578,0.000142065,0.000136758,0.000131649,0.000126731,0.000121996,0.000117439,0.000113052,0.000108828,0.000104763,0.000100849,9.71E-05,9.35E-05,9.00E-05,8.66E-05,8.34E-05,8.03E-05,7.73E-05,7.44E-05,7.16E-05,6.89E-05,6.63E-05,6.39E-05,6.15E-05,5.92E-05,5.70E-05,5.48E-05
West North Central,Natural Gas (commercial),12.26662838,9.708150991,9.210631134,8.70087769,7.910127593,7.892621826,8.765810111,7.636430585,6.70212021,7.270444304,6.89640069,6.263571596,5.933324149,7.052075935,7.784477671,7.539140623,7.29613207,7.187589594,7.20080969,7.296756203,7.444085179,7.63256948,7.707621944,7.806460593,7.845201964,7.941999218,7.978597412,7.962021402,7.988113999,8.03037644,8.05714118,8.088432324,8.1156522,8.158265116,8.162677255,8.184986646,8.169029008,8.178080856,8.19218914,8.211906939,8.226285042,8.249833096,8.270755952,8.193500637,8.116966947,8.041148141,7.966037542,7.891628534,7.817914565,7.744889142,7.672545833,7.600878267,7.529880132,7.459545175,7.389867202,7.320840075,7.252457715,7.1847141,7.117603263,7.051119294,6.985256337,6.920008592,6.855370311,6.791335802,6.727899426,6.665055594,6.602798774,6.54112348,6.480024282,6.419495798,6.359532698,6.300129699,6.241281571,6.18298313,6.125229242,6.068014821,6.011334827,5.955184268,5.8995582,5.844451722,5.789859982,5.735778171,5.682201527,5.62912533,5.576544906,5.524455625,5.472852898,5.421732181,5.371088971,5.320918808,5.271217274,5.221979991,5.173202623,5.124880873,5.077010486,5.029587246,4.982606976,4.936065538,4.889958834,4.844282802,4.79903342,4.754206703,4.709798702,4.665805506,4.622223242,4.579048069,4.536276187,4.493903827,4.451927258,4.410342783,4.36914674,4.328335499,4.287905468,4.247853084,4.208174821,4.168867185,4.129926712,4.091349973,4.053133571,4.015274141,3.977768347,3.940612886,3.903804486,3.867339906,3.831215933,3.795429386,3.759977114,3.724855993,3.690062931,3.655594863,3.621448755,3.587621597,3.554110411,3.520912246,3.488024178,3.45544331,3.423166773,3.391191724,3.359515347,3.328134852,3.297047475,3.266250478,3.23574115,3.205516802,3.175574774,3.145912427,3.11652715,3.087416354,3.058577476,3.030007975,3.001705336,2.973667066,2.945890694,2.918373776,2.891113888,2.864108628,2.837355618,2.810852502,2.784596946,2.758586637,2.732819285,2.707292621,2.682004395,2.656952381,2.632134372,2.607548183,2.583191648,2.559062622,2.53515898,2.511478616,2.488019446,2.464779403,2.441756439,2.418948529,2.396353662,2.373969848,2.351795117,2.329827515,2.308065108,2.286505979,2.265148229,2.243989976,2.223029359,2.20226453,2.18169366,2.161314939,2.141126571,2.121126777,2.101313798,2.081685887,2.062241316,2.042978373,2.023895361
West North Central,Natural Gas (industrial),10.86406485,7.138200958,6.977158897,6.71543181,5.461792038,5.838693924,6.950423524,5.236494989,4.487326344,4.836792384,4.803357271,4.285381501,3.773247004,4.670285814,4.518730977,4.233695234,3.941771945,3.78270927,3.760996165,3.849559666,4.003434357,4.127899904,4.214147391,4.293666726,4.309914347,4.369363487,4.357211139,4.336425593,4.33453687,4.338000328,4.346325301,4.345362216,4.366897682,4.373493327,4.352578152,4.353471143,4.313042693,4.295744609,4.287597274,4.283007496,4.290662246,4.279671746,4.278851731,4.184970049,4.093148211,4.003341024,3.915504283,3.829594756,3.745570157,3.663389131,3.583011227,3.504396883,3.427507405,3.352304948,3.278752498,3.206813852,3.136453602,3.067637116,3.000330522,2.934500694,2.870115228,2.807142434,2.745551318,2.685311564,2.626393522,2.568768192,2.512407211,2.457282839,2.403367943,2.350635986,2.299061013,2.24861764,2.199281037,2.151026922,2.103831544,2.057671673,2.012524589,1.968368071,1.925180384,1.882940273,1.841626946,1.801220069,1.761699754,1.723046548,1.685241427,1.648265782,1.612101415,1.576730525,1.542135703,1.508299921,1.475206525,1.442839227,1.411182095,1.380219548,1.349936345,1.320317582,1.291348681,1.263015381,1.235303739,1.208200114,1.181691166,1.155763846,1.130405395,1.10560333,1.081345443,1.057619795,1.034414708,1.011718761,0.989520782,0.967809846,0.946575267,0.925806593,0.905493601,0.885626293,0.866194892,0.847189832,0.828601759,0.810421525,0.792640181,0.775248974,0.758239346,0.741602923,0.725331518,0.709417122,0.693851901,0.678628194,0.663738508,0.649175515,0.634932047,0.621001093,0.607375795,0.594049448,0.581015493,0.568267514,0.555799237,0.543604524,0.531677374,0.520011916,0.508602408,0.497443234,0.486528902,0.47585404,0.465413394,0.455201824,0.445214305,0.435445921,0.425891863,0.41654743,0.407408022,0.39846914,0.389726384,0.381175453,0.372812136,0.364632318,0.356631971,0.348807159,0.341154031,0.333668818,0.326347838,0.319187486,0.312184238,0.305334648,0.298635344,0.292083028,0.285674475,0.279406532,0.273276112,0.2672802,0.261415843,0.255680154,0.250070312,0.244583555,0.239217182,0.233968551,0.22883508,0.223814242,0.218903565,0.214100633,0.209403081,0.204808598,0.200314921,0.19591984,0.19162119,0.187416857,0.18330477,0.179282906,0.175349285,0.171501971,0.16773907,0.164058731,0.160459142,0.15693853,0.153495164
West North Central,Biomass,34.3841502,34.05842279,33.73578106,33.41619577,33.09963797,32.78607898,32.47549039,32.16784407,31.86311214,31.56126699,31.26228127,30.9661279,30.67278005,30.38221113,29.11592655,28.51749143,28.92599003,29.07556465,29.1798488,29.26291022,29.34655009,29.34543125,26.51141349,25.42821875,22.92570002,22.9640926,22.40777917,22.45457353,22.55390565,22.61582201,22.67580619,22.69620747,22.68354911,22.73271043,22.77805117,22.8550996,22.96663002,22.99989478,23.06072334,23.09273306,23.08537147,23.07552638,23.05367958,22.83528782,22.61896491,22.40469128,22.1924475,21.98221434,21.77397276,21.56770389,21.36338904,21.16100971,20.96054755,20.76198441,20.5653023,20.37048339,20.17751003,19.98636475,19.79703022,19.60948929,19.42372498,19.23972044,19.05745901,18.87692418,18.69809959,18.52096903,18.34551647,18.171726,17.99958188,17.82906852,17.66017045,17.49287239,17.32715918,17.1630158,17.00042738,16.83937919,16.67985664,16.52184527,16.36533078,16.21029897,16.05673581,15.90462739,15.75395991,15.60471974,15.45689334,15.31046733,15.16542845,15.02176354,14.8794596,14.73850373,14.59888316,14.46058524,14.32359744,14.18790735,14.05350269,13.92037126,13.78850101,13.65787999,13.52849637,13.40033842,13.27339454,13.14765322,13.02310307,12.8997328,12.77753125,12.65648733,12.53659009,12.41782866,12.30019227,12.18367027,12.06825211,11.95392733,11.84068557,11.72851656,11.61741016,11.50735628,11.39834497,11.29036634,11.18341061,11.0774681,10.9725292,10.8685844,10.76562429,10.66363954,10.56262091,10.46255925,10.36344549,10.26527066,10.16802585,10.07170226,9.976291167,9.881783916,9.78817195,9.695446788,9.603600029,9.51262335,9.422508511,9.333247346,9.244831769,9.157253768,9.070505411,8.984578836,8.89946626,8.815159971,8.731652331,8.648935775,8.567002807,8.485846006,8.405458018,8.325831561,8.246959419,8.168834448,8.091449569,8.014797772,7.938872111,7.863665708,7.789171749,7.715383485,7.642294231,7.569897365,7.498186328,7.427154623,7.356795815,7.287103528,7.218071449,7.149693324,7.081962958,7.014874213,6.948421013,6.882597337,6.81739722,6.752814756,6.688844093,6.625479437,6.562715045,6.500545232,6.438964366,6.377966866,6.317547207,6.257699915,6.198419566,6.139700792,6.081538272,6.023926735,5.966860964,5.910335787,5.854346084,5.798886781,5.743952854,5.689539327,5.63564127,5.582253798,5.529372076
West North Central,Coal,1.359607284,1.409470518,1.480907475,1.594241195,1.646257372,1.648911104,1.642976351,1.570849866,1.545544025,1.541229602,1.466325417,1.371204162,1.293524817,1.489336699,1.517451486,1.527967646,1.604872344,1.592086261,1.577521879,1.57231469,1.576282255,1.570174394,1.559582378,1.560507055,1.557870334,1.556821791,1.551390874,1.541928059,1.538292725,1.536611406,1.534930088,1.533523389,1.533506105,1.533181556,1.531282272,1.531152644,1.530790647,1.529992717,1.52892689,1.526679051,1.524191161,1.523123414,1.522235225,1.526335692,1.530447204,1.534569792,1.538703485,1.542848313,1.547004305,1.551171493,1.555349906,1.559539575,1.563740529,1.567952799,1.572176416,1.576411411,1.580657813,1.584915654,1.589184964,1.593465774,1.597758116,1.60206202,1.606377518,1.61070464,1.615043418,1.619393884,1.623756069,1.628130004,1.632515721,1.636913252,1.641322629,1.645743884,1.650177048,1.654622153,1.659079233,1.663548319,1.668029443,1.672522638,1.677027936,1.68154537,1.686074973,1.690616778,1.695170817,1.699737123,1.704315729,1.708906669,1.713509976,1.718125682,1.722753822,1.727394429,1.732047536,1.736713178,1.741391387,1.746082198,1.750785645,1.755501762,1.760230582,1.76497214,1.769726471,1.774493609,1.779273588,1.784066443,1.788872209,1.793690919,1.798522611,1.803367317,1.808225073,1.813095915,1.817979878,1.822876997,1.827787307,1.832710844,1.837647643,1.842597741,1.847561174,1.852537976,1.857528184,1.862531834,1.867548963,1.872579607,1.877623802,1.882681584,1.887752991,1.892838058,1.897936823,1.903049323,1.908175594,1.913315675,1.918469601,1.92363741,1.92881914,1.934014828,1.939224511,1.944448228,1.949686017,1.954937914,1.960203958,1.965484188,1.970778641,1.976087356,1.981410371,1.986747725,1.992099456,1.997465603,2.002846205,2.0082413,2.013650929,2.01907513,2.024513941,2.029967404,2.035435556,2.040918438,2.04641609,2.05192855,2.05745586,2.062998058,2.068555186,2.074127283,2.07971439,2.085316546,2.090933794,2.096566172,2.102213723,2.107876486,2.113554503,2.119247816,2.124956464,2.13068049,2.136419935,2.14217484,2.147945247,2.153731198,2.159532735,2.1653499,2.171182734,2.17703128,2.182895581,2.188775678,2.194671615,2.200583433,2.206511177,2.212454888,2.218414609,2.224390385,2.230382257,2.23639027,2.242414467,2.248454891,2.254511586,2.260584597,2.266673966,2.272779738,2.278901958
West North Central,Diesel,4.539423082,2.91667929,3.503708293,4.401265941,4.430617129,4.358923797,4.172633449,2.865532073,2.427698478,2.73794762,3.203490222,2.990335448,2.426,2.99506908,2.861287326,2.732584652,2.820349313,2.801159277,2.783237989,2.775531186,2.799040477,2.816616943,2.811701041,2.846258381,2.86010274,2.871656679,2.875967755,2.888973406,2.913846686,2.938897523,2.956210029,2.967441438,2.994577437,3.009400992,3.010269513,3.044721718,3.082324158,3.093914109,3.11691817,3.125046833,3.118620518,3.113898662,3.104142841,3.076179845,3.048468747,3.021007279,2.993793191,2.966824255,2.940098264,2.913613027,2.887366378,2.861356165,2.83558026,2.810036551,2.784722947,2.759637376,2.734777782,2.710142131,2.685728404,2.661534603,2.637558747,2.613798872,2.590253033,2.566919302,2.543795767,2.520880535,2.498171731,2.475667494,2.453365981,2.431265367,2.409363841,2.38765961,2.366150897,2.344835941,2.323712996,2.302780333,2.282036236,2.261479009,2.241106966,2.220918441,2.20091178,2.181085345,2.161437511,2.141966671,2.12267123,2.103549607,2.084600238,2.065821569,2.047212065,2.0287702,2.010494464,1.992383362,1.974435409,1.956649137,1.939023088,1.92155582,1.904245902,1.887091916,1.870092459,1.853246137,1.836551572,1.820007396,1.803612255,1.787364806,1.771263719,1.755307674,1.739495366,1.7238255,1.708296793,1.692907973,1.677657779,1.662544963,1.647568288,1.632726527,1.618018465,1.603442897,1.588998631,1.574684482,1.560499279,1.54644186,1.532511074,1.518705781,1.50502485,1.491467161,1.478031603,1.464717077,1.451522491,1.438446766,1.425488831,1.412647625,1.399922096,1.387311202,1.37481391,1.362429198,1.35015605,1.337993463,1.325940439,1.313995993,1.302159146,1.290428928,1.278804379,1.267284548,1.255868491,1.244555272,1.233343966,1.222233655,1.211223429,1.200312386,1.189499633,1.178784284,1.168165462,1.157642297,1.147213928,1.1368795,1.126638168,1.116489093,1.106431444,1.096464397,1.086587135,1.076798851,1.067098743,1.057486016,1.047959883,1.038519564,1.029164286,1.019893283,1.010705796,1.001601072,0.992578367,0.98363694,0.974776061,0.965995002,0.957293046,0.94866948,0.940123597,0.931654698,0.923262089,0.914945083,0.906702999,0.898535162,0.890440903,0.88241956,0.874470475,0.866592998,0.858786483,0.851050292,0.84338379,0.83578635,0.828257351,0.820796174,0.81340221,0.806074853,0.798813503
West North Central,Water,0.001718939,0.001777383,0.001837814,0.0019003,0.00196491,0.002031717,0.002100795,0.002172222,0.002246078,0.002322444,0.002401408,0.002483055,0.002567479,0.002654774,0.002745036,0.002838367,0.002934872,0.003034657,0.003137836,0.003244522,0.003354836,0.0034689,0.003586843,0.003708795,0.003834895,0.003965281,0.0041001,0.004239504,0.004383647,0.004532691,0.004686803,0.004846154,0.005010923,0.005181294,0.005357458,0.005539612,0.005727959,0.005922709,0.006124082,0.0063323,0.006547599,0.006770217,0.007000404,0.007238418,0.007484524,0.007738998,0.008002124,0.008274196,0.008555519,0.008846406,0.009147184,0.009458189,0.009779767,0.010112279,0.010456097,0.010811604,0.011179198,0.011559291,0.011952307,0.012358685,0.012778881,0.013213363,0.013662617,0.014127146,0.014607469,0.015104123,0.015617663,0.016148664,0.016697718,0.017265441,0.017852466,0.018459449,0.019087071,0.019736031,0.020407056,0.021100896,0.021818327,0.02256015,0.023327195,0.024120319,0.02494041,0.025788384,0.026665189,0.027571806,0.028509247,0.029478561,0.030480832,0.031517181,0.032588765,0.033696783,0.034842474,0.036027118,0.03725204,0.038518609,0.039828242,0.041182402,0.042582604,0.044030412,0.045527446,0.047075379,0.048675942,0.050330924,0.052042176,0.05381161,0.055641204,0.057533005,0.059489128,0.061511758,0.063603158,0.065765665,0.068001698,0.070313755,0.072704423,0.075176373,0.07773237,0.080375271,0.08310803,0.085933703,0.088855449,0.091876534,0.095000336,0.098230348,0.101570179,0.105023566,0.108594367,0.112286575,0.116104319,0.120051866,0.124133629,0.128354172,0.132718214,0.137230634,0.141896475,0.146720955,0.151709468,0.15686759,0.162201088,0.167715925,0.173418266,0.179314487,0.18541118,0.19171516,0.198233475,0.204973413,0.211942509,0.219148555,0.226599606,0.234303992,0.242270328,0.250507519,0.259024775,0.267831617,0.276937892,0.28635378,0.296089809,0.306156862,0.316566196,0.327329446,0.338458648,0.349966242,0.361865094,0.374168507,0.386890236,0.400044504,0.413646018,0.427709982,0.442252122,0.457288694,0.472836509,0.488912951,0.505535991,0.522724215,0.540496838,0.55887373,0.577875437,0.597523202,0.617838991,0.638845517,0.660566264,0.683025517,0.706248385,0.73026083,0.755089698,0.780762748,0.807308681,0.834757176,0.86313892,0.892485644,0.922830155,0.954206381,0.986649398,1.020195477,1.054882123
West South Central,Electricity (commercial),0.1217894,0.106909032,0.103752306,0.099092153,0.090794129,0.09057359,0.09055689,0.088788077,0.088446031,0.087960259,0.084568022,0.082980544,0.0782,0.09366805,0.090336618,0.090773346,0.086780972,0.08434884,0.083537743,0.084240881,0.085360509,0.086290024,0.086917534,0.086909978,0.086731538,0.087191489,0.087307131,0.086425488,0.086310878,0.084519105,0.084206165,0.083800303,0.083470885,0.083366317,0.082831659,0.082220449,0.081728222,0.081172835,0.080686725,0.082011889,0.081783059,0.081438812,0.081038091,0.080255872,0.079481202,0.078714011,0.077954224,0.077201771,0.076456582,0.075718585,0.074987712,0.074263893,0.073547062,0.072837149,0.072134089,0.071437815,0.070748262,0.070065365,0.069389059,0.068719282,0.068055969,0.067399059,0.06674849,0.066104201,0.065466131,0.064834219,0.064208407,0.063588636,0.062974847,0.062366983,0.061764986,0.0611688,0.060578368,0.059993636,0.059414548,0.058841049,0.058273086,0.057710606,0.057153554,0.05660188,0.056055531,0.055514455,0.054978602,0.054447921,0.053922363,0.053401878,0.052886417,0.052375931,0.051870372,0.051369694,0.050873848,0.050382789,0.049896469,0.049414844,0.048937867,0.048465495,0.047997682,0.047534385,0.047075559,0.046621163,0.046171152,0.045725485,0.045284121,0.044847016,0.04441413,0.043985423,0.043560854,0.043140383,0.042723971,0.042311578,0.041903166,0.041498696,0.04109813,0.04070143,0.04030856,0.039919482,0.039534159,0.039152556,0.038774636,0.038400364,0.038029705,0.037662624,0.037299085,0.036939056,0.036582502,0.03622939,0.035879686,0.035533357,0.035190372,0.034850697,0.034514301,0.034181152,0.033851218,0.03352447,0.033200875,0.032880404,0.032563026,0.032248711,0.031937431,0.031629155,0.031323855,0.031021501,0.030722067,0.030425522,0.03013184,0.029840992,0.029552952,0.029267693,0.028985187,0.028705407,0.028428328,0.028153924,0.027882169,0.027613036,0.027346501,0.02708254,0.026821125,0.026562235,0.026305843,0.026051926,0.02580046,0.025551421,0.025304786,0.025060532,0.024818635,0.024579073,0.024341824,0.024106865,0.023874173,0.023643728,0.023415507,0.023189489,0.022965653,0.022743977,0.022524441,0.022307024,0.022091705,0.021878465,0.021667284,0.02145814,0.021251016,0.02104589,0.020842745,0.020641561,0.020442318,0.020244999,0.020049584,0.019856055,0.019664395,0.019474585,0.019286606,0.019100442,0.018916075
