Bus2001,Bus2002,Bus2003,Bus2004,Bus2005,Bus2006,Bus2007,Bus2008,Bus2009,Bus2010,Bus2011,Bus2012,Bus2013,Bus2014,Bus2015,Bus2016,Bus2017,Bus2018,Bus2019,Bus2020,Bus2021,Bus2022,Bus2023,Bus2024,Bus2025,Bus2026,Bus2027,Bus2028,Bus2029,Bus2030,Bus2031,Bus2032,Bus2033,Bus2034,Bus2035,Bus2036,Bus2037,Bus2038,Bus2039,Bus2040,Bus2041,Bus2042,Bus2043,Bus2044,Bus2045,Bus2046,Bus2047,Bus2048,Bus2049,Bus2050,Bus2051,Bus2052,Bus2053,Bus2054,Bus2055,Bus2056,Bus2057,Bus2058,Bus2059,Bus2060
0.0,98.64,20.396,0.0,6.651,0.0,0.0,4.498,3.962,4.606,17.323,0.0,0.0,10.197,2.693,4.374,7.878,7.268,0.0,9.842,0.0,8.593,0.421,7.696,5.68,0.0,0.0,1.379,35.2,22.0612,7.346,1.612,0.0,13.7345,12.985,0.0,6.154,0.0,0.0,105.2,10.205,10.259,25.172,0.0,2.726,10.493,16.118,13.676,7.788,7.351,11.083,74.242,55.48,7.977,21.993,9.759,0.0,96.1629,5.783,2.651
0.0,79.36,17.154,0.0,6.26,0.0,0.0,4.788,3.701,5.029,7.97,0.0,0.0,9.018,3.306,5.95,7.41,8.581,0.0,8.938,0.0,8.833,0.524,9.178,5.794,0.0,0.0,2.203,28.435,15.2293,4.619,1.668,0.0,9.53,17.513,0.0,11.153,0.0,0.0,103.56,4.392,9.585,14.06,0.0,2.938,14.842,17.127,16.321,10.824,7.146,14.153,69.901,46.2,10.138,14.409,13.24,0.0,72.3019,7.183,5.358
0.0,56.82,11.445,0.0,5.846,0.0,0.0,4.976,3.251,4.704,5.366,0.0,0.0,8.415,3.745,6.244,6.641,9.251,0.0,5.612,0.0,7.123,0.409,7.46,6.524,0.0,0.0,0.531,11.48,5.5025,2.674,1.099,0.0,9.977,10.236,0.0,9.208,0.0,0.0,85.16,3.335,9.439,11.811,0.0,2.817,13.387,17.353,16.619,10.029,10.968,14.164,60.298,40.96,9.282,16.677,10.418,0.0,79.8676,6.348,5.913
0.0,49.44,16.481,0.0,4.734,0.0,0.0,4.453,2.993,3.595,5.618,0.0,0.0,6.768,2.882,5.693,6.846,9.977,0.0,4.964,0.0,4.386,0.375,7.248,8.893,0.0,0.0,1.18,6.219,2.9081,2.745,2.594,0.0,8.466,1.339,0.0,4.816,0.0,0.0,76.88,2.7,9.185,11.845,0.0,3.846,12.978,20.389,18.386,6.011,7.124,10.761,56.479,42.52,8.277,17.071,9.639,0.0,70.6223,5.206,6.002
0.0,46.78,13.574,0.0,4.793,0.0,0.0,4.098,4.303,2.612,5.116,0.0,0.0,6.787,2.547,3.928,6.263,4.521,0.0,4.398,0.0,5.789,0.519,7.168,8.722,0.0,0.0,1.021,5.775,2.42655,1.942,2.932,0.0,6.186,1.036,0.0,4.34,0.0,0.0,75.16,2.432,8.781,10.183,0.0,3.084,13.061,19.842,20.323,5.928,6.374,13.379,52.538,62.92,8.136,13.148,8.578,0.0,71.5585,3.873,6.031
0.0,43.54,15.13,0.0,4.322,0.0,0.0,4.139,2.76,2.29,5.953,0.0,0.0,9.787,2.18,3.613,6.534,6.054,0.0,4.907,0.0,3.368,0.706,7.108,7.47,0.0,0.0,1.056,9.089,3.116275,2.404,2.747,0.0,4.2065,1.37,0.0,3.572,0.0,0.0,86.68,2.373,9.777,7.803,0.0,3.172,11.334,14.929,13.129,6.463,6.472,12.248,49.654,62.68,8.414,11.627,6.109,0.0,57.7525,3.704,2.638
0.0,40.74,13.457,0.0,5.315,0.0,0.0,5.708,2.116,3.214,5.896,0.0,0.0,13.55,1.97,4.926,6.43,4.905,0.0,4.724,0.0,3.232,0.816,7.227,6.57,0.0,0.0,1.69,9.079,2.9036375,2.688,1.673,0.0,3.50225,1.165,0.0,3.596,0.0,0.0,73.84,2.151,8.898,9.335,0.0,2.339,9.865,14.717,11.06,4.695,3.741,8.666,45.732,59.44,9.756,15.63,8.113,0.0,52.3293,3.338,1.168
0.0,39.1,12.968,0.0,4.475,0.0,0.0,3.885,0.87,2.905,4.415,0.0,0.0,6.393,1.99,2.606,6.353,4.359,0.0,4.099,0.0,3.57,0.717,5.406,4.028,0.0,0.0,1.012,8.075,2.29531875,2.184,1.417,0.0,3.010125,1.079,0.0,3.849,0.0,0.0,49.16,1.485,8.368,7.38,0.0,2.476,7.776,9.045,7.67,3.271,2.696,4.921,42.651,57.16,4.352,10.408,5.868,0.0,49.6314,2.626,1.352
0.0,36.24,13.039,0.0,4.187,0.0,0.0,3.621,0.834,2.463,4.426,0.0,0.0,4.641,2.098,3.548,10.093,2.316,0.0,4.571,0.0,2.575,0.789,4.375,5.571,0.0,0.0,0.964,7.713,7.0958,2.113,1.282,0.0,2.42,1.418,0.0,3.488,0.0,0.0,50.4,1.833,7.967,7.123,0.0,2.115,10.187,6.621,5.704,2.34,2.735,4.203,42.567,58.04,4.863,4.492,6.406,0.0,38.36,1.874,1.488
0.0,35.66,12.54,0.0,3.924,0.0,0.0,3.688,0.722,2.216,4.434,0.0,0.0,4.108,1.496,1.518,8.916,2.137,0.0,3.873,0.0,3.355,0.774,4.043,3.288,0.0,0.0,0.923,7.87,7.5749,1.666,1.224,0.0,2.498,1.047,0.0,3.203,0.0,0.0,44.32,1.393,7.878,6.551,0.0,2.085,7.177,5.755,5.097,2.082,2.286,7.775,41.802,57.32,4.951,3.438,6.408,0.0,39.04,1.85,0.216
0.0,35.04,12.404,0.0,5.013,0.0,0.0,3.444,0.633,2.303,4.169,0.0,0.0,4.184,1.254,2.759,6.47,1.772,0.0,3.842,0.0,2.459,0.73,3.737,3.234,0.0,0.0,0.913,7.691,7.8493,2.348,1.198,0.0,2.0647,1.036,0.0,3.253,0.0,0.0,46.36,1.912,7.99,7.086,0.0,2.061,7.334,5.16,3.798,2.073,1.53,4.879,40.003,55.64,3.831,3.939,4.776,0.0,39.16,1.675,1.298
0.0,34.22,12.312,0.0,4.639,0.0,0.0,3.475,0.837,1.742,4.439,0.0,0.0,3.731,1.244,2.708,5.522,2.43,0.0,3.406,0.0,1.901,0.814,3.597,3.07,0.0,0.0,0.937,7.772,4.6069,1.711,0.959,0.0,2.52105,1.007,0.0,3.195,0.0,0.0,65.8,1.539,8.044,6.739,0.0,2.366,8.185,5.603,3.046,2.359,1.414,4.157,39.38,51.84,3.231,2.56,4.66,0.0,37.36,1.501,0.802
0.0,34.54,14.567,0.0,4.792,0.0,0.0,3.475,0.739,1.851,4.079,0.0,0.0,3.714,1.128,2.387,4.961,1.698,0.0,3.895,0.0,2.186,0.739,3.092,3.017,0.0,0.0,0.972,7.664,3.1808,1.794,1.031,0.0,2.535725,1.036,0.0,3.321,0.0,0.0,66.76,1.46,7.891,7.524,0.0,2.089,6.006,4.749,3.8,2.2,1.551,3.842,41.467,49.72,4.543,2.796,2.863,0.0,38.16,1.335,0.196
0.0,39.26,17.851,0.0,5.497,0.0,0.0,3.433,0.585,1.921,4.103,0.0,0.0,3.929,1.125,3.193,4.114,1.989,0.0,3.709,0.0,1.873,0.727,3.08,3.125,0.0,0.0,1.565,8.214,7.2575,1.585,1.045,0.0,2.1774,0.978,0.0,3.179,0.0,0.0,73.84,1.582,7.704,6.512,0.0,2.413,6.097,5.178,4.04,2.233,1.84,3.768,41.926,48.6,4.975,5.73,2.722,0.0,39.24,5.56,0.835
0.0,65.52,17.127,0.0,3.924,0.0,0.0,3.794,0.56,1.613,4.698,0.0,0.0,4.229,1.066,2.463,4.733,2.33,0.0,3.315,0.0,2.559,0.434,2.572,4.211,0.0,0.0,1.568,7.22,5.587,3.637,0.699,0.0,3.4004,0.962,0.0,2.813,0.0,0.0,67.28,2.359,7.106,6.506,0.0,2.398,7.088,6.4,3.188,2.302,1.836,9.764,40.343,60.68,7.914,4.781,3.138,0.0,49.44,4.695,0.615
0.0,117.92,19.175,0.0,6.254,0.0,0.0,4.376,0.849,1.72,10.062,0.0,0.0,3.342,1.221,2.557,4.146,3.666,0.0,4.359,0.0,4.146,0.419,4.14,3.418,0.0,0.0,3.162,16.466,11.8956,7.07,0.811,0.0,8.0909,11.26,0.0,4.246,0.0,0.0,65.44,7.443,8.649,9.552,0.0,3.523,7.495,9.153,3.669,2.649,2.598,10.687,47.113,90.8,6.6125,2.717,2.67,0.0,58.12,5.248,0.221
0.0,144.92,20.716,0.0,8.482,0.0,0.0,5.529,0.801,2.013,17.817,0.0,0.0,5.641,1.399,3.241,3.717,8.801,0.0,4.352,0.0,3.652,0.814,4.587,4.361,0.0,0.0,3.572,22.572,15.3626,7.602,0.557,0.0,13.0554,10.689,0.0,6.607,0.0,0.0,69.32,8.376,13.707,22.779,0.0,3.056,11.874,6.922,3.255,4.402,3.892,6.879,60.644,99.08,4.531,4.054,2.936,0.0,56.72,4.991,0.289
0.0,165.44,20.163,0.0,9.21,0.0,0.0,6.266,0.792,2.757,15.088,0.0,0.0,6.034,1.604,4.962,4.559,6.402,0.0,5.959,0.0,3.375,0.907,5.47,3.407,0.0,0.0,3.51,27.478,16.2186,6.821,0.728,0.0,14.0392,11.923,0.0,10.076,0.0,0.0,74.44,8.204,11.291,22.847,0.0,3.067,9.852,6.678,3.447,6.952,3.922,3.458,70.206,93.36,5.355,6.233,7.426,0.0,63.0,5.623,2.051
0.0,180.44,20.495,0.0,8.808,0.0,0.0,5.235,1.483,4.415,16.483,0.0,0.0,7.777,2.465,5.285,4.147,7.231,0.0,7.613,0.0,3.998,0.492,9.137,3.387,0.0,0.0,2.22,32.358,16.922,7.733,0.573,0.0,12.4228,16.387,0.0,10.552,0.0,0.0,86.84,9.256,10.973,30.801,0.0,2.864,10.073,16.117,3.492,5.631,5.119,4.603,73.25,110.48,7.534,6.294,5.908,0.0,66.6,4.787,1.213
0.0,206.48,19.5,0.0,6.74,0.0,0.0,6.736,1.795,5.201,15.789,0.0,0.0,10.459,3.368,6.266,4.485,6.005,0.0,7.874,0.0,6.972,0.526,9.235,3.63,0.0,0.0,1.532,33.598,19.3411,8.295,0.571,0.0,14.2984,15.209,0.0,10.856,0.0,0.0,114.08,8.976,11.442,36.725,0.0,4.408,10.031,14.336,4.014,6.756,3.178,5.768,72.749,99.6,7.548,7.71,6.253,0.0,124.2,5.832,2.696
0.0,207.48,21.911,0.0,6.115,0.0,0.0,5.349,1.198,4.543,16.896,0.0,0.0,8.447,2.977,3.003,4.565,4.269,0.0,7.836,0.0,5.124,0.493,8.126,4.894,0.0,0.0,1.967,32.68,21.4858,7.368,4.985,0.0,16.6652,13.858,0.0,12.316,0.0,0.0,113.2,9.945,10.404,29.865,0.0,4.349,10.25,14.445,6.534,7.144,3.525,6.335,70.805,113.12,6.49,10.68,8.362,0.0,66.76,5.822,2.698
0.0,216.7,23.266,0.0,6.695,0.0,0.0,5.302,7.142,4.691,17.632,0.0,0.0,8.85,2.839,5.604,5.41,7.075,0.0,5.758,0.0,7.845,0.458,7.755,5.641,0.0,0.0,1.221,34.404,22.5692,8.423,4.382,0.0,16.1082,17.73,0.0,11.926,0.0,0.0,116.52,10.378,10.041,30.56,0.0,3.42,9.428,21.004,10.216,7.437,4.498,5.575,74.575,121.88,7.893,16.85,11.039,0.0,68.36,5.781,2.687
0.0,215.42,21.266,0.0,5.473,0.0,0.0,4.785,6.066,6.181,18.433,0.0,0.0,9.727,3.689,6.218,7.455,7.662,0.0,5.819,0.0,7.711,0.473,7.223,5.512,0.0,0.0,0.896,34.384,22.3913,9.23,4.676,0.0,14.5642,16.888,0.0,12.589,0.0,0.0,115.12,10.541,10.031,27.819,0.0,2.68,13.396,21.489,11.543,7.921,4.965,7.862,73.638,116.08,8.1,16.494,11.439,0.0,71.28,6.093,2.677
0.0,156.86,23.754,0.0,6.68,0.0,0.0,4.446,6.845,6.207,18.122,0.0,0.0,9.216,3.642,3.67,9.129,9.253,0.0,6.421,0.0,7.855,0.484,7.348,8.421,0.0,0.0,1.644,35.329,23.8037,7.56,3.908,0.0,14.1092,7.032,0.0,13.306,0.0,0.0,119.8,9.459,11.153,28.718,0.0,4.371,15.308,18.159,13.688,6.994,5.928,11.104,82.432,85.68,7.478,16.167,12.094,0.0,167.52,5.591,2.685
0.0,108.64,24.415,0.0,8.164,0.0,0.0,4.746,4.5,5.739,17.975,0.0,0.0,8.995,4.117,6.55,11.306,9.615,0.0,6.849,0.0,7.332,0.435,7.185,6.452,0.0,0.0,2.442,35.663,24.587,6.316,5.16,0.0,14.7442,14.863,0.0,12.251,0.0,0.0,125.6,11.146,10.87,24.089,0.0,3.2,15.275,15.915,13.97,8.252,6.628,12.233,81.693,64.64,11.886,19.043,11.633,0.0,137.84,6.915,2.795
0.0,85.0,17.705,0.0,7.13,0.0,0.0,4.607,4.47,5.908,7.206,0.0,0.0,8.602,3.51,9.964,10.829,10.003,0.0,6.781,0.0,11.488,0.467,7.434,5.976,0.0,0.0,2.622,23.974,14.6441,4.094,6.221,0.0,8.0092,10.276,0.0,11.151,0.0,0.0,124.68,4.922,9.847,15.642,0.0,4.959,15.015,19.962,17.53,11.269,10.142,16.087,70.693,49.52,12.345,18.456,11.576,0.0,66.48,3.991,3.1
0.0,73.78,12.065,0.0,7.339,0.0,0.0,4.503,4.498,5.286,5.271,0.0,0.0,9.711,3.26,5.828,10.895,8.82,0.0,6.989,0.0,8.769,0.509,7.18,6.152,0.0,0.0,1.731,12.02,4.0205,2.361,2.661,0.0,6.9252,9.314,0.0,4.66,0.0,0.0,115.52,3.106,9.945,17.369,0.0,3.605,13.714,18.568,18.18,8.874,9.171,15.724,73.634,36.68,13.314,18.523,11.306,0.0,78.56,3.754,3.005
0.0,74.96,12.07,0.0,7.179,0.0,0.0,4.292,4.084,5.119,6.947,0.0,0.0,10.139,4.437,6.371,10.475,9.7,0.0,4.084,0.0,9.363,0.508,7.602,6.598,0.0,0.0,1.044,12.246,2.5143,2.151,1.284,0.0,5.3716,4.4,0.0,4.57,0.0,0.0,109.84,2.923,9.552,13.85,0.0,3.052,11.085,14.455,16.857,6.623,8.795,16.397,69.768,36.52,13.365,14.453,10.413,0.0,65.36,4.193,2.607
0.0,72.28,15.886,0.0,6.432,0.0,0.0,4.213,3.898,3.629,6.937,0.0,0.0,11.621,4.095,7.461,7.87,8.22,0.0,5.158,0.0,6.504,0.497,7.614,6.037,0.0,0.0,0.952,11.096,2.9151,2.317,4.866,0.0,5.7313,1.877,0.0,3.754,0.0,0.0,102.64,2.328,8.059,10.118,0.0,2.862,13.019,16.025,12.934,5.043,6.992,10.739,50.038,58.88,10.762,10.647,9.393,0.0,76.08,3.923,2.51
0.0,61.16,15.085,0.0,6.233,0.0,0.0,8.308,3.158,4.53,5.678,0.0,0.0,7.865,3.923,2.907,5.828,6.28,0.0,4.602,0.0,5.367,0.88,6.396,6.691,0.0,0.0,1.087,11.755,9.9385,1.993,5.182,0.0,5.06515,1.36,0.0,4.311,0.0,0.0,88.48,2.15,8.571,7.674,0.0,2.696,13.373,15.446,12.376,5.949,7.241,10.045,44.307,57.72,11.903,11.476,9.162,0.0,52.52,3.914,2.187
0.0,43.8,13.907,0.0,5.047,0.0,0.0,4.229,2.156,3.542,4.89,0.0,0.0,7.231,3.584,2.713,4.526,5.1,0.0,5.093,0.0,6.369,0.777,5.564,5.281,0.0,0.0,1.616,11.028,8.1335,2.817,3.192,0.0,4.316075,1.182,0.0,3.573,0.0,0.0,75.92,1.955,8.374,8.145,0.0,2.6,11.323,12.619,10.544,5.279,3.668,8.899,46.736,56.52,8.949,18.683,7.017,0.0,46.32,1.571,1.592
0.0,39.46,13.256,0.0,6.99,0.0,0.0,4.096,1.076,2.537,4.954,0.0,0.0,5.742,3.824,3.795,9.495,3.299,0.0,3.981,0.0,3.128,0.844,4.531,4.904,0.0,0.0,0.899,8.925,30.5451,1.856,2.205,0.0,5.5015375,1.115,0.0,3.508,0.0,0.0,56.6,2.076,7.918,7.429,0.0,2.595,9.442,7.355,6.914,3.182,3.457,7.906,41.643,56.24,5.485,10.752,5.937,0.0,41.68,1.253,0.728
0.0,37.6,14.019,0.0,4.852,0.0,0.0,3.905,0.666,2.479,4.692,0.0,0.0,6.304,3.51,2.602,9.617,2.483,0.0,4.209,0.0,1.15,0.809,3.876,4.266,0.0,0.0,0.82,9.088,20.3893,2.016,1.24,0.0,4.026,1.122,0.0,3.487,0.0,0.0,52.72,1.556,8.165,6.86,0.0,2.865,8.694,5.359,5.573,2.818,1.97,7.061,40.67,55.72,5.28,7.496,5.919,0.0,42.8,1.266,1.014
0.0,36.34,12.704,0.0,3.949,0.0,0.0,3.691,0.645,2.294,5.213,0.0,0.0,4.755,3.172,2.494,7.965,2.437,0.0,3.829,0.0,1.038,0.804,3.569,3.731,0.0,0.0,0.854,8.51,15.5809,1.763,0.924,0.0,2.701,1.108,0.0,3.484,0.0,0.0,51.12,1.957,8.148,7.047,0.0,2.391,8.698,5.09,4.408,2.416,1.744,6.765,40.308,56.2,4.64,3.495,4.648,0.0,40.36,1.226,2.022
0.0,36.54,12.549,0.0,3.566,0.0,0.0,4.071,0.717,2.244,4.747,0.0,0.0,4.172,2.661,2.669,6.601,2.291,0.0,4.121,0.0,1.575,0.844,3.138,3.165,0.0,0.0,0.96,8.598,12.7257,1.753,0.877,0.0,2.708,1.093,0.0,3.409,0.0,0.0,48.2,1.568,8.088,7.105,0.0,2.175,5.938,4.494,3.639,2.508,1.811,3.506,39.638,56.6,3.904,4.089,3.214,0.0,40.76,0.965,0.209
0.0,36.98,12.56,0.0,4.063,0.0,0.0,3.669,0.885,2.414,4.82,0.0,0.0,5.004,0.962,1.487,7.004,2.714,0.0,3.983,0.0,1.181,0.781,2.935,3.596,0.0,0.0,1.58,8.5,11.4361,2.252,1.064,0.0,3.129,1.09,0.0,3.407,0.0,0.0,61.32,1.567,7.89,6.383,0.0,2.07,9.202,4.628,2.763,2.895,1.689,3.635,40.422,55.4,3.512,4.448,3.256,0.0,38.68,0.919,0.519
0.0,36.08,12.658,0.0,3.666,0.0,0.0,3.401,0.774,1.794,4.669,0.0,0.0,5.316,1.063,2.539,5.819,2.249,0.0,4.237,0.0,0.976,0.816,2.502,3.171,0.0,0.0,0.977,7.72,10.8593,1.781,0.916,0.0,2.465,1.153,0.0,3.572,0.0,0.0,64.36,2.062,8.125,7.152,0.0,2.015,10.503,4.484,3.347,2.351,1.069,3.308,39.001,53.92,4.919,2.508,3.248,0.0,39.12,0.965,1.005
0.0,40.0,16.429,0.0,3.392,0.0,0.0,3.554,0.668,2.049,4.597,0.0,0.0,9.171,1.065,2.756,6.82,2.135,0.0,3.903,0.0,1.174,0.785,2.435,3.098,0.0,0.0,1.153,8.174,14.1204,1.679,1.043,0.0,2.163,1.053,0.0,3.789,0.0,0.0,66.52,1.434,7.191,6.467,0.0,2.011,6.74,4.099,3.126,2.313,2.389,3.522,40.399,52.24,6.216,3.182,3.368,0.0,38.72,4.548,0.209
0.0,68.46,17.234,0.0,2.65,0.0,0.0,3.694,0.697,1.699,5.925,0.0,0.0,4.613,1.024,3.758,5.223,2.599,0.0,3.435,0.0,1.608,0.479,2.544,4.008,0.0,0.0,2.325,7.871,13.92045,3.123,0.904,0.0,2.125,1.056,0.0,3.007,0.0,0.0,63.48,1.997,6.992,7.551,0.0,2.004,7.997,8.598,3.146,2.47,2.894,6.547,38.712,65.88,11.424,2.531,4.788,0.0,52.76,5.176,0.215
0.0,120.0,15.51,0.0,3.696,0.0,0.0,4.07,1.101,1.623,9.373,0.0,0.0,5.797,1.098,3.305,4.917,3.082,0.0,3.426,0.0,3.094,0.415,3.122,3.646,0.0,0.0,2.135,18.028,15.485975,6.802,1.363,0.0,7.841,11.967,0.0,5.661,0.0,0.0,69.96,7.942,6.308,10.972,0.0,2.129,5.692,6.919,3.147,4.255,2.104,7.22,49.867,92.2,9.815,2.637,3.422,0.0,51.6,5.392,1.239
0.0,142.5,17.365,0.0,8.209,0.0,0.0,3.962,0.719,2.257,15.225,0.0,0.0,6.135,0.912,2.533,4.958,5.045,0.0,3.408,0.0,2.422,0.466,4.488,3.382,0.0,0.0,3.165,26.561,16.1482375,8.302,0.605,0.0,13.912,10.741,0.0,6.787,0.0,0.0,75.2,8.538,9.074,21.451,0.0,2.155,5.191,8.287,3.819,7.036,1.845,9.14,57.196,96.04,6.54,4.303,3.194,0.0,65.08,5.838,0.43
0.0,171.76,20.326,0.0,7.914,0.0,0.0,5.743,0.682,3.325,15.527,0.0,0.0,6.488,2.939,1.988,5.682,5.777,0.0,3.798,0.0,6.268,0.614,4.711,3.448,0.0,0.0,3.712,28.625,16.18936875,8.046,0.744,0.0,14.931,18.722,0.0,8.153,0.0,0.0,83.28,8.349,8.793,26.436,0.0,2.821,7.738,10.386,5.045,5.155,1.404,8.269,60.883,98.64,5.944,2.88,3.856,0.0,68.0,6.729,1.462
0.0,182.26,18.291,0.0,6.684,0.0,0.0,3.918,1.214,2.348,15.03,0.0,0.0,5.72,4.7,4.431,6.779,8.62,0.0,5.777,0.0,5.481,0.969,4.588,3.206,0.0,0.0,2.504,29.453,15.7955,6.508,1.003,0.0,15.266,19.66,0.0,8.233,0.0,0.0,89.88,8.557,8.845,31.425,0.0,2.449,5.933,11.244,4.767,4.427,1.737,10.799,69.117,108.28,6.726,6.529,4.341,0.0,65.12,4.67,1.396
0.0,191.92,19.203,0.0,5.051,0.0,0.0,4.03,1.92,2.075,14.926,0.0,0.0,5.592,3.551,4.075,6.834,5.205,0.0,5.971,0.0,6.657,0.493,5.545,3.38,0.0,0.0,3.167,30.729,18.5131,7.925,1.187,0.0,15.829,12.56,0.0,8.083,0.0,0.0,101.76,7.915,10.837,29.732,0.0,3.693,10.47,9.063,4.757,12.417,1.896,11.296,75.319,97.12,8.699,8.053,4.696,0.0,170.16,5.805,1.507
0.0,188.24,21.379,0.0,4.682,0.0,0.0,3.881,0.692,2.113,15.779,0.0,0.0,6.534,3.058,4.257,8.603,5.022,0.0,6.487,0.0,7.344,0.418,6.03,2.979,0.0,0.0,2.497,31.177,19.3867,6.804,3.881,0.0,16.961,10.539,0.0,7.518,0.0,0.0,109.2,10.384,9.341,24.469,0.0,3.377,8.001,9.116,4.526,10.538,3.157,6.124,73.697,105.76,11.899,10.68,7.852,0.0,93.04,5.675,2.497
0.0,203.7,21.521,0.0,5.844,0.0,0.0,3.577,0.807,2.956,15.778,0.0,0.0,6.069,2.103,3.039,10.4,7.236,0.0,7.251,0.0,8.879,0.43,6.432,5.033,0.0,0.0,3.209,32.412,19.6914,6.567,4.129,0.0,17.908,12.405,0.0,7.608,0.0,0.0,108.4,10.788,10.49,27.777,0.0,2.665,10.875,10.96,6.606,6.367,3.273,9.899,82.578,116.72,7.322,10.753,7.342,0.0,111.24,5.038,1.433
0.0,200.48,21.225,0.0,7.775,0.0,0.0,8.155,2.316,2.764,16.078,0.0,0.0,6.859,3.129,4.982,7.693,8.056,0.0,7.272,0.0,7.59,0.427,6.043,5.162,0.0,0.0,3.054,33.603,22.5257,8.328,4.475,0.0,16.641,10.285,0.0,9.407,0.0,0.0,110.72,10.119,11.795,26.033,0.0,2.646,10.923,13.162,6.514,5.098,4.072,12.136,84.179,114.04,9.382,9.861,8.356,0.0,108.88,5.105,2.632
0.0,164.26,22.318,0.0,5.794,0.0,0.0,5.131,2.57,2.423,16.486,0.0,0.0,7.917,3.293,5.433,8.793,6.981,0.0,7.515,0.0,9.187,0.408,9.108,4.931,0.0,0.0,3.274,34.519,22.0771,7.561,3.678,0.0,17.124,12.65,0.0,9.872,0.0,0.0,121.4,10.463,14.563,26.09,0.0,2.234,12.739,14.915,9.514,8.334,4.625,8.225,73.684,70.24,10.958,14.55,9.482,0.0,62.88,4.697,2.623
0.0,107.44,19.036,0.0,5.364,0.0,0.0,4.527,2.554,2.617,15.592,0.0,0.0,7.771,2.891,3.593,9.187,5.953,0.0,6.11,0.0,10.454,0.417,8.245,4.4,0.0,0.0,3.418,33.105,18.6183,5.936,4.35,0.0,19.217,10.883,0.0,9.006,0.0,0.0,122.04,9.691,15.182,22.715,0.0,2.206,12.952,15.889,9.405,8.19,5.352,12.628,61.208,60.52,8.926,12.96,8.61,0.0,72.84,5.686,4.495
0.0,76.46,20.436,0.0,7.084,0.0,0.0,4.205,3.665,3.055,8.666,0.0,0.0,7.322,3.375,5.961,8.282,5.707,0.0,6.07,0.0,8.442,0.404,7.936,5.268,0.0,0.0,3.206,21.591,9.7862,3.472,4.161,0.0,10.536,9.928,0.0,9.529,0.0,0.0,117.44,4.194,14.623,12.028,0.0,2.469,12.813,20.807,15.077,7.013,9.076,10.477,58.406,36.6,11.364,14.437,8.694,0.0,70.36,2.628,6.035
0.0,68.04,14.597,0.0,5.584,0.0,0.0,4.888,2.656,2.579,9.043,0.0,0.0,5.557,4.783,7.324,8.213,8.275,0.0,6.251,0.0,5.071,0.458,7.158,5.164,0.0,0.0,1.665,12.299,3.3484,2.098,2.463,0.0,9.362,1.03,0.0,5.892,0.0,0.0,110.16,2.319,17.389,14.103,0.0,2.847,11.653,20.507,15.302,6.934,8.039,10.979,54.535,32.6,10.344,19.401,7.493,0.0,67.92,1.036,5.024
0.0,62.0,8.031,0.0,3.933,0.0,0.0,4.467,2.555,2.483,8.037,0.0,0.0,6.238,4.403,6.989,8.651,8.668,0.0,5.54,0.0,4.989,0.371,5.517,4.998,0.0,0.0,1.59,7.102,2.1401,2.528,3.359,0.0,7.792,0.941,0.0,3.522,0.0,0.0,103.28,2.525,18.643,9.699,0.0,2.907,11.456,17.199,13.459,7.363,8.625,14.736,65.855,36.68,10.166,18.502,7.542,0.0,60.96,2.241,5.942
0.0,58.36,11.791,0.0,3.661,0.0,0.0,4.809,2.826,2.646,5.861,0.0,0.0,5.22,2.817,3.587,7.666,9.405,0.0,4.161,0.0,4.442,0.564,5.187,4.632,0.0,0.0,1.477,6.079,2.2675,2.005,2.654,0.0,7.566,1.067,0.0,4.149,0.0,0.0,99.72,2.533,18.245,10.582,0.0,2.815,9.131,20.542,14.99,8.656,12.058,15.192,59.28,59.56,10.242,11.307,6.727,0.0,56.6,2.83,3.219
0.0,60.44,13.949,0.0,5.737,0.0,0.0,5.205,2.418,2.698,5.553,0.0,0.0,7.41,5.788,1.953,6.551,8.585,0.0,4.388,0.0,2.353,0.757,5.629,5.955,0.0,0.0,1.407,9.067,2.6899,2.321,2.651,0.0,7.007,1.646,0.0,3.524,0.0,0.0,88.96,2.447,14.208,7.459,0.0,2.883,9.606,13.003,12.155,7.567,4.026,14.949,50.702,57.36,8.636,9.756,6.537,0.0,48.88,2.264,1.987
0.0,52.48,12.902,0.0,5.722,0.0,0.0,4.94,0.894,3.376,4.958,0.0,0.0,7.652,2.438,2.766,7.211,3.955,0.0,4.362,0.0,2.135,0.781,10.227,6.304,0.0,0.0,1.42,8.412,2.7298,2.086,1.838,0.0,9.7165,0.951,0.0,3.529,0.0,0.0,80.32,2.456,9.581,7.469,0.0,2.662,10.849,9.454,8.776,4.79,3.74,12.08,45.198,55.52,7.391,14.525,4.317,0.0,45.84,3.599,1.586
0.0,41.12,12.758,0.0,4.616,0.0,0.0,3.88,0.751,4.599,5.181,0.0,0.0,4.717,2.119,4.021,5.135,2.696,0.0,4.656,0.0,4.96,0.751,5.45,8.544,0.0,0.0,1.333,8.674,11.9447,2.314,1.207,0.0,6.982,0.93,0.0,3.494,0.0,0.0,56.08,1.978,8.716,8.023,0.0,2.47,6.802,11.568,11.094,3.8,4.568,4.511,38.699,56.28,4.648,6.308,4.023,0.0,42.44,0.992,0.903
