Bus6001,Bus6002,Bus6003,Bus6004,Bus6005,Bus6006,Bus6007,Bus6008,Bus6009,Bus6010,Bus6011,Bus6012,Bus6013,Bus6014,Bus6015,Bus6016,Bus6017
0.0,0.0,23.057,9.736,5.261,6.32,3.302,9.329,9.46,4.552,2.867,1.398,3.48,0.38,0.586,1.398,1.827
0.0,0.0,20.202,8.695,4.625,6.32,3.367,8.336,8.655,5.264,4.2795,2.083,3.285,0.383,0.631,2.083,2.546
0.0,0.0,20.427,8.678,6.182,6.4,3.71,8.727,8.69,5.363,3.28425,7.437,2.747,0.4555,0.643,7.437,2.398
0.0,0.0,16.672,9.016,7.765,5.76,4.793,10.938,8.485,5.529,4.667,8.008,2.842,0.73375,0.768,8.008,2.9645
0.0,0.0,26.155,11.983,28.821,15.64,3.707,13.894,8.337,6.538,3.922,3.657,2.689,0.636,0.708,3.657,2.55825
0.0,0.0,38.801,16.473,25.651,18.12,3.843,13.446,8.675,5.183,6.49,2.117,5.742,0.525,0.626,2.117,1.989
0.0,0.0,55.243,18.336,27.1,18.8,3.574,13.124,9.478,5.317,6.521,4.05,4.26,0.554,0.793,4.05,2.144
0.0,0.0,54.688,17.008,25.733,17.44,3.01,15.594,8.892,4.346,5.211,4.262,4.582,0.67,0.784,4.262,3.636
0.0,0.0,52.484,16.786,25.636,18.0,4.111,20.315,8.78,4.475,7.484,7.746,3.604,1.53,0.815,7.746,4.347
0.0,0.0,51.25,14.376,22.686,18.8,4.929,18.594,8.709,5.358,10.271,8.272,3.883,1.682,0.779,8.272,4.726
0.0,0.0,52.752,15.502,24.367,18.88,5.055,21.516,8.157,4.897,6.815,3.262,3.567,2.828,0.994,3.262,3.139
0.0,0.0,53.244,14.899,25.663,19.4,5.464,22.35,7.969,4.589,9.074,2.5,3.712,1.849,0.853,2.5,4.071
0.0,0.0,53.929,14.801,23.637,18.68,6.365,23.652,8.139,4.683,4.898,1.726,4.508,1.323,0.902,1.726,5.914
0.0,0.0,49.375,15.894,23.268,19.36,6.728,21.39,8.373,5.504,6.694,2.345,3.561,0.76,1.441,2.345,2.535
0.0,0.0,40.923,11.267,6.702,8.2,8.369,16.347,8.541,6.196,7.528,6.626,3.848,0.858,4.148,6.626,4.162
0.0,0.0,23.811,9.35,5.796,5.8,10.132,14.393,8.525,7.412,8.055,10.684,2.393,0.783,4.224,10.684,3.822
0.0,0.0,20.221,9.201,6.483,4.68,9.745,14.052,9.3,9.915,10.627,7.32,2.327,0.857,1.3,7.32,7.603
0.0,0.0,19.305,7.993,4.309,5.16,10.267,13.993,9.233,9.342,6.475,8.709,2.464,0.726,1.015,8.709,4.807
0.0,0.0,18.301,5.872,6.464,4.96,6.633,14.477,8.935,6.85,5.229,4.827,2.612,0.935,0.965,4.827,3.208
0.0,0.0,18.831,6.151,4.276,5.08,4.906,14.241,8.751,9.087,4.67,3.286,2.445,0.827,0.772,3.286,2.921
0.0,0.0,18.837,6.48,3.423,4.68,4.581,14.457,8.017,7.784,4.213,1.499,2.623,0.464,0.683,1.499,2.237
0.0,0.0,18.914,6.306,3.918,5.4,4.348,14.292,8.813,6.722,3.234,2.234,2.404,0.495,0.534,2.234,2.686
0.0,0.0,19.099,6.184,3.597,4.92,4.199,14.292,8.252,5.548,3.752,1.477,3.096,0.433,0.596,1.477,2.028
0.0,0.0,19.183,6.426,3.713,4.76,4.416,14.324,8.645,4.69,3.921,1.562,2.43,0.343,0.607,1.562,3.273
0.0,0.0,19.293,6.506,4.05,4.64,4.682,14.446,8.727,4.31,3.068,1.437,2.335,0.339,0.43,1.437,3.41
0.0,0.0,18.322,6.06,4.044,5.36,3.951,14.065,8.841,4.104,3.414,1.79,2.395,0.401,0.544,1.79,4.252
0.0,0.0,18.564,5.964,3.766,4.4,4.473,13.498,7.764,4.909,2.621,4.012,2.436,0.29,0.562,4.012,3.274
0.0,0.0,18.541,6.717,3.639,10.68,4.569,16.027,8.039,5.55,3.992,6.81,2.412,0.357,0.87,6.81,2.884
0.0,0.0,29.634,8.961,20.963,19.16,5.743,17.591,7.847,4.601,3.611,3.289,2.42,0.907,0.895,3.289,2.779
0.0,0.0,37.524,13.918,23.01,20.4,5.298,13.917,9.558,4.148,6.328,6.458,2.272,0.617,0.679,6.458,2.35
0.0,0.0,57.738,16.012,24.694,20.84,5.156,15.028,9.053,7.004,6.544,3.714,2.008,0.559,0.703,3.714,2.024
0.0,0.0,58.694,15.482,24.573,20.68,4.698,16.789,9.346,7.519,8.055,2.754,2.852,0.506,0.96,2.754,3.224
0.0,0.0,59.383,14.749,23.792,18.64,4.97,17.11,8.537,7.466,9.644,2.632,2.143,0.859,2.976,2.632,4.692
0.0,0.0,54.136,14.884,27.319,18.96,5.296,18.016,7.513,6.099,8.919,7.622,2.356,0.948,2.114,7.622,5.411
0.0,0.0,59.673,16.585,23.776,18.52,4.464,17.54,8.376,8.249,7.534,3.756,2.353,1.335,0.985,3.756,6.479
0.0,0.0,59.725,16.987,23.49,17.88,4.644,17.541,7.767,6.158,8.715,2.742,2.934,0.395,1.091,2.742,7.233
0.0,0.0,56.273,15.523,24.492,16.8,4.23,17.76,7.619,5.763,5.068,5.037,2.88,0.519,1.052,5.037,7.983
0.0,0.0,48.264,15.154,24.573,17.64,4.576,16.284,7.863,5.379,6.305,5.44,2.814,0.715,1.112,5.44,6.513
0.0,0.0,38.892,9.156,12.857,7.64,5.781,13.932,9.124,6.871,6.243,8.247,4.225,0.893,1.239,8.247,7.88
0.0,0.0,23.023,7.859,6.806,5.16,5.778,12.091,8.575,8.434,8.24,7.717,3.197,0.892,1.126,7.717,3.172
0.0,0.0,20.499,7.567,5.102,5.28,5.596,12.048,8.18,7.944,6.953,12.531,3.349,0.802,1.046,12.531,5.635
0.0,0.0,17.622,6.518,4.405,4.68,6.613,8.871,9.924,8.882,6.544,2.929,3.285,0.754,1.045,2.929,5.149
0.0,0.0,17.641,6.265,5.967,4.88,8.406,8.855,10.023,7.63,5.717,6.455,3.4,0.753,0.877,6.455,2.291
0.0,0.0,17.237,6.669,4.398,5.28,4.703,8.481,9.457,9.504,5.312,3.333,3.263,0.759,0.799,3.333,4.825
0.0,0.0,17.723,6.751,3.868,4.84,4.25,8.597,8.864,6.186,4.003,1.459,3.299,0.661,0.571,1.459,3.539
0.0,0.0,17.301,7.538,4.023,5.04,3.941,9.16,9.508,7.687,4.741,2.146,3.265,0.596,0.567,2.146,2.675
0.0,0.0,18.063,7.283,4.443,4.96,4.651,8.754,8.862,5.372,3.507,1.878,4.073,0.433,0.652,1.878,3.013
0.0,0.0,17.57,7.206,3.619,5.44,4.436,9.14,10.351,5.619,3.12,1.405,3.234,0.398,0.479,1.405,2.916
0.0,0.0,18.42,7.712,3.927,5.0,4.099,9.1,9.073,4.943,3.673,1.46,3.327,0.384,0.563,1.46,2.908
0.0,0.0,17.715,7.162,4.246,4.36,4.112,8.635,8.144,4.962,4.553,1.351,3.305,0.363,0.556,1.351,2.338
0.0,0.0,17.286,6.762,3.609,4.88,4.406,9.481,7.49,5.577,3.278,6.027,2.797,0.374,0.639,6.027,3.1
0.0,0.0,18.342,7.441,4.831,7.32,4.237,14.159,8.041,7.021,3.459,8.79,2.596,0.764,0.915,8.79,2.605
0.0,0.0,28.411,10.458,24.518,14.4,5.063,18.086,9.619,5.717,4.856,3.945,2.706,0.583,0.795,3.945,2.589
0.0,0.0,38.266,16.935,23.393,18.84,5.098,19.089,9.919,5.941,7.417,3.667,2.453,0.443,0.706,3.667,1.969
0.0,0.0,58.663,19.688,21.945,18.72,4.67,19.562,10.046,5.816,6.132,2.651,2.998,0.56,0.664,2.651,3.079
0.0,0.0,55.346,20.337,24.21,18.52,6.166,21.03,15.86,8.564,7.57,4.653,2.257,0.418,0.651,4.653,4.25
0.0,0.0,57.693,22.308,25.212,17.72,4.847,21.023,17.501,5.424,8.005,2.804,2.325,1.583,0.66,2.804,5.458
0.0,0.0,56.886,18.586,21.149,19.68,5.847,21.379,18.477,5.067,7.416,3.888,2.411,1.949,0.601,3.888,3.876
0.0,0.0,52.737,16.237,23.181,18.56,5.159,22.967,18.804,3.994,8.055,5.629,2.241,0.595,0.662,5.629,4.225
0.0,0.0,54.683,18.488,23.502,18.08,4.203,23.216,15.728,4.246,8.723,3.651,2.175,0.683,0.776,3.651,3.225
0.0,0.0,51.793,16.591,22.129,17.56,4.496,23.558,13.809,4.26,5.565,4.101,2.283,0.506,0.899,4.101,4.773
0.0,0.0,43.721,18.638,23.736,18.6,4.951,21.459,21.921,4.583,6.095,4.732,3.053,0.737,1.31,4.732,3.557
0.0,0.0,34.819,14.372,6.469,8.8,6.201,19.117,24.496,5.712,6.515,5.856,5.7,5.132,1.717,5.856,3.328
0.0,0.0,23.144,15.048,5.488,4.72,7.585,17.104,25.295,6.377,6.337,10.644,5.864,1.302,1.158,10.644,4.303
0.0,0.0,21.406,14.493,6.795,5.68,6.223,16.951,24.662,10.456,6.372,12.072,5.277,1.065,1.026,12.072,5.757
0.0,0.0,20.091,12.901,6.086,4.88,5.688,15.437,20.101,8.42,6.659,10.671,3.433,2.502,1.147,10.671,3.739
0.0,0.0,18.359,6.678,5.626,5.6,6.174,13.881,14.7,7.215,7.39,7.845,3.482,0.485,3.178,7.845,2.926
0.0,0.0,17.587,6.743,5.084,4.92,5.328,15.112,11.255,6.068,5.412,5.484,3.562,0.57,4.01,5.484,2.588
0.0,0.0,17.918,7.028,5.361,6.16,4.98,13.678,10.39,5.903,3.367,1.446,3.455,0.59,0.638,1.446,2.413
0.0,0.0,17.817,6.857,6.122,5.6,4.583,15.168,9.674,5.539,3.988,2.108,3.466,0.564,0.677,2.108,2.868
0.0,0.0,18.159,7.063,5.264,5.0,4.65,15.275,10.709,6.032,3.021,1.468,4.119,0.466,0.658,1.468,1.958
0.0,0.0,18.004,6.873,5.459,4.76,4.912,14.313,10.471,6.161,3.07,1.83,3.454,0.413,0.564,1.83,3.04
0.0,0.0,18.053,6.909,5.347,5.72,4.58,14.675,9.793,5.763,3.499,1.759,3.413,0.47,0.579,1.759,3.406
0.0,0.0,18.286,7.248,5.537,4.88,4.799,14.025,9.708,5.488,3.368,2.179,3.415,0.409,0.631,2.179,2.85
0.0,0.0,17.415,6.767,5.499,5.04,4.685,14.955,9.974,6.875,4.497,4.649,3.118,0.4,0.637,4.649,2.872
0.0,0.0,20.056,7.296,6.229,6.36,4.615,16.989,9.684,7.787,5.492,7.975,2.798,0.842,1.134,7.975,3.718
0.0,0.0,28.134,10.083,26.326,14.0,4.5,15.695,9.619,6.113,6.294,3.412,2.924,0.78,1.017,3.412,2.309
0.0,0.0,41.556,21.025,26.324,17.76,4.799,20.006,10.466,6.014,8.833,2.367,2.593,0.48,1.254,2.367,2.271
0.0,0.0,54.072,21.654,24.838,16.36,4.687,18.865,11.134,5.291,7.727,7.664,4.747,0.427,0.976,7.664,1.884
0.0,0.0,52.942,20.222,26.47,10.96,4.12,17.611,16.108,5.317,4.921,12.266,7.023,0.47,0.603,12.266,3.376
0.0,0.0,54.896,19.373,26.77,10.2,4.327,18.636,18.468,4.311,5.124,7.532,9.061,1.045,0.528,7.532,3.685
0.0,0.0,57.075,21.759,23.784,9.84,3.924,17.365,18.243,4.223,7.972,6.384,8.849,0.662,0.542,6.384,8.125
0.0,0.0,56.083,18.42,23.927,10.48,3.862,17.641,17.764,3.887,4.988,3.708,4.711,0.906,0.615,3.708,3.236
0.0,0.0,59.356,20.751,24.154,10.32,3.844,18.492,15.527,3.213,9.224,1.759,2.485,1.928,0.617,1.759,3.199
0.0,0.0,56.571,17.57,24.867,15.96,5.409,17.383,13.468,4.983,7.879,2.808,3.19,0.395,0.981,2.808,4.247
0.0,0.0,51.236,16.414,16.491,16.52,6.41,15.124,21.857,3.949,5.351,4.55,2.511,0.569,1.212,4.55,3.291
0.0,0.0,40.317,10.441,10.322,13.44,6.668,14.492,24.899,4.111,7.595,6.92,3.252,0.782,1.554,6.92,4.21
0.0,0.0,23.856,8.699,9.041,10.8,6.876,13.181,24.159,6.072,7.218,8.792,5.575,0.894,1.279,8.792,6.253
0.0,0.0,22.467,7.221,7.862,11.84,7.164,12.132,25.259,8.167,4.008,9.198,9.456,0.813,2.945,9.198,5.898
0.0,0.0,21.986,7.028,6.098,6.56,7.683,10.423,20.276,11.107,4.513,6.244,8.657,0.703,4.611,6.244,3.88
0.0,0.0,21.411,6.682,6.055,6.88,6.834,10.085,12.973,8.998,4.905,5.501,4.247,0.754,0.999,5.501,2.884
0.0,0.0,22.277,7.257,5.86,6.48,5.398,10.81,11.384,9.558,5.456,3.548,3.492,0.779,3.484,3.548,2.902
0.0,0.0,22.469,7.53,5.698,6.68,4.566,10.296,9.244,7.028,3.582,1.886,4.146,0.582,0.683,1.886,2.519
0.0,0.0,22.346,7.298,5.69,6.92,4.6,10.002,8.963,5.402,4.348,2.433,3.814,0.576,0.672,2.433,2.284
0.0,0.0,22.647,7.634,6.688,7.36,4.485,13.713,8.614,8.355,3.571,1.19,3.52,0.537,0.715,1.19,3.727
0.0,0.0,22.237,7.389,5.591,6.52,4.425,15.635,8.995,5.175,3.572,2.152,3.524,0.477,0.635,2.152,6.463
0.0,0.0,22.732,7.869,5.997,7.0,4.57,15.365,10.51,6.161,3.765,1.606,3.772,0.497,0.661,1.606,5.562
0.0,0.0,21.969,7.461,5.633,7.12,4.428,16.634,9.823,8.718,3.822,1.94,3.098,0.512,0.589,1.94,3.106
0.0,0.0,21.672,6.978,6.048,7.28,4.669,14.302,9.063,8.191,4.063,7.042,3.015,0.579,0.648,7.042,2.144
0.0,0.0,26.442,7.82,9.004,6.28,4.583,15.293,9.1,5.742,4.659,7.618,3.627,0.719,1.651,7.618,3.556
0.0,0.0,27.77,9.184,24.327,13.44,5.581,16.789,10.389,6.44,5.601,4.691,3.257,0.692,1.175,4.691,2.108
0.0,0.0,36.459,14.008,22.926,19.52,5.28,18.158,11.214,8.797,12.552,2.337,7.182,0.465,0.941,2.337,2.533
0.0,0.0,53.112,17.153,24.84,18.44,4.936,22.405,10.622,5.454,9.263,3.693,4.487,0.892,0.696,3.693,2.636
0.0,0.0,54.583,20.717,23.257,18.8,4.114,24.564,17.819,5.902,4.834,2.769,7.331,0.591,0.733,2.769,2.781
0.0,0.0,54.043,17.962,23.66,18.88,4.277,21.586,20.016,6.171,7.359,3.153,4.799,0.576,3.371,3.153,4.795
0.0,0.0,53.65,16.926,22.301,20.56,5.112,16.061,20.483,6.335,6.71,4.647,4.09,0.808,1.693,4.647,3.745
0.0,0.0,51.351,16.268,22.066,21.36,6.629,16.795,18.845,4.37,5.243,2.463,2.392,0.993,0.587,2.463,3.596
0.0,0.0,52.56,17.079,23.638,19.84,5.956,16.366,16.064,3.961,5.835,2.382,2.598,0.596,0.676,2.382,5.429
0.0,0.0,49.095,14.063,23.383,17.32,5.799,14.76,14.628,5.866,4.061,2.306,3.175,0.5,0.797,2.306,10.214
0.0,0.0,41.829,12.925,10.671,16.2,6.529,14.382,23.366,7.368,5.193,4.452,2.977,0.837,1.013,4.452,6.35
0.0,0.0,40.433,8.502,7.868,6.04,7.623,10.675,29.39,7.396,6.632,6.467,6.048,0.901,0.875,6.467,3.064
0.0,0.0,28.324,7.284,4.938,6.76,6.845,9.152,27.115,9.626,5.368,6.218,3.061,1.403,0.738,6.218,4.231
0.0,0.0,20.453,7.374,5.069,7.0,6.608,7.804,29.445,9.204,5.938,11.408,3.147,2.887,0.826,11.408,5.495
0.0,0.0,21.38,7.333,6.027,6.76,6.756,9.605,29.543,9.646,5.368,7.649,3.272,2.923,0.856,7.649,4.193
0.0,0.0,19.841,6.743,4.962,7.04,8.787,13.982,21.679,9.899,4.89,4.865,3.049,2.84,0.812,4.865,3.631
0.0,0.0,21.108,7.759,4.655,6.64,6.246,13.582,16.475,9.91,4.218,8.955,3.071,0.573,0.847,8.955,3.363
0.0,0.0,19.715,7.332,4.968,6.76,4.659,13.741,13.799,12.758,4.962,5.303,4.029,0.568,0.719,5.303,2.426
0.0,0.0,19.137,7.107,5.125,5.96,4.439,13.518,12.772,9.544,3.897,2.205,3.183,0.705,0.789,2.205,4.459
0.0,0.0,19.12,7.361,4.945,6.56,4.395,13.959,9.992,8.191,3.313,2.278,3.231,0.466,0.705,2.278,3.312
0.0,0.0,18.977,7.486,5.444,6.4,4.393,14.112,8.98,8.411,3.201,1.497,3.428,0.402,0.678,1.497,4.025
0.0,0.0,18.965,7.129,5.124,6.12,4.478,13.932,8.745,7.895,3.49,1.648,3.119,0.436,0.764,1.648,3.8
0.0,0.0,18.817,7.39,4.748,6.88,4.48,13.713,9.179,8.26,2.792,1.195,3.097,0.403,0.603,1.195,3.323
0.0,0.0,18.689,6.974,4.941,6.6,4.122,13.285,8.297,7.976,2.85,6.016,3.048,0.392,0.6,6.016,3.714
0.0,0.0,18.828,8.155,5.023,6.16,4.507,14.763,9.376,8.3,4.943,2.408,3.166,0.462,0.97,2.408,2.011
0.0,0.0,26.056,7.155,4.938,12.96,4.954,18.651,8.242,10.213,4.749,4.411,3.875,0.92,1.167,4.411,3.288
0.0,0.0,30.775,6.251,4.002,15.84,4.96,20.002,8.601,8.961,6.114,6.738,3.239,0.551,2.127,6.738,2.308
0.0,0.0,38.35,6.755,4.567,16.52,4.492,18.992,8.833,8.538,5.996,9.922,4.514,0.501,3.309,9.922,5.659
0.0,0.0,37.456,6.892,5.965,17.0,4.85,14.089,8.759,4.409,6.393,10.941,4.341,1.957,1.576,10.941,4.064
0.0,0.0,38.404,6.715,4.285,18.52,5.348,14.169,8.769,4.199,6.585,14.787,3.275,0.459,0.838,14.787,4.023
0.0,0.0,37.789,6.457,4.574,19.2,5.575,13.726,8.7,2.933,5.291,15.819,3.185,0.654,0.621,15.819,5.469
0.0,0.0,38.823,6.379,7.815,18.28,3.472,12.001,14.289,7.052,3.804,11.218,3.153,1.153,0.629,11.218,3.481
0.0,0.0,24.698,6.953,5.329,16.36,3.441,11.619,17.663,4.739,5.06,7.352,3.242,1.799,0.719,7.352,8.368
0.0,0.0,19.936,6.677,3.919,11.52,2.811,11.205,20.395,4.146,4.407,9.839,3.698,0.754,0.728,9.839,4.955
0.0,0.0,21.667,8.403,4.324,12.92,4.983,8.781,30.444,4.222,5.132,7.945,3.035,0.734,0.943,7.945,3.963
0.0,0.0,19.182,7.453,4.714,6.44,5.015,8.04,29.02,4.116,8.226,6.686,3.412,1.321,1.12,6.686,2.98
0.0,0.0,19.618,7.159,5.56,6.4,5.207,8.636,30.098,5.026,7.3,6.022,3.737,1.023,1.205,6.022,1.952
0.0,0.0,19.702,6.806,5.448,5.92,4.853,13.678,27.535,5.306,5.047,10.732,3.67,1.171,1.219,10.732,2.102
0.0,0.0,18.912,6.879,5.893,6.84,5.49,13.867,28.152,5.479,6.938,7.601,4.3,0.65,0.808,7.601,2.544
0.0,0.0,18.046,6.647,4.722,6.48,5.629,13.903,23.836,6.452,7.104,10.334,3.682,0.671,0.825,10.334,3.227
0.0,0.0,19.011,7.046,4.965,6.4,4.705,13.632,16.612,8.207,3.106,6.24,3.719,0.478,0.735,6.24,2.412
0.0,0.0,18.404,6.963,5.257,6.44,4.032,15.798,13.818,11.433,2.889,3.37,4.315,0.588,0.52,3.37,2.31
0.0,0.0,18.489,7.539,4.825,5.88,4.426,15.511,10.791,7.11,3.398,2.331,3.76,0.506,0.55,2.331,2.24
0.0,0.0,18.693,7.126,4.899,6.8,4.855,15.57,8.804,5.648,2.993,1.599,3.925,0.424,0.62,1.599,2.004
0.0,0.0,18.381,6.978,4.904,6.6,4.864,14.447,9.001,5.284,3.27,1.38,3.799,0.363,0.579,1.38,4.344
0.0,0.0,18.263,7.699,4.869,6.04,4.542,15.116,9.545,4.663,3.348,1.764,3.9,0.441,0.446,1.764,3.039
0.0,0.0,17.952,7.209,4.979,6.8,4.104,15.261,9.026,4.865,2.91,1.605,3.692,0.424,0.611,1.605,5.573
0.0,0.0,17.93,6.973,5.064,6.8,4.454,15.301,8.821,7.586,2.99,1.319,3.709,0.389,0.532,1.319,2.191
0.0,0.0,18.831,9.024,4.692,6.08,4.455,14.859,9.182,5.069,5.216,1.733,3.841,0.373,3.758,1.733,3.103
0.0,0.0,17.877,11.891,5.202,6.84,4.374,13.967,9.581,5.849,4.875,1.565,4.379,0.717,3.126,1.565,6.161
0.0,0.0,17.063,16.268,4.454,6.12,4.345,9.643,9.558,8.499,4.343,3.49,3.635,0.472,2.4145,3.49,4.885
0.0,0.0,17.223,15.935,4.092,5.12,4.002,9.332,8.724,5.156,4.92,7.31,4.198,0.355,3.783,7.31,1.783
0.0,0.0,18.891,14.686,5.184,5.56,4.845,9.191,8.442,4.401,5.917,8.297,3.256,0.569,0.859,8.297,6.059
0.0,0.0,18.494,17.636,4.424,13.36,7.625,14.073,9.001,4.04,4.977,5.166,3.164,2.77,0.7185,5.166,3.427
0.0,0.0,16.943,11.481,4.787,13.24,5.021,11.052,8.53,4.705,3.294,7.318,3.179,2.887,3.00575,7.318,3.91
0.0,0.0,18.132,6.532,15.643,12.88,4.473,11.644,8.449,7.167,5.218,7.152,2.967,1.52,0.606375,7.152,6.73
0.0,0.0,19.704,7.096,15.599,13.96,5.887,13.425,8.412,6.859,3.02,8.257,3.185,1.275,0.6881875,8.257,3.971
0.0,0.0,19.166,7.349,10.197,14.24,5.79,11.856,8.767,5.116,5.404,5.345,2.968,2.052,0.81709375,5.345,2.33
0.0,0.0,20.661,7.513,4.576,10.04,9.168,7.468,8.617,4.084,6.187,7.705,3.932,1.409,0.917546875,7.705,3.834
0.0,0.0,20.789,7.406,5.6255,5.6,8.537,7.9,9.145,5.563,5.115,5.162,4.736,3.46,0.969273438,5.162,4.345
0.0,0.0,19.822,6.857,5.55025,5.92,7.463,8.553,8.879,7.415,5.072,6.83,3.257,2.152,1.119136719,6.83,6.306
0.0,0.0,18.062,6.413,5.632625,6.0,7.056,9.068,8.85,6.528,7.371,3.717,3.345,0.957,1.173068359,3.717,2.901
0.0,0.0,18.103,6.558,5.955,5.68,7.269,9.337,9.854,10.173,5.444,4.276,3.309,0.642,0.97803418,4.276,6.028
0.0,0.0,18.847,6.727,5.596,6.2,6.033,9.009,10.259,6.429,3.566,2.887,3.504,0.744,1.87,2.887,4.802
0.0,0.0,18.595,6.769,5.926,5.52,4.722,8.913,9.731,6.22,4.16,3.126,3.35,0.596,2.913,3.126,3.305
0.0,0.0,18.353,6.558,5.785,6.04,4.375,9.167,9.193,4.368,3.173,2.93,3.383,0.775,2.1325,2.93,3.006
0.0,0.0,18.703,7.906,5.827,6.24,4.627,11.742,9.112,3.409,3.07,1.591,4.154,0.494,3.05525,1.591,2.541
0.0,0.0,18.202,7.528,5.213,6.2,4.619,14.861,8.68,4.428,2.845,1.643,3.403,0.388,1.359125,1.643,2.248
0.0,0.0,18.567,7.451,5.856,6.2,4.65,14.124,8.158,5.065,3.838,1.404,3.403,0.374,0.5935625,1.404,2.077
0.0,0.0,18.124,7.578,5.468,6.96,4.472,14.852,6.114,4.467,3.1105,1.49,3.395,0.398,0.471,1.49,3.217
0.0,0.0,17.223,7.211,5.695,5.16,4.292,14.054,5.086,3.667,3.25625,2.569,3.471,0.3565,0.48,2.569,4.227
0.0,0.0,17.16,7.08,7.07435,9.64,4.714,10.443,4.559,4.311,3.327,4.567,3.301,0.332,0.636,4.567,5.751
0.0,0.0,22.436,7.573,8.464025,12.2,4.554,13.387,4.303,4.195,3.924,1.781,3.025,0.319,0.66,1.781,4.061
0.0,0.0,28.344,9.85,22.7788625,14.04,5.551,12.081,3.5785,4.603,3.806,2.703,2.798,1.013,0.544,2.703,2.106
0.0,0.0,38.706,14.551,25.65628125,16.72,5.561,12.943,3.17075,4.812,6.957,2.374,2.882,0.524,0.487,2.374,2.35
0.0,0.0,49.202,15.558,26.01499063,17.48,5.137,16.272,3.006875,3.912,6.227,5.45,2.708,0.403,0.657,5.45,2.986
0.0,0.0,45.848,14.136,28.6537,20.08,6.103,18.928,2.9379375,4.052,8.755,5.983,2.358,0.608,0.429,5.983,2.243
0.0,0.0,47.3,14.733,26.8369,17.84,6.786,22.142,2.99296875,3.335,7.516,5.03,2.341,1.902,0.514,5.03,2.528
0.0,0.0,45.457,13.98,24.6911,18.48,5.266,20.525,3.009984375,3.83,7.299,5.085,2.552,2.879,0.504,5.085,2.615
0.0,0.0,50.259,14.028,24.9206,18.08,5.181,18.803,3.003992188,6.267,6.488,2.774,2.35,2.683,0.734,2.774,3.935
0.0,0.0,45.829,14.871,23.3718,19.64,4.262,18.913,3.183996094,7.89,5.252,3.197,2.308,2.603,0.751,3.197,2.888
0.0,0.0,38.915,15.42,23.6172,19.96,4.573,17.35,3.217498047,8.836,5.644,7.038,2.35,0.763,0.642,7.038,8.147
0.0,0.0,34.796,13.0,18.9021,15.36,6.804,15.721,3.299,6.395,5.382,9.83,2.582,1.135,1.124,9.83,7.79
0.0,0.0,27.562,11.201,11.7466,10.48,7.859,8.861,4.432,7.023,6.767,7.758,3.834,0.938,2.056,7.758,4.991
0.0,0.0,25.167,9.623,11.6457,5.8,8.552,10.749,5.028,10.853,6.243,12.105,2.744,0.817,2.179,12.105,4.935
0.0,0.0,24.013,8.317,7.55,6.0,7.541,14.396,5.315,5.121,6.699,9.081,2.754,0.642,2.842,9.081,6.872
0.0,0.0,21.479,7.548,7.2564,5.28,7.412,13.895,5.455,5.858,6.413,3.407,2.867,0.674,0.903,3.407,4.2
0.0,0.0,21.229,7.102,6.9418,6.08,7.115,13.51,5.591,6.433,5.096,5.39,2.759,0.585,0.745,5.39,7.131
0.0,0.0,22.001,7.532,5.9001,5.36,5.161,8.586,3.583,6.276,2.983,4.947,2.877,0.584,0.749,4.947,2.758
0.0,0.0,16.462,7.413,5.05305,9.64,4.398,9.321,6.79,4.412,4.045,1.317,2.97,0.474,0.42,1.317,2.818
0.0,0.0,21.963,6.743,5.169525,11.64,4.71,9.171,3.007,4.796,3.779,2.142,2.801,0.314,0.501,2.142,2.803
0.0,0.0,22.159,6.917,5.0677625,11.52,3.912,10.286,2.991,4.166,2.78,1.665,3.27,0.344,0.471,1.665,3.248
0.0,0.0,22.49,7.048,4.87688125,5.4,4.532,9.126,4.014,3.563,3.211,1.287,3.088,0.286,0.476,1.287,2.351
0.0,0.0,22.502,6.757,5.421440625,5.68,3.93,10.584,5.069,3.943,3.062,1.33,2.961,0.386,0.517,1.33,3.071
0.0,0.0,21.591,6.716,4.813720313,5.76,4.464,13.717,3.45,3.683,3.784,1.291,2.8,0.344,0.477,1.291,6.259
0.0,0.0,21.409,6.705,5.209860156,5.76,4.252,13.347,5.29,4.731,4.134,4.436,2.747,0.333,0.544,4.436,2.76
0.0,0.0,24.996,7.363,4.846,8.84,4.331,14.694,7.112,3.606,3.785,7.589,2.764,0.332,0.71,7.589,3.588
0.0,0.0,29.888,9.969,26.006,10.96,5.72,14.394,4.728,4.536,4.777,3.946,2.98,0.676,0.647,3.946,7.419
0.0,0.0,41.918,16.027,25.3455,16.64,4.959,19.392,4.981,4.383,8.701,5.469,2.424,0.563,0.715,5.469,4.274
0.0,0.0,49.463,17.215,27.408,13.4,4.455,17.615,4.767,9.115,8.278,3.993,2.527,0.673,0.722,3.993,5.056
0.0,0.0,51.743,16.222,28.9972,12.04,6.237,17.576,4.767,7.253,9.27,2.912,3.144,0.515,0.607,2.912,5.634
0.0,0.0,51.743,14.813,25.159,12.2,4.308,17.854,4.772,5.264,9.855,7.155,2.467,0.606,2.014,7.155,5.762
0.0,0.0,51.259,15.596,22.628,12.4,4.286,16.672,4.703,5.628,12.48,8.422,2.433,0.543,0.882,8.422,10.52
0.0,0.0,51.294,15.333,25.9654,17.4,3.801,15.677,6.261,5.037,8.564,9.617,2.463,0.737,0.721,9.617,4.325
