,Comment,P_nodes,P_losses,P_losses_percent,s_NR,i_NR,v_NR
60,,"[[40.743+0.32022043j]
 [53.808+4.70102807j]
 [12.804+1.25340822j]
 [31.248+1.64097102j]
 [40.118+1.14094275j]
 [15.567+1.1186976j ]
 [12.419+0.00818244j]]",(0.0010169553241610174+0.0032600805255844634j),(0.000491979141568025+0.03201351564611176j),"[[-1.03353500e-04-5.09077652e-06j]
 [ 2.03716388e-05+1.60296141e-07j]
 [ 2.69041590e-05+2.35072706e-06j]
 [ 6.40201356e-06+6.26722280e-07j]
 [ 1.56240395e-05+8.20538460e-07j]
 [ 2.00591445e-05+5.70665047e-07j]
 [ 7.78350675e-06+5.59357842e-07j]
 [ 6.20950635e-06+4.09973054e-09j]]","[[-1.033535e-04+5.09077652e-06j]
 [ 2.037150e-05-1.60110214e-07j]
 [ 2.690400e-05-2.35051403e-06j]
 [ 6.402000e-06-6.26704110e-07j]
 [ 1.562400e-05-8.20485510e-07j]
 [ 2.005900e-05-5.70471373e-07j]
 [ 7.783500e-06-5.59348797e-07j]
 [ 6.209500e-06-4.09121848e-09j]]","[[1.        +0.00000000e+00j]
 [1.00000688+9.07271614e-06j]
 [1.00000655+7.34571419e-06j]
 [1.00000237+2.60573602e-06j]
 [1.0000027 +3.24722271e-06j]
 [1.00000747+9.44261342e-06j]
 [1.00000095+1.09402233e-06j]
 [1.00000102+1.37013928e-06j]]"
61,,"[[22.485+2.20669978j]
 [30.006+2.32595507j]
 [19.496+0.27147013j]
 [24.828+1.97787441j]
 [40.71 +3.52918433j]
 [14.245+0.9974031j ]
 [ 9.287+0.14480441j]]",(0.0006145106898429731+0.0027208500649922307j),(0.0003815485758725005+0.023755846700236886j),"[[-8.05285000e-05-5.72574688e-06j]
 [ 1.12425427e-05+1.10340706e-06j]
 [ 1.50030494e-05+1.16304367e-06j]
 [ 9.74803115e-06+1.35776800e-07j]
 [ 1.24140250e-05+9.88970754e-07j]
 [ 2.03551498e-05+1.76479293e-06j]
 [ 7.12250565e-06+4.98709124e-07j]
 [ 4.64350355e-06+7.24069637e-08j]]","[[-8.05285e-05+5.72574688e-06j]
 [ 1.12425e-05-1.10334989e-06j]
 [ 1.50030e-05-1.16297753e-06j]
 [ 9.74800e-06-1.35735067e-07j]
 [ 1.24140e-05-9.88937207e-07j]
 [ 2.03550e-05-1.76459216e-06j]
 [ 7.12250e-06-4.98701552e-07j]
 [ 4.64350e-06-7.24022025e-08j]]","[[1.        +0.00000000e+00j]
 [1.00000425+4.66763965e-06j]
 [1.00000361+4.12855475e-06j]
 [1.00000325+4.23585307e-06j]
 [1.00000222+2.52566388e-06j]
 [1.00000816+9.15634592e-06j]
 [1.00000086+1.00257270e-06j]
 [1.00000078+1.01317664e-06j]]"
62,,"[[26.034+1.38626928j]
 [18.01 +0.77138108j]
 [ 5.669+0.11292835j]
 [15.518+1.10732021j]
 [27.304+1.8274012j ]
 [16.183+1.50171073j]
 [ 7.372+0.05712146j]]",(0.0003273643797427894+0.00233610520840255j),(0.000281991885384434+0.03453665756859577j),"[[-5.80450000e-05-3.38111741e-06j]
 [ 1.30170568e-05+6.93210766e-07j]
 [ 9.00501771e-06+3.85714266e-07j]
 [ 2.83450263e-06+5.64677051e-08j]
 [ 7.75900977e-06+5.53673191e-07j]
 [ 1.36520672e-05+9.13790638e-07j]
 [ 8.09150732e-06+7.50865170e-07j]
 [ 3.68600224e-06+2.85637289e-08j]]","[[-5.8045e-05+3.38111741e-06j]
 [ 1.3017e-05-6.93134642e-07j]
 [ 9.0050e-06-3.85690538e-07j]
 [ 2.8345e-06-5.64641758e-08j]
 [ 7.7590e-06-5.53660102e-07j]
 [ 1.3652e-05-9.13700598e-07j]
 [ 8.0915e-06-7.50855362e-07j]
 [ 3.6860e-06-2.85607293e-08j]]","[[1.        +0.00000000e+00j]
 [1.00000466+5.59975417e-06j]
 [1.00000208+2.54610623e-06j]
 [1.00000095+1.22613123e-06j]
 [1.00000137+1.58900010e-06j]
 [1.00000534+6.23796689e-06j]
 [1.00000101+1.11853894e-06j]
 [1.00000061+8.09023713e-07j]]"
63,,"[[16.091+1.31610215j]
 [ 6.42 +0.63526011j]
 [ 1.931+0.17432345j]
 [ 4.173+0.35341598j]
 [ 9.48 +0.50011733j]
 [20.279+1.70399572j]
 [ 4.848+0.46690078j]]",(9.12205288798873e-05+0.002019699809234776j),(0.00014428605371530053+0.03921659235131603j),"[[-3.16110000e-05-2.57410903e-06j]
 [ 8.04552179e-06+6.58080266e-07j]
 [ 3.21000227e-06+3.17633092e-07j]
 [ 9.65500308e-07+8.71621372e-08j]
 [ 2.08650071e-06+1.76708938e-07j]
 [ 4.74000809e-06+2.50069503e-07j]
 [ 1.01395115e-05+8.52013238e-07j]
 [ 2.42400098e-06+2.33451701e-07j]]","[[-3.16110e-05+2.57410903e-06j]
 [ 8.04550e-06-6.58051074e-07j]
 [ 3.21000e-06-3.17630053e-07j]
 [ 9.65500e-07-8.71617245e-08j]
 [ 2.08650e-06-1.76707990e-07j]
 [ 4.74000e-06-2.50058667e-07j]
 [ 1.01395e-05-8.51997861e-07j]
 [ 2.42400e-06-2.33450392e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000298+3.38430036e-06j]
 [1.00000079+8.68346631e-07j]
 [1.00000035+3.95398164e-07j]
 [1.00000038+4.22822091e-07j]
 [1.00000182+2.18995689e-06j]
 [1.00000125+1.41149793e-06j]
 [1.00000045+4.96669003e-07j]]"
64,,"[[ 5.837+0.16875677j]
 [10.316+0.06580388j]
 [ 0.476+0.04315709j]
 [21.15 +2.07775314j]
 [ 3.105+0.22482003j]
 [ 6.406+0.37898827j]
 [12.656+0.49477271j]]",(7.102797412628092e-05+0.0019926425857759167j),(0.00011848659481246612+0.057690001394404486j),"[[-2.99730000e-05-1.72607721e-06j]
 [ 2.91850285e-06+8.43822040e-08j]
 [ 5.15800580e-06+3.29097091e-08j]
 [ 2.38000019e-07+2.15785691e-08j]
 [ 1.05750182e-05+1.03890100e-06j]
 [ 1.55250087e-06+1.12411182e-07j]
 [ 3.20300114e-06+1.89495663e-07j]
 [ 6.32800661e-06+2.47395211e-07j]]","[[-2.9973e-05+1.72607721e-06j]
 [ 2.9185e-06-8.43783849e-08j]
 [ 5.1580e-06-3.29019380e-08j]
 [ 2.3800e-07-2.15785441e-08j]
 [ 1.0575e-05-1.03887657e-06j]
 [ 1.5525e-06-1.12410017e-07j]
 [ 3.2030e-06-1.89494134e-07j]
 [ 6.3280e-06-2.47386357e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000101+1.27926155e-06j]
 [1.00000113+1.49938330e-06j]
 [1.00000009+9.74472779e-08j]
 [1.00000193+2.11980255e-06j]
 [1.00000061+7.06338596e-07j]
 [1.00000038+4.54720544e-07j]
 [1.0000011 +1.35621396e-06j]]"
65,,"[[ 6.562+0.03476337j]
 [20.562+1.20209275j]
 [ 0.   +0.j        ]
 [21.15 +0.46463943j]
 [ 1.99 +0.11433941j]
 [13.422+0.60006224j]
 [ 6.9  +0.55248943j]]",(0.00010422810463950327+0.002037126218103591j),(0.00014766115750928407+0.06862738828959244j),"[[-3.52930000e-05-1.48324458e-06j]
 [ 3.28100360e-06+1.73865086e-08j]
 [ 1.02810231e-05+6.01077353e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750181e-05+2.32343919e-07j]
 [ 9.95000357e-07+5.71701820e-08j]
 [ 6.71100500e-06+3.00037821e-07j]
 [ 3.45000197e-06+2.76247360e-07j]]","[[-3.5293e-05+1.48324458e-06j]
 [ 3.2810e-06-1.73816859e-08j]
 [ 1.0281e-05-6.01046375e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 1.0575e-05-2.32319717e-07j]
 [ 9.9500e-07-5.71697043e-08j]
 [ 6.7110e-06-3.00031118e-07j]
 [ 3.4500e-06-2.76244715e-07j]]","[[1.        +0.00000000e+00j]
 [1.0000011 +1.46405843e-06j]
 [1.00000242+2.87185359e-06j]
 [1.        +1.36701502e-11j]
 [1.00000176+2.25001432e-06j]
 [1.00000038+4.58037603e-07j]
 [1.00000079+9.63478290e-07j]
 [1.00000063+7.16116413e-07j]]"
66,,"[[ 2.463+0.07792137j]
 [20.427+0.86598547j]
 [ 0.103+0.00651256j]
 [21.15 +2.0406692j ]
 [ 0.352+0.0053094j ]
 [ 6.336+0.49802126j]
 [21.32 +1.22004146j]]",(0.0001228468927294557+0.002062076091903897j),(0.0001702636037330816+0.0437393843220127j),"[[-3.60755000e-05-2.35628162e-06j]
 [ 1.23150051e-06+3.89613648e-08j]
 [ 1.02135228e-05+4.33023258e-07j]
 [ 5.15000009e-08+3.25628019e-09j]
 [ 1.05750182e-05+1.02035901e-06j]
 [ 1.76000011e-07+2.65471692e-09j]
 [ 3.16800112e-06+2.49012129e-07j]
 [ 1.06600188e-05+6.10045899e-07j]]","[[-3.60755e-05+2.35628162e-06j]
 [ 1.23150e-06-3.89606847e-08j]
 [ 1.02135e-05-4.32992735e-07j]
 [ 5.15000e-08-3.25627902e-09j]
 [ 1.05750e-05-1.02033460e-06j]
 [ 1.76000e-07-2.65470201e-09j]
 [ 3.16800e-06-2.49010630e-07j]
 [ 1.06600e-05-6.10020731e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000043+5.38687263e-07j]
 [1.00000235+2.88877200e-06j]
 [1.00000002+2.15600609e-08j]
 [1.00000193+2.12279600e-06j]
 [1.00000006+8.37079138e-08j]
 [1.00000039+4.42925158e-07j]
 [1.00000189+2.25279215e-06j]]"
67,,"[[ 6.915+0.3264483j ]
 [ 8.207+0.08255647j]
 [ 2.971+0.15723917j]
 [13.242+0.50450785j]
 [ 1.627+0.15277252j]
 [ 8.587+0.07235456j]
 [22.73 +1.42499459j]]",(7.827151873129878e-05+0.0020023523295817913j),(0.00012176841383857679+0.073592262407604j),"[[-3.21395000e-05-1.35948799e-06j]
 [ 3.45750401e-06+1.63229515e-07j]
 [ 4.10350367e-06+4.12831535e-08j]
 [ 1.48550073e-06+7.86205545e-08j]
 [ 6.62100709e-06+2.52263423e-07j]
 [ 8.13500240e-07+7.63865793e-08j]
 [ 4.29350204e-06+3.61800182e-08j]
 [ 1.13650214e-05+7.12525921e-07j]]","[[-3.21395e-05+1.35948799e-06j]
 [ 3.45750e-06-1.63224148e-07j]
 [ 4.10350e-06-4.12782347e-08j]
 [ 1.48550e-06-7.86195828e-08j]
 [ 6.62100e-06-2.52253926e-07j]
 [ 8.13500e-07-7.63862582e-08j]
 [ 4.29350e-06-3.61772801e-08j]
 [ 1.13650e-05-7.12497295e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000123+1.49436624e-06j]
 [1.00000091+1.18956039e-06j]
 [1.00000052+6.26528193e-07j]
 [1.00000112+1.39149573e-06j]
 [1.00000033+3.63847468e-07j]
 [1.00000048+6.33676837e-07j]
 [1.00000203+2.39154287e-06j]]"
68,,"[[ 0.472+0.03320527j]
 [12.709+0.68180836j]
 [ 2.066+0.02381334j]
 [ 9.676+0.24393797j]
 [ 2.548+0.11509523j]
 [14.066+0.6526063j ]
 [22.084+1.56056366j]]",(7.848457112658025e-05+0.0020026340381731345j),(0.00012336268076040968+0.0604837154627787j),"[[-3.18105000e-05-1.65456633e-06j]
 [ 2.36000019e-07+1.66026623e-08j]
 [ 6.35450883e-06+3.40916006e-07j]
 [ 1.03300035e-06+1.19071370e-08j]
 [ 4.83800378e-06+1.21974050e-07j]
 [ 1.27400058e-06+5.75483962e-08j]
 [ 7.03300549e-06+3.26310513e-07j]
 [ 1.10420202e-05+7.80308879e-07j]]","[[-3.18105e-05+1.65456633e-06j]
 [ 2.36000e-07-1.66026373e-08j]
 [ 6.35450e-06-3.40904178e-07j]
 [ 1.03300e-06-1.19066683e-08j]
 [ 4.83800e-06-1.21968983e-07j]
 [ 1.27400e-06-5.75476140e-08j]
 [ 7.03300e-06-3.26303151e-07j]
 [ 1.10420e-05-7.80281828e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000009+1.00188293e-07j]
 [1.00000148+1.78171458e-06j]
 [1.00000034+4.49699325e-07j]
 [1.00000081+1.02684361e-06j]
 [1.00000048+5.92086917e-07j]
 [1.00000083+1.00838978e-06j]
 [1.00000199+2.30906974e-06j]]"
69,,"[[ 0.   +0.j        ]
 [ 2.964+0.10100546j]
 [ 0.115+0.00431316j]
 [ 0.   +0.j        ]
 [ 0.874+0.08596352j]
 [21.27 +0.04356359j]
 [12.59 +0.87116137j]]",(3.9293895831349346e-05+0.0019501206663801174j),(0.00010391636694086516+0.17632080785312435j),"[[-1.89065000e-05-5.52054818e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.48200048e-06+5.05033707e-08j]
 [ 5.75000012e-08+2.15658170e-09j]
 [-1.02864345e-17-1.37826150e-17j]
 [ 4.37000069e-07+4.29818538e-08j]
 [ 1.06350125e-05+2.17985955e-08j]
 [ 6.29500656e-06+4.35589477e-07j]]","[[-1.89065000e-05+5.52054818e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.48200000e-06-5.05027284e-08j]
 [ 5.75000001e-08-2.15658025e-09j]
 [-1.02864345e-17+1.37826150e-17j]
 [ 4.37000000e-07-4.29817610e-08j]
 [ 1.06350000e-05-2.17817971e-08j]
 [ 6.29500000e-06-4.35580687e-07j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000034+4.21865282e-07j]
 [1.00000002+2.45550313e-08j]
 [1.        +1.36701934e-11j]
 [1.00000018+1.94760422e-07j]
 [1.00000118+1.57711602e-06j]
 [1.00000113+1.31792212e-06j]]"
70,,"[[ 2.886+0.08049829j]
 [ 3.242+0.2034757j ]
 [ 0.   +0.j        ]
 [ 0.548+0.00976467j]
 [ 3.676+0.20352389j]
 [10.256+0.93243103j]
 [14.091+0.98034497j]]",(2.7315438298813888e-05+0.0019340691729232695j),(7.872111097960716e-05+0.08025054933897574j),"[[-1.73495000e-05-1.20407054e-06j]
 [ 1.44300070e-06+4.02500796e-08j]
 [ 1.62100058e-06+1.01738621e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 2.74000012e-07+4.88234968e-09j]
 [ 1.83800122e-06+1.01763575e-07j]
 [ 5.12800294e-06+4.66219452e-07j]
 [ 7.04550822e-06+4.90183495e-07j]]","[[-1.73495e-05+1.20407054e-06j]
 [ 1.44300e-06-4.02491460e-08j]
 [ 1.62100e-06-1.01737850e-07j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 2.74000e-07-4.88233343e-09j]
 [ 1.83800e-06-1.01761945e-07j]
 [ 5.12800e-06-4.66215514e-07j]
 [ 7.04550e-06-4.90172483e-07j]]","[[1.        +0.00000000e+00j]
 [1.0000005 +6.33006424e-07j]
 [1.00000038+4.51295564e-07j]
 [1.        +1.36701502e-11j]
 [1.00000005+5.84951360e-08j]
 [1.00000071+8.47471851e-07j]
 [1.00000064+7.09949278e-07j]
 [1.00000127+1.47460682e-06j]]"
71,,"[[2.232+0.07601185j]
 [2.806+0.11762986j]
 [0.393+0.02583651j]
 [0.974+0.03890223j]
 [3.227+0.0006936j ]
 [6.899+0.04281726j]
 [7.593+0.60639835j]]",(1.1079882256126439e-05+0.0019123232169308002j),(4.592887687003167e-05+0.21054111787334273j),"[[-1.20620000e-05-4.53196097e-07j]
 [ 1.11600042e-06+3.80064848e-08j]
 [ 1.40300043e-06+5.88155060e-08j]
 [ 1.96500013e-07+1.29182717e-08j]
 [ 4.87000039e-07+1.94511661e-08j]
 [ 1.61350093e-06+3.48050042e-10j]
 [ 3.44950132e-06+2.14103997e-08j]
 [ 3.79650239e-06+3.03202380e-07j]]","[[-1.2062e-05+4.53196097e-07j]
 [ 1.1160e-06-3.80059262e-08j]
 [ 1.4030e-06-5.88149300e-08j]
 [ 1.9650e-07-1.29182547e-08j]
 [ 4.8700e-07-1.94511147e-08j]
 [ 1.6135e-06-3.46797924e-10j]
 [ 3.4495e-06-2.14086323e-08j]
 [ 3.7965e-06-3.03199178e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000039+4.87263602e-07j]
 [1.00000032+3.96979103e-07j]
 [1.00000007+8.20628276e-08j]
 [1.00000008+1.02217733e-07j]
 [1.00000058+7.75901522e-07j]
 [1.00000039+5.09962480e-07j]
 [1.00000069+7.88168216e-07j]]"
72,,"[[ 1.814+0.16001773j]
 [ 6.565+0.40781126j]
 [ 0.   +0.j        ]
 [ 3.735+0.14571713j]
 [ 3.346+0.26264484j]
 [10.391+0.71130437j]
 [ 3.995+0.34908956j]]",(1.5753100569781964e-05+0.001918583509037175j),(5.278127913215159e-05+0.09420591903832934j),"[[-1.49230000e-05-1.01734371e-06j]
 [ 9.07000277e-07+8.00092354e-08j]
 [ 3.28250236e-06+2.03908790e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.86750056e-06+7.28593213e-08j]
 [ 1.67300101e-06+1.31323774e-07j]
 [ 5.19550301e-06+3.55656211e-07j]
 [ 1.99750066e-06+1.74545667e-07j]]","[[-1.4923e-05+1.01734371e-06j]
 [ 9.0700e-07-8.00088640e-08j]
 [ 3.2825e-06-2.03905631e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 1.8675e-06-7.28585657e-08j]
 [ 1.6730e-06-1.31322419e-07j]
 [ 5.1955e-06-3.55652183e-07j]
 [ 1.9975e-06-1.74544780e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000034+3.79589918e-07j]
 [1.00000078+9.14312925e-07j]
 [1.        +1.36701502e-11j]
 [1.00000032+3.92215221e-07j]
 [1.00000066+7.57504445e-07j]
 [1.00000063+7.32229922e-07j]
 [1.00000037+4.12220781e-07j]]"
73,,"[[0.   +0.j        ]
 [2.743+0.16927094j]
 [0.   +0.j        ]
 [0.584+0.04476704j]
 [1.683+0.02327554j]
 [5.429+0.45114046j]
 [2.84 +0.09912309j]]",(3.664181791762644e-06+0.001902385158216946j),(2.7593808206661977e-05+0.24154907988111493j),"[[-6.63950000e-06-3.92839799e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.37150041e-06+8.46360194e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 2.92000014e-07+2.23835406e-08j]
 [ 8.41500254e-07+1.16381094e-08j]
 [ 2.71450082e-06+2.25571334e-07j]
 [ 1.42000033e-06+4.95619886e-08j]]","[[-6.6395e-06+3.92839799e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 1.3715e-06-8.46354679e-08j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 2.9200e-07-2.23835220e-08j]
 [ 8.4150e-07-1.16377687e-08j]
 [ 2.7145e-06-2.25570232e-07j]
 [ 1.4200e-06-4.95615429e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000032+3.82150050e-07j]
 [1.        +1.36701502e-11j]
 [1.00000005+5.95633459e-08j]
 [1.00000031+4.00555473e-07j]
 [1.00000033+3.78169332e-07j]
 [1.00000024+3.05324951e-07j]]"
74,,"[[0.   +0.j        ]
 [0.   +0.j        ]
 [0.   +0.j        ]
 [0.   +0.j        ]
 [1.215+0.10489773j]
 [0.   +0.j        ]
 [5.179+0.0506593j ]]",(2.473912223521779e-06+0.0019007894891080665j),(3.869115144700937e-05+1.2219244796466147j),"[[-3.19700000e-06-7.68297825e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [-1.02864345e-17-1.37826150e-17j]
 [ 6.07500133e-07+5.24490450e-08j]
 [ 9.55989711e-17+1.28091401e-16j]
 [ 2.58950111e-06+2.53311322e-08j]]","[[-3.19700000e-06+7.68297825e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [-1.02864345e-17+1.37826150e-17j]
 [ 6.07500000e-07-5.24488661e-08j]
 [ 9.55989711e-17-1.28091401e-16j]
 [ 2.58950000e-06-2.53296517e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.        +1.36701934e-11j]
 [1.00000024+2.73364136e-07j]
 [1.        +1.36702190e-11j]
 [1.00000043+5.67494409e-07j]]"
75,,"[[0.   +0.j        ]
 [0.   +0.j        ]
 [0.   +0.j        ]
 [2.807+0.02498671j]
 [1.092+0.00183643j]
 [0.   +0.j        ]
 [4.229+0.31480752j]]",(2.3304719256600492e-06+0.0019005982228985085j),(2.86721447546758e-05+0.5563312897563902j),"[[-4.06400000e-06-1.69866590e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.40350032e-06+1.24937810e-08j]
 [ 5.46000107e-07+9.18357558e-10j]
 [ 9.55989711e-17+1.28091401e-16j]
 [ 2.11450074e-06+1.57404751e-07j]]","[[-4.06400000e-06+1.69866590e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.40350000e-06-1.24933548e-08j]
 [ 5.46000000e-07-9.18214171e-10j]
 [ 9.55989711e-17-1.28091401e-16j]
 [ 2.11450000e-06-1.57403758e-07j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000023+3.01591584e-07j]
 [1.0000002 +2.62282612e-07j]
 [1.        +1.36702190e-11j]
 [1.00000038+4.40873668e-07j]]"
76,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [19.774+1.68161243j]
 [ 0.691+0.06175322j]
 [ 0.   +0.j        ]
 [ 2.766+0.00508709j]]",(3.2505741718313885e-05+0.0019410281339567329j),(0.000139923988284249+0.11101404594720914j),"[[-1.16155000e-05-8.73277637e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 9.88701590e-06+8.40827515e-07j]
 [ 3.45500043e-07+3.08766671e-08j]
 [ 9.55989711e-17+1.28091401e-16j]
 [ 1.38300031e-06+2.54396897e-09j]]","[[-1.16155000e-05+8.73277637e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 9.88700000e-06-8.40806216e-07j]
 [ 3.45500000e-07-3.08766093e-08j]
 [ 9.55989711e-17-1.28091401e-16j]
 [ 1.38300000e-06-2.54354671e-09j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000178+2.00295620e-06j]
 [1.00000014+1.55098658e-07j]
 [1.        +1.36702190e-11j]
 [1.00000023+3.04903551e-07j]]"
77,,"[[ 0.   +0.00000000e+00j]
 [ 0.022+2.01135836e-03j]
 [ 0.   +0.00000000e+00j]
 [20.584+2.02723785e+00j]
 [ 0.706+6.71432463e-02j]
 [ 0.614+6.11456785e-02j]
 [ 2.075+1.89438330e-01j]]",(3.499749899837923e-05+0.0019443705734515926j),(0.0001458168367917138+0.08284576378786161j),"[[-1.20005000e-05-1.17253949e-06j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.09999999e-08+1.00567910e-09j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.02920173e-05+1.01364206e-06j]
 [ 3.53000045e-07+3.35716835e-08j]
 [ 3.07000010e-07+3.05728533e-08j]
 [ 1.03750018e-06+9.47194046e-08j]]","[[-1.20005000e-05+1.17253949e-06j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.09999999e-08-1.00567906e-09j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.02920000e-05-1.01361892e-06j]
 [ 3.53000000e-07-3.35716230e-08j]
 [ 3.07000000e-07-3.05728391e-08j]
 [ 1.03750000e-06-9.47191650e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +3.00730950e-09j]
 [1.        +1.36701502e-11j]
 [1.00000188+2.06266370e-06j]
 [1.00000014+1.57738408e-07j]
 [1.00000004+4.22206233e-08j]
 [1.00000019+2.13444689e-07j]]"
78,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [20.539+1.43516076j]
 [ 0.787+0.04897929j]
 [ 2.02 +0.17827312j]
 [ 1.095+0.0908804j ]]",(3.465591787454869e-05+0.0019439080418467425j),(0.00014179418957713962+0.11087179504396714j),"[[-1.22205000e-05-8.75698045e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.02695171e-05+7.17603303e-07j]
 [ 3.93500056e-07+2.44897182e-08j]
 [ 1.01000011e-06+8.91367111e-08j]
 [ 5.47500050e-07+4.54402662e-08j]]","[[-1.22205000e-05+8.75698045e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.02695000e-05-7.17580379e-07j]
 [ 3.93500000e-07-2.44896434e-08j]
 [ 1.01000000e-06-8.91365584e-08j]
 [ 5.47500000e-07-4.54401996e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000181+2.10558957e-06j]
 [1.00000015+1.80476840e-07j]
 [1.00000013+1.40139064e-07j]
 [1.0000001 +1.13392222e-07j]]"
79,,"[[ 2.859+0.1425772j ]
 [16.956+0.17651653j]
 [ 1.798+0.12596876j]
 [34.868+2.40150074j]
 [ 6.971+0.45223478j]
 [11.759+0.19625572j]
 [ 4.953+0.17659027j]]",(0.0001502928500869416+0.002098846421333511j),(0.00018748172507227883+0.05716366906719281j),"[[-4.00820000e-05-1.83487326e-06j]
 [ 1.42950069e-06+7.12895166e-08j]
 [ 8.47801567e-06+8.82792594e-08j]
 [ 8.99000266e-07+6.29847348e-08j]
 [ 1.74340493e-05+1.20081643e-06j]
 [ 3.48550438e-06+2.26123257e-07j]
 [ 5.87950383e-06+9.81329984e-08j]
 [ 2.47650101e-06+8.82964895e-08j]]","[[-4.0082e-05+1.83487326e-06j]
 [ 1.4295e-06-7.12885988e-08j]
 [ 8.4780e-06-8.82582634e-08j]
 [ 8.9900e-07-6.29843782e-08j]
 [ 1.7434e-05-1.20075037e-06j]
 [ 3.4855e-06-2.26117390e-07j]
 [ 5.8795e-06-9.81278627e-08j]
 [ 2.4765e-06-8.82951339e-08j]]","[[1.        +0.00000000e+00j]
 [1.00000051+6.16580500e-07j]
 [1.00000187+2.45701751e-06j]
 [1.00000032+3.74121425e-07j]
 [1.00000307+3.57735814e-06j]
 [1.00000136+1.59519920e-06j]
 [1.00000067+8.62363563e-07j]
 [1.00000043+5.32174538e-07j]]"
