,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,starttime_gmt,endtime_gmt,starttime_local,endtime_local
2440,2017-11-12T11:00:00-00:00,2017-11-12T12:00:00-00:00,2017-11-12,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.752179999999996,105,2017-11-12 11:00:00,2017-11-12 12:00:00,2017-11-12 03:00:00-08:00,2017-11-12 04:00:00-08:00
2433,2017-11-12T12:00:00-00:00,2017-11-12T13:00:00-00:00,2017-11-12,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.80682,105,2017-11-12 12:00:00,2017-11-12 13:00:00,2017-11-12 04:00:00-08:00,2017-11-12 05:00:00-08:00
2439,2017-11-12T13:00:00-00:00,2017-11-12T14:00:00-00:00,2017-11-12,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.398590000000006,105,2017-11-12 13:00:00,2017-11-12 14:00:00,2017-11-12 05:00:00-08:00,2017-11-12 06:00:00-08:00
2436,2017-11-12T14:00:00-00:00,2017-11-12T15:00:00-00:00,2017-11-12,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.681909999999995,105,2017-11-12 14:00:00,2017-11-12 15:00:00,2017-11-12 06:00:00-08:00,2017-11-12 07:00:00-08:00
2437,2017-11-12T15:00:00-00:00,2017-11-12T16:00:00-00:00,2017-11-12,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.37733,105,2017-11-12 15:00:00,2017-11-12 16:00:00,2017-11-12 07:00:00-08:00,2017-11-12 08:00:00-08:00
2451,2017-11-12T16:00:00-00:00,2017-11-12T17:00:00-00:00,2017-11-12,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.80827,105,2017-11-12 16:00:00,2017-11-12 17:00:00,2017-11-12 08:00:00-08:00,2017-11-12 09:00:00-08:00
2443,2017-11-12T17:00:00-00:00,2017-11-12T18:00:00-00:00,2017-11-12,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.963829999999998,105,2017-11-12 17:00:00,2017-11-12 18:00:00,2017-11-12 09:00:00-08:00,2017-11-12 10:00:00-08:00
2449,2017-11-12T18:00:00-00:00,2017-11-12T19:00:00-00:00,2017-11-12,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.65087,105,2017-11-12 18:00:00,2017-11-12 19:00:00,2017-11-12 10:00:00-08:00,2017-11-12 11:00:00-08:00
2438,2017-11-12T19:00:00-00:00,2017-11-12T20:00:00-00:00,2017-11-12,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.11253,105,2017-11-12 19:00:00,2017-11-12 20:00:00,2017-11-12 11:00:00-08:00,2017-11-12 12:00:00-08:00
2450,2017-11-12T20:00:00-00:00,2017-11-12T21:00:00-00:00,2017-11-12,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.624879999999997,105,2017-11-12 20:00:00,2017-11-12 21:00:00,2017-11-12 12:00:00-08:00,2017-11-12 13:00:00-08:00
2435,2017-11-12T21:00:00-00:00,2017-11-12T22:00:00-00:00,2017-11-12,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.99982,105,2017-11-12 21:00:00,2017-11-12 22:00:00,2017-11-12 13:00:00-08:00,2017-11-12 14:00:00-08:00
2448,2017-11-12T22:00:00-00:00,2017-11-12T23:00:00-00:00,2017-11-12,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.4734,105,2017-11-12 22:00:00,2017-11-12 23:00:00,2017-11-12 14:00:00-08:00,2017-11-12 15:00:00-08:00
2453,2017-11-12T23:00:00-00:00,2017-11-13T00:00:00-00:00,2017-11-12,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.65437,105,2017-11-12 23:00:00,2017-11-13 00:00:00,2017-11-12 15:00:00-08:00,2017-11-12 16:00:00-08:00
2454,2017-11-13T00:00:00-00:00,2017-11-13T01:00:00-00:00,2017-11-12,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.74848,105,2017-11-13 00:00:00,2017-11-13 01:00:00,2017-11-12 16:00:00-08:00,2017-11-12 17:00:00-08:00
2446,2017-11-13T01:00:00-00:00,2017-11-13T02:00:00-00:00,2017-11-12,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,69.41465,105,2017-11-13 01:00:00,2017-11-13 02:00:00,2017-11-12 17:00:00-08:00,2017-11-12 18:00:00-08:00
2455,2017-11-13T02:00:00-00:00,2017-11-13T03:00:00-00:00,2017-11-12,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,59.893530000000005,105,2017-11-13 02:00:00,2017-11-13 03:00:00,2017-11-12 18:00:00-08:00,2017-11-12 19:00:00-08:00
2432,2017-11-13T03:00:00-00:00,2017-11-13T04:00:00-00:00,2017-11-12,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,52.79832,105,2017-11-13 03:00:00,2017-11-13 04:00:00,2017-11-12 19:00:00-08:00,2017-11-12 20:00:00-08:00
2445,2017-11-13T04:00:00-00:00,2017-11-13T05:00:00-00:00,2017-11-12,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,49.061170000000004,105,2017-11-13 04:00:00,2017-11-13 05:00:00,2017-11-12 20:00:00-08:00,2017-11-12 21:00:00-08:00
2444,2017-11-13T05:00:00-00:00,2017-11-13T06:00:00-00:00,2017-11-12,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.42202,105,2017-11-13 05:00:00,2017-11-13 06:00:00,2017-11-12 21:00:00-08:00,2017-11-12 22:00:00-08:00
2434,2017-11-13T06:00:00-00:00,2017-11-13T07:00:00-00:00,2017-11-12,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,38.508379999999995,105,2017-11-13 06:00:00,2017-11-13 07:00:00,2017-11-12 22:00:00-08:00,2017-11-12 23:00:00-08:00
2442,2017-11-13T07:00:00-00:00,2017-11-13T08:00:00-00:00,2017-11-12,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.01716,105,2017-11-13 07:00:00,2017-11-13 08:00:00,2017-11-12 23:00:00-08:00,2017-11-13 00:00:00-08:00
2546,2017-11-13T08:00:00-00:00,2017-11-13T09:00:00-00:00,2017-11-13,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.57287,109,2017-11-13 08:00:00,2017-11-13 09:00:00,2017-11-13 00:00:00-08:00,2017-11-13 01:00:00-08:00
2536,2017-11-13T09:00:00-00:00,2017-11-13T10:00:00-00:00,2017-11-13,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.182859999999998,109,2017-11-13 09:00:00,2017-11-13 10:00:00,2017-11-13 01:00:00-08:00,2017-11-13 02:00:00-08:00
2541,2017-11-13T10:00:00-00:00,2017-11-13T11:00:00-00:00,2017-11-13,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.68573,109,2017-11-13 10:00:00,2017-11-13 11:00:00,2017-11-13 02:00:00-08:00,2017-11-13 03:00:00-08:00
2533,2017-11-13T11:00:00-00:00,2017-11-13T12:00:00-00:00,2017-11-13,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.85687,109,2017-11-13 11:00:00,2017-11-13 12:00:00,2017-11-13 03:00:00-08:00,2017-11-13 04:00:00-08:00
2550,2017-11-13T12:00:00-00:00,2017-11-13T13:00:00-00:00,2017-11-13,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.723290000000002,109,2017-11-13 12:00:00,2017-11-13 13:00:00,2017-11-13 04:00:00-08:00,2017-11-13 05:00:00-08:00
2542,2017-11-13T13:00:00-00:00,2017-11-13T14:00:00-00:00,2017-11-13,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.842220000000005,109,2017-11-13 13:00:00,2017-11-13 14:00:00,2017-11-13 05:00:00-08:00,2017-11-13 06:00:00-08:00
2534,2017-11-13T14:00:00-00:00,2017-11-13T15:00:00-00:00,2017-11-13,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.20029,109,2017-11-13 14:00:00,2017-11-13 15:00:00,2017-11-13 06:00:00-08:00,2017-11-13 07:00:00-08:00
2532,2017-11-13T15:00:00-00:00,2017-11-13T16:00:00-00:00,2017-11-13,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.105109999999996,109,2017-11-13 15:00:00,2017-11-13 16:00:00,2017-11-13 07:00:00-08:00,2017-11-13 08:00:00-08:00
2543,2017-11-13T16:00:00-00:00,2017-11-13T17:00:00-00:00,2017-11-13,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.33128,109,2017-11-13 16:00:00,2017-11-13 17:00:00,2017-11-13 08:00:00-08:00,2017-11-13 09:00:00-08:00
2528,2017-11-13T17:00:00-00:00,2017-11-13T18:00:00-00:00,2017-11-13,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.83204,109,2017-11-13 17:00:00,2017-11-13 18:00:00,2017-11-13 09:00:00-08:00,2017-11-13 10:00:00-08:00
2535,2017-11-13T18:00:00-00:00,2017-11-13T19:00:00-00:00,2017-11-13,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.62667,109,2017-11-13 18:00:00,2017-11-13 19:00:00,2017-11-13 10:00:00-08:00,2017-11-13 11:00:00-08:00
2548,2017-11-13T19:00:00-00:00,2017-11-13T20:00:00-00:00,2017-11-13,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.531470000000002,109,2017-11-13 19:00:00,2017-11-13 20:00:00,2017-11-13 11:00:00-08:00,2017-11-13 12:00:00-08:00
2539,2017-11-13T20:00:00-00:00,2017-11-13T21:00:00-00:00,2017-11-13,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.04512,109,2017-11-13 20:00:00,2017-11-13 21:00:00,2017-11-13 12:00:00-08:00,2017-11-13 13:00:00-08:00
2549,2017-11-13T21:00:00-00:00,2017-11-13T22:00:00-00:00,2017-11-13,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.65399,109,2017-11-13 21:00:00,2017-11-13 22:00:00,2017-11-13 13:00:00-08:00,2017-11-13 14:00:00-08:00
2529,2017-11-13T22:00:00-00:00,2017-11-13T23:00:00-00:00,2017-11-13,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.01137,109,2017-11-13 22:00:00,2017-11-13 23:00:00,2017-11-13 14:00:00-08:00,2017-11-13 15:00:00-08:00
2537,2017-11-13T23:00:00-00:00,2017-11-14T00:00:00-00:00,2017-11-13,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.07985,109,2017-11-13 23:00:00,2017-11-14 00:00:00,2017-11-13 15:00:00-08:00,2017-11-13 16:00:00-08:00
2540,2017-11-14T00:00:00-00:00,2017-11-14T01:00:00-00:00,2017-11-13,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.175940000000004,109,2017-11-14 00:00:00,2017-11-14 01:00:00,2017-11-13 16:00:00-08:00,2017-11-13 17:00:00-08:00
2544,2017-11-14T01:00:00-00:00,2017-11-14T02:00:00-00:00,2017-11-13,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,69.37796,109,2017-11-14 01:00:00,2017-11-14 02:00:00,2017-11-13 17:00:00-08:00,2017-11-13 18:00:00-08:00
2530,2017-11-14T02:00:00-00:00,2017-11-14T03:00:00-00:00,2017-11-13,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,55.441559999999996,109,2017-11-14 02:00:00,2017-11-14 03:00:00,2017-11-13 18:00:00-08:00,2017-11-13 19:00:00-08:00
2538,2017-11-14T03:00:00-00:00,2017-11-14T04:00:00-00:00,2017-11-13,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,38.488240000000005,109,2017-11-14 03:00:00,2017-11-14 04:00:00,2017-11-13 19:00:00-08:00,2017-11-13 20:00:00-08:00
2545,2017-11-14T04:00:00-00:00,2017-11-14T05:00:00-00:00,2017-11-13,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.66851,109,2017-11-14 04:00:00,2017-11-14 05:00:00,2017-11-13 20:00:00-08:00,2017-11-13 21:00:00-08:00
2547,2017-11-14T05:00:00-00:00,2017-11-14T06:00:00-00:00,2017-11-13,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.466840000000005,109,2017-11-14 05:00:00,2017-11-14 06:00:00,2017-11-13 21:00:00-08:00,2017-11-13 22:00:00-08:00
2531,2017-11-14T06:00:00-00:00,2017-11-14T07:00:00-00:00,2017-11-13,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.269740000000006,109,2017-11-14 06:00:00,2017-11-14 07:00:00,2017-11-13 22:00:00-08:00,2017-11-13 23:00:00-08:00
2551,2017-11-14T07:00:00-00:00,2017-11-14T08:00:00-00:00,2017-11-13,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.23254,109,2017-11-14 07:00:00,2017-11-14 08:00:00,2017-11-13 23:00:00-08:00,2017-11-14 00:00:00-08:00
2629,2017-11-14T08:00:00-00:00,2017-11-14T09:00:00-00:00,2017-11-14,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.21445,113,2017-11-14 08:00:00,2017-11-14 09:00:00,2017-11-14 00:00:00-08:00,2017-11-14 01:00:00-08:00
2627,2017-11-14T09:00:00-00:00,2017-11-14T10:00:00-00:00,2017-11-14,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.825490000000002,113,2017-11-14 09:00:00,2017-11-14 10:00:00,2017-11-14 01:00:00-08:00,2017-11-14 02:00:00-08:00
2643,2017-11-14T10:00:00-00:00,2017-11-14T11:00:00-00:00,2017-11-14,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.1359,113,2017-11-14 10:00:00,2017-11-14 11:00:00,2017-11-14 02:00:00-08:00,2017-11-14 03:00:00-08:00
2644,2017-11-14T11:00:00-00:00,2017-11-14T12:00:00-00:00,2017-11-14,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.90727,113,2017-11-14 11:00:00,2017-11-14 12:00:00,2017-11-14 03:00:00-08:00,2017-11-14 04:00:00-08:00
2636,2017-11-14T12:00:00-00:00,2017-11-14T13:00:00-00:00,2017-11-14,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.302359999999997,113,2017-11-14 12:00:00,2017-11-14 13:00:00,2017-11-14 04:00:00-08:00,2017-11-14 05:00:00-08:00
2638,2017-11-14T13:00:00-00:00,2017-11-14T14:00:00-00:00,2017-11-14,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,37.41975,113,2017-11-14 13:00:00,2017-11-14 14:00:00,2017-11-14 05:00:00-08:00,2017-11-14 06:00:00-08:00
2639,2017-11-14T14:00:00-00:00,2017-11-14T15:00:00-00:00,2017-11-14,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,48.23983,113,2017-11-14 14:00:00,2017-11-14 15:00:00,2017-11-14 06:00:00-08:00,2017-11-14 07:00:00-08:00
2645,2017-11-14T15:00:00-00:00,2017-11-14T16:00:00-00:00,2017-11-14,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.316629999999996,113,2017-11-14 15:00:00,2017-11-14 16:00:00,2017-11-14 07:00:00-08:00,2017-11-14 08:00:00-08:00
2646,2017-11-14T16:00:00-00:00,2017-11-14T17:00:00-00:00,2017-11-14,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.19487,113,2017-11-14 16:00:00,2017-11-14 17:00:00,2017-11-14 08:00:00-08:00,2017-11-14 09:00:00-08:00
2631,2017-11-14T17:00:00-00:00,2017-11-14T18:00:00-00:00,2017-11-14,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.06126,113,2017-11-14 17:00:00,2017-11-14 18:00:00,2017-11-14 09:00:00-08:00,2017-11-14 10:00:00-08:00
2628,2017-11-14T18:00:00-00:00,2017-11-14T19:00:00-00:00,2017-11-14,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.98503,113,2017-11-14 18:00:00,2017-11-14 19:00:00,2017-11-14 10:00:00-08:00,2017-11-14 11:00:00-08:00
2637,2017-11-14T19:00:00-00:00,2017-11-14T20:00:00-00:00,2017-11-14,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,20.8782,113,2017-11-14 19:00:00,2017-11-14 20:00:00,2017-11-14 11:00:00-08:00,2017-11-14 12:00:00-08:00
2625,2017-11-14T20:00:00-00:00,2017-11-14T21:00:00-00:00,2017-11-14,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.726329999999997,113,2017-11-14 20:00:00,2017-11-14 21:00:00,2017-11-14 12:00:00-08:00,2017-11-14 13:00:00-08:00
2624,2017-11-14T21:00:00-00:00,2017-11-14T22:00:00-00:00,2017-11-14,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,20.87069,113,2017-11-14 21:00:00,2017-11-14 22:00:00,2017-11-14 13:00:00-08:00,2017-11-14 14:00:00-08:00
2647,2017-11-14T22:00:00-00:00,2017-11-14T23:00:00-00:00,2017-11-14,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.10047,113,2017-11-14 22:00:00,2017-11-14 23:00:00,2017-11-14 14:00:00-08:00,2017-11-14 15:00:00-08:00
2641,2017-11-14T23:00:00-00:00,2017-11-15T00:00:00-00:00,2017-11-14,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.83093,113,2017-11-14 23:00:00,2017-11-15 00:00:00,2017-11-14 15:00:00-08:00,2017-11-14 16:00:00-08:00
2642,2017-11-15T00:00:00-00:00,2017-11-15T01:00:00-00:00,2017-11-14,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,48.58405,113,2017-11-15 00:00:00,2017-11-15 01:00:00,2017-11-14 16:00:00-08:00,2017-11-14 17:00:00-08:00
2626,2017-11-15T01:00:00-00:00,2017-11-15T02:00:00-00:00,2017-11-14,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,74.13656,113,2017-11-15 01:00:00,2017-11-15 02:00:00,2017-11-14 17:00:00-08:00,2017-11-14 18:00:00-08:00
2634,2017-11-15T02:00:00-00:00,2017-11-15T03:00:00-00:00,2017-11-14,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,60.53896999999999,113,2017-11-15 02:00:00,2017-11-15 03:00:00,2017-11-14 18:00:00-08:00,2017-11-14 19:00:00-08:00
2630,2017-11-15T03:00:00-00:00,2017-11-15T04:00:00-00:00,2017-11-14,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,48.13986,113,2017-11-15 03:00:00,2017-11-15 04:00:00,2017-11-14 19:00:00-08:00,2017-11-14 20:00:00-08:00
2635,2017-11-15T04:00:00-00:00,2017-11-15T05:00:00-00:00,2017-11-14,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,45.55604,113,2017-11-15 04:00:00,2017-11-15 05:00:00,2017-11-14 20:00:00-08:00,2017-11-14 21:00:00-08:00
2640,2017-11-15T05:00:00-00:00,2017-11-15T06:00:00-00:00,2017-11-14,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.6359,113,2017-11-15 05:00:00,2017-11-15 06:00:00,2017-11-14 21:00:00-08:00,2017-11-14 22:00:00-08:00
2633,2017-11-15T06:00:00-00:00,2017-11-15T07:00:00-00:00,2017-11-14,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,37.22585,113,2017-11-15 06:00:00,2017-11-15 07:00:00,2017-11-14 22:00:00-08:00,2017-11-14 23:00:00-08:00
2632,2017-11-15T07:00:00-00:00,2017-11-15T08:00:00-00:00,2017-11-14,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.65039,113,2017-11-15 07:00:00,2017-11-15 08:00:00,2017-11-14 23:00:00-08:00,2017-11-15 00:00:00-08:00
2728,2017-11-15T08:00:00-00:00,2017-11-15T09:00:00-00:00,2017-11-15,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.4446,117,2017-11-15 08:00:00,2017-11-15 09:00:00,2017-11-15 00:00:00-08:00,2017-11-15 01:00:00-08:00
2733,2017-11-15T09:00:00-00:00,2017-11-15T10:00:00-00:00,2017-11-15,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.945490000000003,117,2017-11-15 09:00:00,2017-11-15 10:00:00,2017-11-15 01:00:00-08:00,2017-11-15 02:00:00-08:00
2721,2017-11-15T10:00:00-00:00,2017-11-15T11:00:00-00:00,2017-11-15,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.896179999999998,117,2017-11-15 10:00:00,2017-11-15 11:00:00,2017-11-15 02:00:00-08:00,2017-11-15 03:00:00-08:00
2720,2017-11-15T11:00:00-00:00,2017-11-15T12:00:00-00:00,2017-11-15,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.884790000000002,117,2017-11-15 11:00:00,2017-11-15 12:00:00,2017-11-15 03:00:00-08:00,2017-11-15 04:00:00-08:00
2735,2017-11-15T12:00:00-00:00,2017-11-15T13:00:00-00:00,2017-11-15,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.50913,117,2017-11-15 12:00:00,2017-11-15 13:00:00,2017-11-15 04:00:00-08:00,2017-11-15 05:00:00-08:00
