,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,starttime_gmt,endtime_gmt,starttime_local,endtime_local
247,2018-01-04T01:00:00-00:00,2018-01-04T02:00:00-00:00,2018-01-03,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,73.43335,13,2018-01-04 01:00:00,2018-01-04 02:00:00,2018-01-03 17:00:00-08:00,2018-01-03 18:00:00-08:00
234,2018-01-04T02:00:00-00:00,2018-01-04T03:00:00-00:00,2018-01-03,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,59.4097,13,2018-01-04 02:00:00,2018-01-04 03:00:00,2018-01-03 18:00:00-08:00,2018-01-03 19:00:00-08:00
244,2018-01-04T03:00:00-00:00,2018-01-04T04:00:00-00:00,2018-01-03,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,54.9052,13,2018-01-04 03:00:00,2018-01-04 04:00:00,2018-01-03 19:00:00-08:00,2018-01-03 20:00:00-08:00
227,2018-01-04T04:00:00-00:00,2018-01-04T05:00:00-00:00,2018-01-03,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,52.902480000000004,13,2018-01-04 04:00:00,2018-01-04 05:00:00,2018-01-03 20:00:00-08:00,2018-01-03 21:00:00-08:00
235,2018-01-04T05:00:00-00:00,2018-01-04T06:00:00-00:00,2018-01-03,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.14268,13,2018-01-04 05:00:00,2018-01-04 06:00:00,2018-01-03 21:00:00-08:00,2018-01-03 22:00:00-08:00
231,2018-01-04T06:00:00-00:00,2018-01-04T07:00:00-00:00,2018-01-03,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.471109999999996,13,2018-01-04 06:00:00,2018-01-04 07:00:00,2018-01-03 22:00:00-08:00,2018-01-03 23:00:00-08:00
232,2018-01-04T07:00:00-00:00,2018-01-04T08:00:00-00:00,2018-01-03,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.85434,13,2018-01-04 07:00:00,2018-01-04 08:00:00,2018-01-03 23:00:00-08:00,2018-01-04 00:00:00-08:00
324,2018-01-04T08:00:00-00:00,2018-01-04T09:00:00-00:00,2018-01-04,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,38.59209,17,2018-01-04 08:00:00,2018-01-04 09:00:00,2018-01-04 00:00:00-08:00,2018-01-04 01:00:00-08:00
333,2018-01-04T09:00:00-00:00,2018-01-04T10:00:00-00:00,2018-01-04,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.1767,17,2018-01-04 09:00:00,2018-01-04 10:00:00,2018-01-04 01:00:00-08:00,2018-01-04 02:00:00-08:00
335,2018-01-04T10:00:00-00:00,2018-01-04T11:00:00-00:00,2018-01-04,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.42817,17,2018-01-04 10:00:00,2018-01-04 11:00:00,2018-01-04 02:00:00-08:00,2018-01-04 03:00:00-08:00
330,2018-01-04T11:00:00-00:00,2018-01-04T12:00:00-00:00,2018-01-04,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.71131,17,2018-01-04 11:00:00,2018-01-04 12:00:00,2018-01-04 03:00:00-08:00,2018-01-04 04:00:00-08:00
323,2018-01-04T12:00:00-00:00,2018-01-04T13:00:00-00:00,2018-01-04,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.8373,17,2018-01-04 12:00:00,2018-01-04 13:00:00,2018-01-04 04:00:00-08:00,2018-01-04 05:00:00-08:00
320,2018-01-04T13:00:00-00:00,2018-01-04T14:00:00-00:00,2018-01-04,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.22464,17,2018-01-04 13:00:00,2018-01-04 14:00:00,2018-01-04 05:00:00-08:00,2018-01-04 06:00:00-08:00
328,2018-01-04T14:00:00-00:00,2018-01-04T15:00:00-00:00,2018-01-04,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,54.99536,17,2018-01-04 14:00:00,2018-01-04 15:00:00,2018-01-04 06:00:00-08:00,2018-01-04 07:00:00-08:00
332,2018-01-04T15:00:00-00:00,2018-01-04T16:00:00-00:00,2018-01-04,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.83677,17,2018-01-04 15:00:00,2018-01-04 16:00:00,2018-01-04 07:00:00-08:00,2018-01-04 08:00:00-08:00
337,2018-01-04T16:00:00-00:00,2018-01-04T17:00:00-00:00,2018-01-04,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.756809999999994,17,2018-01-04 16:00:00,2018-01-04 17:00:00,2018-01-04 08:00:00-08:00,2018-01-04 09:00:00-08:00
327,2018-01-04T17:00:00-00:00,2018-01-04T18:00:00-00:00,2018-01-04,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.165409999999998,17,2018-01-04 17:00:00,2018-01-04 18:00:00,2018-01-04 09:00:00-08:00,2018-01-04 10:00:00-08:00
339,2018-01-04T18:00:00-00:00,2018-01-04T19:00:00-00:00,2018-01-04,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.648870000000002,17,2018-01-04 18:00:00,2018-01-04 19:00:00,2018-01-04 10:00:00-08:00,2018-01-04 11:00:00-08:00
331,2018-01-04T19:00:00-00:00,2018-01-04T20:00:00-00:00,2018-01-04,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.91498,17,2018-01-04 19:00:00,2018-01-04 20:00:00,2018-01-04 11:00:00-08:00,2018-01-04 12:00:00-08:00
326,2018-01-04T20:00:00-00:00,2018-01-04T21:00:00-00:00,2018-01-04,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.29445,17,2018-01-04 20:00:00,2018-01-04 21:00:00,2018-01-04 12:00:00-08:00,2018-01-04 13:00:00-08:00
325,2018-01-04T21:00:00-00:00,2018-01-04T22:00:00-00:00,2018-01-04,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.99955,17,2018-01-04 21:00:00,2018-01-04 22:00:00,2018-01-04 13:00:00-08:00,2018-01-04 14:00:00-08:00
321,2018-01-04T22:00:00-00:00,2018-01-04T23:00:00-00:00,2018-01-04,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.907159999999998,17,2018-01-04 22:00:00,2018-01-04 23:00:00,2018-01-04 14:00:00-08:00,2018-01-04 15:00:00-08:00
342,2018-01-04T23:00:00-00:00,2018-01-05T00:00:00-00:00,2018-01-04,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.8784,17,2018-01-04 23:00:00,2018-01-05 00:00:00,2018-01-04 15:00:00-08:00,2018-01-04 16:00:00-08:00
341,2018-01-05T00:00:00-00:00,2018-01-05T01:00:00-00:00,2018-01-04,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,49.258070000000004,17,2018-01-05 00:00:00,2018-01-05 01:00:00,2018-01-04 16:00:00-08:00,2018-01-04 17:00:00-08:00
329,2018-01-05T01:00:00-00:00,2018-01-05T02:00:00-00:00,2018-01-04,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,69.58208,17,2018-01-05 01:00:00,2018-01-05 02:00:00,2018-01-04 17:00:00-08:00,2018-01-04 18:00:00-08:00
322,2018-01-05T02:00:00-00:00,2018-01-05T03:00:00-00:00,2018-01-04,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,64.81674,17,2018-01-05 02:00:00,2018-01-05 03:00:00,2018-01-04 18:00:00-08:00,2018-01-04 19:00:00-08:00
334,2018-01-05T03:00:00-00:00,2018-01-05T04:00:00-00:00,2018-01-04,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,53.222640000000006,17,2018-01-05 03:00:00,2018-01-05 04:00:00,2018-01-04 19:00:00-08:00,2018-01-04 20:00:00-08:00
340,2018-01-05T04:00:00-00:00,2018-01-05T05:00:00-00:00,2018-01-04,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.16897,17,2018-01-05 04:00:00,2018-01-05 05:00:00,2018-01-04 20:00:00-08:00,2018-01-04 21:00:00-08:00
338,2018-01-05T05:00:00-00:00,2018-01-05T06:00:00-00:00,2018-01-04,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,44.471779999999995,17,2018-01-05 05:00:00,2018-01-05 06:00:00,2018-01-04 21:00:00-08:00,2018-01-04 22:00:00-08:00
336,2018-01-05T06:00:00-00:00,2018-01-05T07:00:00-00:00,2018-01-04,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.23749,17,2018-01-05 06:00:00,2018-01-05 07:00:00,2018-01-04 22:00:00-08:00,2018-01-04 23:00:00-08:00
343,2018-01-05T07:00:00-00:00,2018-01-05T08:00:00-00:00,2018-01-04,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,41.04322,17,2018-01-05 07:00:00,2018-01-05 08:00:00,2018-01-04 23:00:00-08:00,2018-01-05 00:00:00-08:00
422,2018-01-05T08:00:00-00:00,2018-01-05T09:00:00-00:00,2018-01-05,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.94625,21,2018-01-05 08:00:00,2018-01-05 09:00:00,2018-01-05 00:00:00-08:00,2018-01-05 01:00:00-08:00
434,2018-01-05T09:00:00-00:00,2018-01-05T10:00:00-00:00,2018-01-05,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.824840000000002,21,2018-01-05 09:00:00,2018-01-05 10:00:00,2018-01-05 01:00:00-08:00,2018-01-05 02:00:00-08:00
439,2018-01-05T10:00:00-00:00,2018-01-05T11:00:00-00:00,2018-01-05,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.67848,21,2018-01-05 10:00:00,2018-01-05 11:00:00,2018-01-05 02:00:00-08:00,2018-01-05 03:00:00-08:00
431,2018-01-05T11:00:00-00:00,2018-01-05T12:00:00-00:00,2018-01-05,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.67545,21,2018-01-05 11:00:00,2018-01-05 12:00:00,2018-01-05 03:00:00-08:00,2018-01-05 04:00:00-08:00
416,2018-01-05T12:00:00-00:00,2018-01-05T13:00:00-00:00,2018-01-05,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.779020000000003,21,2018-01-05 12:00:00,2018-01-05 13:00:00,2018-01-05 04:00:00-08:00,2018-01-05 05:00:00-08:00
421,2018-01-05T13:00:00-00:00,2018-01-05T14:00:00-00:00,2018-01-05,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.13296,21,2018-01-05 13:00:00,2018-01-05 14:00:00,2018-01-05 05:00:00-08:00,2018-01-05 06:00:00-08:00
417,2018-01-05T14:00:00-00:00,2018-01-05T15:00:00-00:00,2018-01-05,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,116.80152,21,2018-01-05 14:00:00,2018-01-05 15:00:00,2018-01-05 06:00:00-08:00,2018-01-05 07:00:00-08:00
432,2018-01-05T15:00:00-00:00,2018-01-05T16:00:00-00:00,2018-01-05,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,55.67709,21,2018-01-05 15:00:00,2018-01-05 16:00:00,2018-01-05 07:00:00-08:00,2018-01-05 08:00:00-08:00
433,2018-01-05T16:00:00-00:00,2018-01-05T17:00:00-00:00,2018-01-05,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,67.34961,21,2018-01-05 16:00:00,2018-01-05 17:00:00,2018-01-05 08:00:00-08:00,2018-01-05 09:00:00-08:00
437,2018-01-05T17:00:00-00:00,2018-01-05T18:00:00-00:00,2018-01-05,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,66.63314,21,2018-01-05 17:00:00,2018-01-05 18:00:00,2018-01-05 09:00:00-08:00,2018-01-05 10:00:00-08:00
427,2018-01-05T18:00:00-00:00,2018-01-05T19:00:00-00:00,2018-01-05,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,57.91293,21,2018-01-05 18:00:00,2018-01-05 19:00:00,2018-01-05 10:00:00-08:00,2018-01-05 11:00:00-08:00
418,2018-01-05T19:00:00-00:00,2018-01-05T20:00:00-00:00,2018-01-05,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.09598,21,2018-01-05 19:00:00,2018-01-05 20:00:00,2018-01-05 11:00:00-08:00,2018-01-05 12:00:00-08:00
425,2018-01-05T20:00:00-00:00,2018-01-05T21:00:00-00:00,2018-01-05,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.410759999999996,21,2018-01-05 20:00:00,2018-01-05 21:00:00,2018-01-05 12:00:00-08:00,2018-01-05 13:00:00-08:00
423,2018-01-05T21:00:00-00:00,2018-01-05T22:00:00-00:00,2018-01-05,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,48.30207,21,2018-01-05 21:00:00,2018-01-05 22:00:00,2018-01-05 13:00:00-08:00,2018-01-05 14:00:00-08:00
424,2018-01-05T22:00:00-00:00,2018-01-05T23:00:00-00:00,2018-01-05,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.411159999999995,21,2018-01-05 22:00:00,2018-01-05 23:00:00,2018-01-05 14:00:00-08:00,2018-01-05 15:00:00-08:00
435,2018-01-05T23:00:00-00:00,2018-01-06T00:00:00-00:00,2018-01-05,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.64719,21,2018-01-05 23:00:00,2018-01-06 00:00:00,2018-01-05 15:00:00-08:00,2018-01-05 16:00:00-08:00
428,2018-01-06T00:00:00-00:00,2018-01-06T01:00:00-00:00,2018-01-05,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,58.46131999999999,21,2018-01-06 00:00:00,2018-01-06 01:00:00,2018-01-05 16:00:00-08:00,2018-01-05 17:00:00-08:00
436,2018-01-06T01:00:00-00:00,2018-01-06T02:00:00-00:00,2018-01-05,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.59865,21,2018-01-06 01:00:00,2018-01-06 02:00:00,2018-01-05 17:00:00-08:00,2018-01-05 18:00:00-08:00
429,2018-01-06T02:00:00-00:00,2018-01-06T03:00:00-00:00,2018-01-05,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.27677,21,2018-01-06 02:00:00,2018-01-06 03:00:00,2018-01-05 18:00:00-08:00,2018-01-05 19:00:00-08:00
426,2018-01-06T03:00:00-00:00,2018-01-06T04:00:00-00:00,2018-01-05,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.66016,21,2018-01-06 03:00:00,2018-01-06 04:00:00,2018-01-05 19:00:00-08:00,2018-01-05 20:00:00-08:00
419,2018-01-06T04:00:00-00:00,2018-01-06T05:00:00-00:00,2018-01-05,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,39.15125,21,2018-01-06 04:00:00,2018-01-06 05:00:00,2018-01-05 20:00:00-08:00,2018-01-05 21:00:00-08:00
420,2018-01-06T05:00:00-00:00,2018-01-06T06:00:00-00:00,2018-01-05,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.224109999999996,21,2018-01-06 05:00:00,2018-01-06 06:00:00,2018-01-05 21:00:00-08:00,2018-01-05 22:00:00-08:00
438,2018-01-06T06:00:00-00:00,2018-01-06T07:00:00-00:00,2018-01-05,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.0733,21,2018-01-06 06:00:00,2018-01-06 07:00:00,2018-01-05 22:00:00-08:00,2018-01-05 23:00:00-08:00
430,2018-01-06T07:00:00-00:00,2018-01-06T08:00:00-00:00,2018-01-05,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.61249,21,2018-01-06 07:00:00,2018-01-06 08:00:00,2018-01-05 23:00:00-08:00,2018-01-06 00:00:00-08:00
524,2018-01-06T08:00:00-00:00,2018-01-06T09:00:00-00:00,2018-01-06,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.53929,25,2018-01-06 08:00:00,2018-01-06 09:00:00,2018-01-06 00:00:00-08:00,2018-01-06 01:00:00-08:00
535,2018-01-06T09:00:00-00:00,2018-01-06T10:00:00-00:00,2018-01-06,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.195520000000002,25,2018-01-06 09:00:00,2018-01-06 10:00:00,2018-01-06 01:00:00-08:00,2018-01-06 02:00:00-08:00
527,2018-01-06T10:00:00-00:00,2018-01-06T11:00:00-00:00,2018-01-06,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.348940000000002,25,2018-01-06 10:00:00,2018-01-06 11:00:00,2018-01-06 02:00:00-08:00,2018-01-06 03:00:00-08:00
528,2018-01-06T11:00:00-00:00,2018-01-06T12:00:00-00:00,2018-01-06,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.10325,25,2018-01-06 11:00:00,2018-01-06 12:00:00,2018-01-06 03:00:00-08:00,2018-01-06 04:00:00-08:00
517,2018-01-06T12:00:00-00:00,2018-01-06T13:00:00-00:00,2018-01-06,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.884490000000003,25,2018-01-06 12:00:00,2018-01-06 13:00:00,2018-01-06 04:00:00-08:00,2018-01-06 05:00:00-08:00
512,2018-01-06T13:00:00-00:00,2018-01-06T14:00:00-00:00,2018-01-06,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.40914,25,2018-01-06 13:00:00,2018-01-06 14:00:00,2018-01-06 05:00:00-08:00,2018-01-06 06:00:00-08:00
515,2018-01-06T14:00:00-00:00,2018-01-06T15:00:00-00:00,2018-01-06,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.83093,25,2018-01-06 14:00:00,2018-01-06 15:00:00,2018-01-06 06:00:00-08:00,2018-01-06 07:00:00-08:00
530,2018-01-06T15:00:00-00:00,2018-01-06T16:00:00-00:00,2018-01-06,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.15336,25,2018-01-06 15:00:00,2018-01-06 16:00:00,2018-01-06 07:00:00-08:00,2018-01-06 08:00:00-08:00
514,2018-01-06T16:00:00-00:00,2018-01-06T17:00:00-00:00,2018-01-06,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.00722,25,2018-01-06 16:00:00,2018-01-06 17:00:00,2018-01-06 08:00:00-08:00,2018-01-06 09:00:00-08:00
525,2018-01-06T17:00:00-00:00,2018-01-06T18:00:00-00:00,2018-01-06,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.012290000000004,25,2018-01-06 17:00:00,2018-01-06 18:00:00,2018-01-06 09:00:00-08:00,2018-01-06 10:00:00-08:00
526,2018-01-06T18:00:00-00:00,2018-01-06T19:00:00-00:00,2018-01-06,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.60762,25,2018-01-06 18:00:00,2018-01-06 19:00:00,2018-01-06 10:00:00-08:00,2018-01-06 11:00:00-08:00
533,2018-01-06T19:00:00-00:00,2018-01-06T20:00:00-00:00,2018-01-06,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.9543,25,2018-01-06 19:00:00,2018-01-06 20:00:00,2018-01-06 11:00:00-08:00,2018-01-06 12:00:00-08:00
531,2018-01-06T20:00:00-00:00,2018-01-06T21:00:00-00:00,2018-01-06,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.25281,25,2018-01-06 20:00:00,2018-01-06 21:00:00,2018-01-06 12:00:00-08:00,2018-01-06 13:00:00-08:00
534,2018-01-06T21:00:00-00:00,2018-01-06T22:00:00-00:00,2018-01-06,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.23868,25,2018-01-06 21:00:00,2018-01-06 22:00:00,2018-01-06 13:00:00-08:00,2018-01-06 14:00:00-08:00
523,2018-01-06T22:00:00-00:00,2018-01-06T23:00:00-00:00,2018-01-06,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.24156,25,2018-01-06 22:00:00,2018-01-06 23:00:00,2018-01-06 14:00:00-08:00,2018-01-06 15:00:00-08:00
516,2018-01-06T23:00:00-00:00,2018-01-07T00:00:00-00:00,2018-01-06,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.903579999999998,25,2018-01-06 23:00:00,2018-01-07 00:00:00,2018-01-06 15:00:00-08:00,2018-01-06 16:00:00-08:00
532,2018-01-07T00:00:00-00:00,2018-01-07T01:00:00-00:00,2018-01-06,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.666959999999996,25,2018-01-07 00:00:00,2018-01-07 01:00:00,2018-01-06 16:00:00-08:00,2018-01-06 17:00:00-08:00
518,2018-01-07T01:00:00-00:00,2018-01-07T02:00:00-00:00,2018-01-06,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,44.95765,25,2018-01-07 01:00:00,2018-01-07 02:00:00,2018-01-06 17:00:00-08:00,2018-01-06 18:00:00-08:00
519,2018-01-07T02:00:00-00:00,2018-01-07T03:00:00-00:00,2018-01-06,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,38.9544,25,2018-01-07 02:00:00,2018-01-07 03:00:00,2018-01-06 18:00:00-08:00,2018-01-06 19:00:00-08:00
